chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,45106932,45107179,248,45107066,41,11.98651,3.48288,8.48239,hmeDIP2x_TIIIvsCIII_peak_188
chr1,45107858,45108056,199,45107959,15,6.94967,4.02271,4.04989,hmeDIP2x_TIIIvsCIII_peak_189
chr1,45111321,45111640,320,45111399,22,6.54013,3.11645,3.71026,hmeDIP2x_TIIIvsCIII_peak_190
chr1,45113344,45113642,299,45113603,12,7.69239,4.94414,4.68384,hmeDIP2x_TIIIvsCIII_peak_191
chr1,45176763,45177619,857,45177161,88,9.25428,2.02457,6.04574,hmeDIP2x_TIIIvsCIII_peak_192
chr1,45243859,45244089,231,45244007,62,7.10895,2.04717,4.18732,hmeDIP2x_TIIIvsCIII_peak_193
chr1,45261688,45261982,295,45261906,77,4.59667,1.61781,2.11835,hmeDIP2x_TIIIvsCIII_peak_194
chr1,45961456,45961773,318,45961710,11,6.78617,4.56382,3.91856,hmeDIP2x_TIIIvsCIII_peak_195
chr1,46030527,46030748,222,46030652,18,5.72555,3.11264,3.03169,hmeDIP2x_TIIIvsCIII_peak_196
chr1,46185665,46185861,197,46185798,76,4.49446,1.61128,2.0306,hmeDIP2x_TIIIvsCIII_peak_197
chr1,46275721,46275970,250,46275822,18,13.72758,7.22605,10.06191,hmeDIP2x_TIIIvsCIII_peak_198
chr1,46328095,46328289,195,46328272,60,7.5194,2.12933,4.54696,hmeDIP2x_TIIIvsCIII_peak_199
chr1,46366333,46366542,210,46366452,31,14.91077,5.24233,11.15136,hmeDIP2x_TIIIvsCIII_peak_200
chr1,46378934,46379156,223,46379032,31,14.91077,5.24233,11.15136,hmeDIP2x_TIIIvsCIII_peak_201
chr1,46380594,46380785,192,46380669,35,6.46603,2.46389,3.6454,hmeDIP2x_TIIIvsCIII_peak_202
chr1,46428160,46428506,347,46428364,172,47.93251,3.82439,42.9507,hmeDIP2x_TIIIvsCIII_peak_203
chr1,46534272,46534509,238,46534399,73,15.80658,2.98154,11.97844,hmeDIP2x_TIIIvsCIII_peak_204
chr1,46548176,46548746,571,46548277,103,7.98064,1.80647,4.93573,hmeDIP2x_TIIIvsCIII_peak_205
chr1,46549355,46549692,338,46549481,131,18.85849,2.41787,14.83381,hmeDIP2x_TIIIvsCIII_peak_206
chr1,46699060,46699499,440,46699187,100,5.68736,1.6225,3.00055,hmeDIP2x_TIIIvsCIII_peak_207
chr1,46965893,46966083,191,46965922,101,12.36894,2.19298,8.82871,hmeDIP2x_TIIIvsCIII_peak_208
chr1,47284616,47285075,460,47284881,114,5.20886,1.53313,2.60466,hmeDIP2x_TIIIvsCIII_peak_209
chr1,47344808,47345125,318,47344889,85,7.57868,1.88343,4.596,hmeDIP2x_TIIIvsCIII_peak_210
chr1,47686983,47687173,191,47687051,15,6.19354,3.63408,3.42549,hmeDIP2x_TIIIvsCIII_peak_211
chr1,47723549,47724118,570,47723858,112,13.49357,2.18924,9.85305,hmeDIP2x_TIIIvsCIII_peak_212
chr1,47724340,47724796,457,47724390,141,12.52584,1.93701,8.97114,hmeDIP2x_TIIIvsCIII_peak_213
chr1,48327224,48327601,378,48327316,88,8.85818,1.98614,5.70203,hmeDIP2x_TIIIvsCIII_peak_214
chr1,48487128,48487619,492,48487365,122,11.20525,1.94927,7.78103,hmeDIP2x_TIIIvsCIII_peak_215
chr1,48804604,48804844,241,48804641,12,4.82555,3.26845,2.30738,hmeDIP2x_TIIIvsCIII_peak_216
chr1,48848528,48848723,196,48848610,14,7.04687,4.22288,4.1315,hmeDIP2x_TIIIvsCIII_peak_217
chr1,49120053,49120587,535,49120147,75,10.17193,2.25953,6.86074,hmeDIP2x_TIIIvsCIII_peak_218
chr1,49380395,49381215,821,49380848,128,15.69704,2.22428,11.87823,hmeDIP2x_TIIIvsCIII_peak_219
chr1,50125523,50125729,207,50125645,11,6.58937,4.44217,3.75028,hmeDIP2x_TIIIvsCIII_peak_220
chr1,50260787,50261020,234,50260835,86,5.66929,1.68552,2.98342,hmeDIP2x_TIIIvsCIII_peak_221
chr1,50419186,50419826,641,50419515,120,8.63684,1.77407,5.50216,hmeDIP2x_TIIIvsCIII_peak_222
chr1,50420477,50422235,1759,50421832,113,9.4482,1.86966,6.21983,hmeDIP2x_TIIIvsCIII_peak_223
chr1,50537270,50537954,685,50537719,83,10.61216,2.21023,7.24638,hmeDIP2x_TIIIvsCIII_peak_224
chr1,50677595,50679229,1635,50678826,129,15.35438,2.19326,11.5605,hmeDIP2x_TIIIvsCIII_peak_225
chr1,51088962,51089208,247,51089078,45,21.28585,5.58871,17.12692,hmeDIP2x_TIIIvsCIII_peak_226
chr1,51091424,51091747,324,51091570,29,14.28096,5.2828,10.57423,hmeDIP2x_TIIIvsCIII_peak_227
chr1,51229702,51230085,384,51229952,36,22.5953,7.41803,18.36802,hmeDIP2x_TIIIvsCIII_peak_228
chr1,51245720,51245966,247,51245883,74,8.94919,2.1318,5.77692,hmeDIP2x_TIIIvsCIII_peak_229
chr1,51264300,51264574,275,51264491,31,10.34324,3.69676,7.01013,hmeDIP2x_TIIIvsCIII_peak_230
chr1,51297550,51297983,434,51297725,39,15.02686,4.40452,11.25829,hmeDIP2x_TIIIvsCIII_peak_231
chr1,51317991,51318249,259,51318056,80,6.49645,1.80761,3.67229,hmeDIP2x_TIIIvsCIII_peak_232
chr1,51325606,51325800,195,51325737,48,11.78855,3.11494,8.30316,hmeDIP2x_TIIIvsCIII_peak_233
chr1,51326047,51326442,396,51326125,56,5.05164,1.82695,2.48214,hmeDIP2x_TIIIvsCIII_peak_234
chr1,51326637,51326865,229,51326793,31,10.34324,3.69676,7.01013,hmeDIP2x_TIIIvsCIII_peak_235
chr1,51331340,51331549,210,51331441,57,15.1582,3.37933,11.37684,hmeDIP2x_TIIIvsCIII_peak_236
