chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,34590673,34590932,260,34590747,22,8.72039,3.96048,5.34744,meDIP2x_TIIIvsCIII_peak_64
chr1,35684636,35684965,330,35684769,19,10.37394,5.14876,6.76358,meDIP2x_TIIIvsCIII_peak_65
chr1,36824496,36824834,339,36824656,27,12.40036,4.82145,8.54945,meDIP2x_TIIIvsCIII_peak_66
chr1,37866233,37866532,300,37866383,60,16.65541,3.51684,12.42506,meDIP2x_TIIIvsCIII_peak_67
chr1,37881985,37882237,253,37882090,15,6.25558,3.66538,3.34706,meDIP2x_TIIIvsCIII_peak_68
chr1,39226081,39226379,299,39226242,29,11.15695,4.13529,7.4501,meDIP2x_TIIIvsCIII_peak_69
chr1,39569879,39570178,300,39570090,62,20.43148,4.08504,15.94705,meDIP2x_TIIIvsCIII_peak_70
chr1,40654199,40654500,302,40654327,70,21.41402,3.87839,16.87824,meDIP2x_TIIIvsCIII_peak_71
chr1,41284742,41285015,274,41284842,49,13.7436,3.45766,9.75783,meDIP2x_TIIIvsCIII_peak_72
chr1,42446903,42447430,528,42446993,18,4.98511,2.80697,2.38564,meDIP2x_TIIIvsCIII_peak_73
chr1,42827041,42827424,384,42827102,57,6.3785,2.00812,3.45185,meDIP2x_TIIIvsCIII_peak_74
chr1,43627818,43628174,357,43627897,65,4.95725,1.73607,2.37194,meDIP2x_TIIIvsCIII_peak_75
chr1,43925824,43926212,389,43926101,69,6.65212,1.9139,3.68428,meDIP2x_TIIIvsCIII_peak_76
chr1,45364086,45364378,293,45364211,15,8.33214,4.77167,5.0256,meDIP2x_TIIIvsCIII_peak_77
chr1,45947276,45947551,276,45947485,53,7.54231,2.24295,4.37384,meDIP2x_TIIIvsCIII_peak_78
chr1,45967667,45968079,413,45967802,25,6.76608,2.99132,3.74974,meDIP2x_TIIIvsCIII_peak_79
chr1,46201368,46201700,333,46201549,50,6.44162,2.11834,3.50264,meDIP2x_TIIIvsCIII_peak_80
chr1,46209886,46210248,363,46210054,38,13.41252,4.04008,9.45745,meDIP2x_TIIIvsCIII_peak_81
chr1,46604743,46604989,247,46604879,21,8.03597,3.78828,4.78146,meDIP2x_TIIIvsCIII_peak_82
chr1,46737392,46737644,253,46737512,23,10.3223,4.50565,6.7213,meDIP2x_TIIIvsCIII_peak_83
chr1,48410745,48411037,293,48410871,22,7.9664,3.65769,4.72385,meDIP2x_TIIIvsCIII_peak_84
chr1,50300518,50300881,364,50300680,28,9.74722,3.75146,6.22881,meDIP2x_TIIIvsCIII_peak_85
chr1,50610189,50610547,359,50610465,35,9.14335,3.10982,5.7144,meDIP2x_TIIIvsCIII_peak_86
chr1,50659117,50659491,375,50659247,105,12.65599,2.18138,8.77993,meDIP2x_TIIIvsCIII_peak_87
chr1,51488856,51489194,339,51489049,43,23.38265,6.50036,18.74721,meDIP2x_TIIIvsCIII_peak_88
chr1,51522205,51522597,393,51522412,19,5.53285,2.95471,2.80004,meDIP2x_TIIIvsCIII_peak_89
chr1,51609781,51610044,264,51609923,32,7.13254,2.737,4.0522,meDIP2x_TIIIvsCIII_peak_90
chr1,51703617,51703999,383,51703803,37,16.09427,4.9157,11.90282,meDIP2x_TIIIvsCIII_peak_91
chr1,51822112,51822588,477,51822192,18,10.83708,5.58218,7.17824,meDIP2x_TIIIvsCIII_peak_92
chr1,52218366,52218614,249,52218473,25,14.30742,5.95624,10.26616,meDIP2x_TIIIvsCIII_peak_93
chr1,52531013,52531278,266,52531188,18,6.77289,3.56697,3.75077,meDIP2x_TIIIvsCIII_peak_94
chr1,52602003,52602269,267,52602041,14,6.95284,4.171,3.90241,meDIP2x_TIIIvsCIII_peak_95
chr1,52781914,52782218,305,52782049,107,13.64057,2.24475,9.66566,meDIP2x_TIIIvsCIII_peak_96
chr1,52782622,52782875,254,52782768,122,13.49622,2.11312,9.53008,meDIP2x_TIIIvsCIII_peak_97
chr1,52783224,52783601,378,52783420,108,10.56174,1.9875,6.93206,meDIP2x_TIIIvsCIII_peak_98
chr1,52783975,52785068,1094,52784832,128,29.2933,3.22986,24.42065,meDIP2x_TIIIvsCIII_peak_99
chr1,52785361,52785755,395,52785610,110,16.24989,2.42842,12.0461,meDIP2x_TIIIvsCIII_peak_100
chr1,52786044,52787132,1089,52787008,120,22.3037,2.79414,17.72168,meDIP2x_TIIIvsCIII_peak_101
chr1,52787441,52787941,501,52787675,137,29.68017,3.11749,24.79452,meDIP2x_TIIIvsCIII_peak_102
chr1,52788703,52789228,526,52789112,99,7.55566,1.79198,4.38058,meDIP2x_TIIIvsCIII_peak_103
chr1,52789626,52789943,318,52789821,102,9.36112,1.92882,5.89209,meDIP2x_TIIIvsCIII_peak_104
chr1,52791033,52791354,322,52791225,123,24.10879,2.89556,19.44347,meDIP2x_TIIIvsCIII_peak_105
chr1,52792466,52792976,511,52792746,297,67.67236,3.33125,62.14465,meDIP2x_TIIIvsCIII_peak_106
chr1,52794054,52794360,307,52794256,105,18.08413,2.64435,13.7447,meDIP2x_TIIIvsCIII_peak_107
chr1,52795597,52795875,279,52795682,122,20.94475,2.66295,16.43324,meDIP2x_TIIIvsCIII_peak_108
chr1,52796171,52796581,411,52796390,110,13.91704,2.23996,9.90711,meDIP2x_TIIIvsCIII_peak_109
chr1,52797055,52797331,277,52797151,103,12.99975,2.22841,9.08191,meDIP2x_TIIIvsCIII_peak_110
chr1,52799291,52800314,1024,52799940,115,16.99629,2.43536,12.73472,meDIP2x_TIIIvsCIII_peak_111
chr1,52801004,52801294,291,52801130,79,8.0319,1.97919,4.78146,meDIP2x_TIIIvsCIII_peak_112
chr1,52801702,52802210,509,52801876,124,31.4027,3.47884,26.46307,meDIP2x_TIIIvsCIII_peak_113
chr1,52802631,52803058,428,52802841,116,28.35185,3.37135,23.51216,meDIP2x_TIIIvsCIII_peak_114
chr1,52803425,52805037,1613,52804273,112,16.11562,2.39656,11.92154,meDIP2x_TIIIvsCIII_peak_115
chr1,52807186,52807744,559,52807302,99,18.05774,2.72841,13.71938,meDIP2x_TIIIvsCIII_peak_116
chr1,52808183,52809248,1066,52809069,130,23.39437,2.75028,18.75826,meDIP2x_TIIIvsCIII_peak_117
chr1,52810201,52810696,496,52810548,117,20.93961,2.72486,16.42837,meDIP2x_TIIIvsCIII_peak_118
chr1,52811513,52811884,372,52811780,505,229.30164,6.494,222.60239,meDIP2x_TIIIvsCIII_peak_119
chr1,52957959,52958307,349,52958279,35,6.94533,2.57512,3.89731,meDIP2x_TIIIvsCIII_peak_120
chr1,52976887,52977415,529,52977227,40,5.22418,2.07608,2.5542,meDIP2x_TIIIvsCIII_peak_121
chr1,53070624,53070914,291,53070773,38,12.03225,3.67413,8.21935,meDIP2x_TIIIvsCIII_peak_122
chr1,53161489,53161905,417,53161823,15,8.33214,4.77167,5.0256,meDIP2x_TIIIvsCIII_peak_123
chr1,53168776,53169286,511,53168881,35,9.14335,3.10982,5.7144,meDIP2x_TIIIvsCIII_peak_124
chr1,53234099,53234497,399,53234114,15,7.13257,4.11901,4.0522,meDIP2x_TIIIvsCIII_peak_125
chr1,53238019,53238356,338,53238173,32,22.97101,8.49546,18.36029,meDIP2x_TIIIvsCIII_peak_126
chr1,53291049,53291516,468,53291324,26,9.89372,3.98886,6.35677,meDIP2x_TIIIvsCIII_peak_127
chr1,53460351,53460683,333,53460442,22,6.15014,2.97529,3.26951,meDIP2x_TIIIvsCIII_peak_128
chr1,54863134,54863484,351,54863372,52,13.25343,3.23494,9.31077,meDIP2x_TIIIvsCIII_peak_129
chr1,54983090,54983553,464,54983399,46,7.19882,2.32334,4.11196,meDIP2x_TIIIvsCIII_peak_130
chr1,57227560,57227922,363,57227650,149,34.96034,3.31654,29.91336,meDIP2x_TIIIvsCIII_peak_131
chr1,57312924,57313213,290,57313055,15,8.2049,4.70078,4.9258,meDIP2x_TIIIvsCIII_peak_132
chr1,58131181,58131427,247,58131378,18,8.03943,4.15232,4.7848,meDIP2x_TIIIvsCIII_peak_133
chr10,104074,104322,249,104265,17,7.698,4.12355,4.50395,meDIP2x_TIIIvsCIII_peak_134
chr10,239277,239550,274,239440,34,10.23212,3.45371,6.64684,meDIP2x_TIIIvsCIII_peak_135
chr10,268055,268309,255,268150,20,10.03118,4.81081,6.47393,meDIP2x_TIIIvsCIII_peak_136
chr10,431112,431379,268,431249,26,11.63209,4.64926,7.87268,meDIP2x_TIIIvsCIII_peak_137
chr10,753192,753452,261,753314,21,6.68867,3.25018,3.69862,meDIP2x_TIIIvsCIII_peak_138
chr10,762786,763100,315,763045,19,7.76609,3.89832,4.56571,meDIP2x_TIIIvsCIII_peak_139
chr10,1235221,1235486,266,1235315,31,14.44636,5.07089,10.39225,meDIP2x_TIIIvsCIII_peak_140
chr10,1292219,1292656,438,1292517,25,15.84791,6.69339,11.67702,meDIP2x_TIIIvsCIII_peak_141
chr10,1322091,1322590,500,1322471,71,14.63075,2.87576,10.56261,meDIP2x_TIIIvsCIII_peak_142
chr10,1437898,1438144,247,1438030,32,10.92989,3.79668,7.25442,meDIP2x_TIIIvsCIII_peak_143
chr10,1651157,1651566,410,1651285,27,13.48121,5.25659,9.51806,meDIP2x_TIIIvsCIII_peak_144
chr10,1885817,1886402,586,1886255,17,10.08168,5.36813,6.51072,meDIP2x_TIIIvsCIII_peak_145
chr10,1969634,1970179,546,1969771,21,11.73843,5.47114,7.96816,meDIP2x_TIIIvsCIII_peak_146
chr10,1970949,1971291,343,1971155,89,19.1289,3.01565,14.72257,meDIP2x_TIIIvsCIII_peak_147
chr10,2325822,2326120,299,2326002,25,12.99959,5.36536,9.08182,meDIP2x_TIIIvsCIII_peak_148
chr10,2386330,2386852,523,2386628,34,19.57259,6.57074,15.1402,meDIP2x_TIIIvsCIII_peak_149
chr10,2868384,2868794,411,2868574,27,13.48121,5.25659,9.51806,meDIP2x_TIIIvsCIII_peak_150
chr10,3121062,3121460,399,3121254,26,13.84848,5.57172,9.84551,meDIP2x_TIIIvsCIII_peak_151
chr10,3372425,3372705,281,3372625,19,11.92387,5.96458,8.12407,meDIP2x_TIIIvsCIII_peak_152
chr10,3446770,3447367,598,3447169,66,24.88373,4.67377,20.18431,meDIP2x_TIIIvsCIII_peak_153
chr10,3510974,3511466,493,3511363,29,9.06087,3.45153,5.64591,meDIP2x_TIIIvsCIII_peak_154
chr10,3977022,3977368,347,3977153,29,12.00761,4.43206,8.1984,meDIP2x_TIIIvsCIII_peak_155
chr10,4209226,4209657,432,4209570,23,7.91943,3.54565,4.68744,meDIP2x_TIIIvsCIII_peak_156
chr10,4449236,4449517,282,4449514,20,6.101,3.10244,3.2372,meDIP2x_TIIIvsCIII_peak_157
chr10,4492855,4493133,279,4492951,20,12.87688,6.26281,8.97118,meDIP2x_TIIIvsCIII_peak_158
chr10,4548083,4548338,256,4548179,45,6.80481,2.2739,3.77763,meDIP2x_TIIIvsCIII_peak_159
chr10,5286499,5286908,410,5286699,30,12.74091,4.5798,8.8534,meDIP2x_TIIIvsCIII_peak_160
chr10,5294883,5295152,270,5295089,26,7.8751,3.28824,4.66331,meDIP2x_TIIIvsCIII_peak_161
chr10,6415202,6415503,302,6415492,30,5.12984,2.29643,2.49524,meDIP2x_TIIIvsCIII_peak_162
chr10,6580451,6580734,284,6580492,36,8.24103,2.84212,4.95889,meDIP2x_TIIIvsCIII_peak_163
chr10,7518605,7518962,358,7518728,42,10.89988,3.18538,7.22694,meDIP2x_TIIIvsCIII_peak_164
chr10,7571454,7571794,341,7571559,13,5.66096,3.60413,2.88947,meDIP2x_TIIIvsCIII_peak_165
chr10,8252902,8253221,320,8253085,36,6.65904,2.47634,3.69034,meDIP2x_TIIIvsCIII_peak_166
chr10,10443082,10443435,354,10443370,32,7.56952,2.85067,4.39235,meDIP2x_TIIIvsCIII_peak_167
chr10,10462365,10462641,277,10462585,15,8.33214,4.77167,5.0256,meDIP2x_TIIIvsCIII_peak_168
chr10,10464354,10464727,374,10464440,15,8.33214,4.77167,5.0256,meDIP2x_TIIIvsCIII_peak_169
chr10,10593069,10593467,399,10593340,40,16.45042,4.71708,12.23464,meDIP2x_TIIIvsCIII_peak_170
chr10,10732934,10733288,355,10732955,28,5.64917,2.50513,2.88859,meDIP2x_TIIIvsCIII_peak_171
chr10,10733772,10734315,544,10734027,35,6.94533,2.57512,3.89731,meDIP2x_TIIIvsCIII_peak_172
chr10,11312934,11313327,394,11313236,25,5.41965,2.56561,2.72463,meDIP2x_TIIIvsCIII_peak_173
chr10,11617631,11618047,417,11617987,51,4.73464,1.83085,2.20982,meDIP2x_TIIIvsCIII_peak_174
chr10,12027645,12028129,485,12027901,34,21.8416,7.51337,17.28596,meDIP2x_TIIIvsCIII_peak_175
chr10,12418476,12418777,302,12418644,25,8.51464,3.58641,5.17647,meDIP2x_TIIIvsCIII_peak_176
chr10,12436090,12436468,379,12436309,42,6.2336,2.23167,3.33312,meDIP2x_TIIIvsCIII_peak_177
chr10,12706887,12707210,324,12707034,17,10.08168,5.36813,6.51072,meDIP2x_TIIIvsCIII_peak_178
chr10,12708635,12709690,1056,12709122,20,12.87688,6.26281,8.97118,meDIP2x_TIIIvsCIII_peak_179
chr10,12743341,12743794,454,12743454,24,8.56108,3.69339,5.21527,meDIP2x_TIIIvsCIII_peak_180
chr10,12887176,12887873,698,12887291,20,12.87688,6.26281,8.97118,meDIP2x_TIIIvsCIII_peak_181
chr10,13074862,13075169,308,13075084,19,11.92387,5.96458,8.12407,meDIP2x_TIIIvsCIII_peak_182
chr10,13149423,13150095,673,13149950,32,15.7947,5.43254,11.6327,meDIP2x_TIIIvsCIII_peak_183
chr10,13180843,13181151,309,13180960,30,6.18357,2.57113,3.29277,meDIP2x_TIIIvsCIII_peak_184
chr10,13306797,13307241,445,13307026,17,8.61065,4.58401,5.25905,meDIP2x_TIIIvsCIII_peak_185
chr10,13445603,13445871,269,13445834,22,7.15403,3.34449,4.07249,meDIP2x_TIIIvsCIII_peak_186
chr10,13448303,13448613,311,13448375,65,5.30685,1.78112,2.62681,meDIP2x_TIIIvsCIII_peak_187
chr10,13924826,13925115,290,13924985,15,6.21955,3.64719,3.32376,meDIP2x_TIIIvsCIII_peak_188
chr10,13926662,13927326,665,13927221,35,10.83161,3.55239,7.17734,meDIP2x_TIIIvsCIII_peak_189
chr10,13928207,13929306,1100,13928804,32,14.24786,4.87527,10.21236,meDIP2x_TIIIvsCIII_peak_190
chr10,13929779,13930039,261,13929887,141,17.58352,2.25342,13.28461,meDIP2x_TIIIvsCIII_peak_191
chr10,13931369,13932190,822,13931656,31,10.57349,3.76748,6.94311,meDIP2x_TIIIvsCIII_peak_192
chr10,13933586,13934105,520,13934067,38,4.53881,1.9748,2.04752,meDIP2x_TIIIvsCIII_peak_193
chr10,13934632,13934930,299,13934718,93,16.92389,2.71271,12.66676,meDIP2x_TIIIvsCIII_peak_194
chr10,13966646,13966988,343,13966834,16,9.19471,5.0699,5.74821,meDIP2x_TIIIvsCIII_peak_195
chr10,14077412,14077801,390,14077471,14,6.30537,3.82001,3.39026,meDIP2x_TIIIvsCIII_peak_196
chr10,14078743,14079211,469,14078850,25,5.86681,2.70415,3.0596,meDIP2x_TIIIvsCIII_peak_197
chr10,14080374,14080873,500,14080694,26,18.98651,8.05219,14.59036,meDIP2x_TIIIvsCIII_peak_198
chr10,14760594,14760940,347,14760767,17,10.08168,5.36813,6.51072,meDIP2x_TIIIvsCIII_peak_199
chr10,14761240,14761733,494,14761356,16,9.19471,5.0699,5.74821,meDIP2x_TIIIvsCIII_peak_200
chr10,14761989,14762391,403,14762145,22,5.65801,2.8011,2.88947,meDIP2x_TIIIvsCIII_peak_201
chr10,14848339,14848692,354,14848448,12,5.90604,3.87698,3.07597,meDIP2x_TIIIvsCIII_peak_202
chr10,14882258,14882509,252,14882363,19,11.92387,5.96458,8.12407,meDIP2x_TIIIvsCIII_peak_203
chr10,15020416,15020716,301,15020546,18,10.83708,5.58218,7.17824,meDIP2x_TIIIvsCIII_peak_204
chr10,16423515,16423763,249,16423645,46,14.38527,3.74869,10.33552,meDIP2x_TIIIvsCIII_peak_205
chr10,17391738,17392276,539,17392224,23,6.18721,2.92288,3.29277,meDIP2x_TIIIvsCIII_peak_206
chr10,18105864,18106135,272,18106056,26,8.48498,3.49273,5.15305,meDIP2x_TIIIvsCIII_peak_207
chr10,18254582,18255074,493,18254977,50,4.83722,1.85856,2.29845,meDIP2x_TIIIvsCIII_peak_208
chr10,18786167,18786588,422,18786448,115,12.12321,2.06094,8.30008,meDIP2x_TIIIvsCIII_peak_209
chr10,23111488,23111751,264,23111607,22,9.57454,4.31792,6.08017,meDIP2x_TIIIvsCIII_peak_210
chr10,23117723,23118207,485,23117871,41,16.28694,4.57888,12.08099,meDIP2x_TIIIvsCIII_peak_211
chr10,24359442,24359742,301,24359721,40,6.54636,2.33996,3.59556,meDIP2x_TIIIvsCIII_peak_212
chr10,24360036,24360300,265,24360053,60,6.4385,1.98015,3.50029,meDIP2x_TIIIvsCIII_peak_213
chr10,24987278,24987615,338,24987446,28,11.28834,4.28433,7.56631,meDIP2x_TIIIvsCIII_peak_214
chr10,28148632,28149074,443,28148739,27,7.34576,3.05259,4.22731,meDIP2x_TIIIvsCIII_peak_215
chr10,30138404,30138706,303,30138463,13,6.68612,4.17521,3.69862,meDIP2x_TIIIvsCIII_peak_216
chr10,30347342,30348070,729,30347862,24,12.16689,5.159,8.33695,meDIP2x_TIIIvsCIII_peak_217
chr10,30367886,30368685,800,30367971,19,4.58453,2.58721,2.08315,meDIP2x_TIIIvsCIII_peak_218
chr10,30494892,30495167,276,30494946,18,5.50809,3.02157,2.7877,meDIP2x_TIIIvsCIII_peak_219
chr10,31712909,31713155,247,31713067,18,10.83708,5.58218,7.17824,meDIP2x_TIIIvsCIII_peak_220
chr10,34028366,34028719,354,34028542,30,14.79338,5.33803,10.71094,meDIP2x_TIIIvsCIII_peak_221
chr10,35134461,35134848,388,35134576,39,8.01617,2.67712,4.76865,meDIP2x_TIIIvsCIII_peak_222
chr10,36474505,36474920,416,36474599,32,4.72051,2.13978,2.20063,meDIP2x_TIIIvsCIII_peak_223
chr10,36951347,36951653,307,36951549,35,9.14335,3.10982,5.7144,meDIP2x_TIIIvsCIII_peak_224
chr10,37726904,37727253,350,37726972,14,6.97777,4.18473,3.91987,meDIP2x_TIIIvsCIII_peak_225
chr10,37996728,37997390,663,37997234,34,19.57259,6.57074,15.1402,meDIP2x_TIIIvsCIII_peak_226
chr10,38373516,38374719,1204,38374400,38,32.81108,11.63094,27.82524,meDIP2x_TIIIvsCIII_peak_227
chr10,38387377,38387662,286,38387446,55,9.05577,2.44007,5.64484,meDIP2x_TIIIvsCIII_peak_228
chr10,38390854,38391268,415,38391075,41,18.51829,5.22044,14.15356,meDIP2x_TIIIvsCIII_peak_229
chr10,38618270,38618607,338,38618460,36,22.09099,7.2119,17.52214,meDIP2x_TIIIvsCIII_peak_230
chr10,38684898,38685255,358,38685101,23,8.62802,3.81672,5.2714,meDIP2x_TIIIvsCIII_peak_231
chr10,38704103,38704483,381,38704222,18,5.50809,3.02157,2.7877,meDIP2x_TIIIvsCIII_peak_232
chr10,39052577,39052836,260,39052791,31,6.82211,2.69881,3.79376,meDIP2x_TIIIvsCIII_peak_233
chr10,39595174,39595475,302,39595296,20,12.87688,6.26281,8.97118,meDIP2x_TIIIvsCIII_peak_234
chr10,39660343,39660595,253,39660509,17,4.94484,2.86254,2.36329,meDIP2x_TIIIvsCIII_peak_235
chr10,39697233,39697607,375,39697287,28,6.03642,2.61367,3.19271,meDIP2x_TIIIvsCIII_peak_236
chr10,39849975,39850231,257,39850205,27,5.96587,2.63784,3.12882,meDIP2x_TIIIvsCIII_peak_237
chr10,40166763,40167058,296,40166839,24,7.28443,3.23401,4.18512,meDIP2x_TIIIvsCIII_peak_238
chr10,41286449,41286693,245,41286562,20,9.011,4.33356,5.6083,meDIP2x_TIIIvsCIII_peak_239
chr10,41786273,41786547,275,41786419,34,5.49415,2.26946,2.78252,meDIP2x_TIIIvsCIII_peak_240
chr10,41795972,41796463,492,41796020,27,7.88379,3.22142,4.66747,meDIP2x_TIIIvsCIII_peak_241
chr10,41916661,41916936,276,41916872,25,7.73376,3.31435,4.53745,meDIP2x_TIIIvsCIII_peak_242
chr10,42297273,42297675,403,42297436,16,6.17355,3.50812,3.28452,meDIP2x_TIIIvsCIII_peak_243
chr10,42391344,42391594,251,42391474,35,13.72078,4.38432,9.73749,meDIP2x_TIIIvsCIII_peak_244
