chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,7839906,7840218,313,7840069,14,5.69202,3.49805,3.30795,hmeDIP2x_TIvsCI_peak_86
chr1,7853121,7853336,216,7853282,13,8.51642,5.25534,5.75067,hmeDIP2x_TIvsCI_peak_87
chr1,7886300,7886768,469,7886476,26,10.37582,4.16656,7.42567,hmeDIP2x_TIvsCI_peak_88
chr1,7911063,7911319,257,7911168,32,30.34189,12.38759,25.93028,hmeDIP2x_TIvsCI_peak_89
chr1,7965212,7966580,1369,7966090,97,24.83344,3.4506,20.73707,hmeDIP2x_TIvsCI_peak_90
chr1,7972207,7972398,192,7972261,14,7.89232,4.69915,5.19905,hmeDIP2x_TIvsCI_peak_91
chr1,8017482,8018069,588,8017955,19,8.4854,4.2272,5.74486,hmeDIP2x_TIvsCI_peak_92
chr1,8018906,8019211,306,8019048,20,15.75298,7.88301,12.3011,hmeDIP2x_TIvsCI_peak_93
chr1,8298549,8299032,484,8298748,27,23.98921,10.51068,19.94529,hmeDIP2x_TIvsCI_peak_94
chr1,8300680,8300929,250,8300800,19,10.76056,5.34747,7.75696,hmeDIP2x_TIvsCI_peak_95
chr1,8323287,8323542,256,8323371,17,9.04956,4.81273,6.22858,hmeDIP2x_TIvsCI_peak_96
chr1,8331884,8332175,292,8332057,21,14.46068,6.89209,11.12908,hmeDIP2x_TIvsCI_peak_97
chr1,8337020,8337757,738,8337277,58,21.48928,4.51887,17.61473,hmeDIP2x_TIvsCI_peak_98
chr1,8339723,8339917,195,8339840,10,4.8021,3.49709,2.55125,hmeDIP2x_TIvsCI_peak_99
chr1,8341050,8341246,197,8341123,25,7.3973,3.20031,4.77997,hmeDIP2x_TIvsCI_peak_100
chr1,8343556,8343760,205,8343651,23,8.81159,3.88856,6.0146,hmeDIP2x_TIvsCI_peak_101
chr1,8530407,8530658,252,8530552,42,20.39421,5.67567,16.58812,hmeDIP2x_TIvsCI_peak_102
chr1,8864501,8864713,213,8864540,34,6.36722,2.47308,3.88013,hmeDIP2x_TIvsCI_peak_103
chr1,8941863,8942105,243,8941971,11,6.69044,4.50458,4.14328,hmeDIP2x_TIvsCI_peak_104
chr1,8966176,8966413,238,8966281,20,13.13386,6.40202,9.91531,hmeDIP2x_TIvsCI_peak_105
chr1,8968073,8968349,277,8968223,20,13.45706,6.57881,10.21186,hmeDIP2x_TIvsCI_peak_106
chr1,8974794,8975059,266,8974891,23,14.42621,6.41697,11.10048,hmeDIP2x_TIvsCI_peak_107
chr1,8975596,8975896,301,8975691,27,7.90666,3.22869,5.21107,hmeDIP2x_TIvsCI_peak_108
chr1,8983189,8983455,267,8983241,11,4.51642,3.20848,2.30165,hmeDIP2x_TIvsCI_peak_109
chr1,9005588,9005898,311,9005775,28,10.84257,4.12624,7.83343,hmeDIP2x_TIvsCI_peak_110
chr1,9062751,9062975,225,9062878,21,11.03947,5.13048,8.01455,hmeDIP2x_TIvsCI_peak_111
chr1,9111058,9111356,299,9111310,10,5.82724,4.1292,3.39914,hmeDIP2x_TIvsCI_peak_112
chr1,9144774,9145132,359,9144881,25,10.64183,4.3829,7.6503,hmeDIP2x_TIvsCI_peak_113
chr1,9151622,9151954,333,9151784,25,8.83027,3.69939,6.03005,hmeDIP2x_TIvsCI_peak_114
chr1,9166781,9167093,313,9166887,42,8.2656,2.63086,5.54119,hmeDIP2x_TIvsCI_peak_115
chr1,9251891,9252113,223,9251958,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_116
chr1,9268972,9269165,194,9269078,22,8.51587,3.87718,5.75067,hmeDIP2x_TIvsCI_peak_117
chr1,9270125,9270369,245,9270243,17,12.50883,6.75687,9.34106,hmeDIP2x_TIvsCI_peak_118
chr1,9271558,9271795,238,9271658,17,12.50883,6.75687,9.34106,hmeDIP2x_TIvsCI_peak_119
chr1,9272322,9272550,229,9272411,15,10.46054,6.00611,7.49112,hmeDIP2x_TIvsCI_peak_120
chr1,10486960,10487162,203,10487043,16,8.22808,4.54535,5.50595,hmeDIP2x_TIvsCI_peak_121
chr1,10500890,10501122,233,10501056,10,5.82724,4.1292,3.39914,hmeDIP2x_TIvsCI_peak_122
chr1,10502895,10503145,251,10503050,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_123
chr1,10900414,10900614,201,10900507,12,7.58764,4.87996,4.92757,hmeDIP2x_TIvsCI_peak_124
chr1,10909418,10909678,261,10909509,20,11.64791,5.61485,8.55722,hmeDIP2x_TIvsCI_peak_125
chr1,10956983,10957187,205,10957131,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_126
chr1,11242104,11242456,353,11242317,19,14.65023,7.50763,11.28979,hmeDIP2x_TIvsCI_peak_127
chr1,11255827,11256113,287,11255949,36,16.81521,5.26452,13.28556,hmeDIP2x_TIvsCI_peak_128
chr1,11264569,11264773,205,11264709,8,4.21456,3.37843,2.04833,hmeDIP2x_TIvsCI_peak_129
chr1,11278277,11278552,276,11278460,18,9.8941,5.0801,6.98207,hmeDIP2x_TIvsCI_peak_130
chr1,11280170,11280387,218,11280281,18,8.61391,4.43087,5.83883,hmeDIP2x_TIvsCI_peak_131
chr1,11282791,11283089,299,11282931,23,19.17812,9.00916,15.46629,hmeDIP2x_TIvsCI_peak_132
chr1,11388578,11388858,281,11388719,15,10.46054,6.00611,7.49112,hmeDIP2x_TIvsCI_peak_133
chr1,11604880,11605153,274,11604997,26,17.36281,7.21909,13.78832,hmeDIP2x_TIvsCI_peak_134
chr1,11626426,11626636,211,11626562,17,12.50883,6.75687,9.34106,hmeDIP2x_TIvsCI_peak_135
chr1,11640615,11640908,294,11640783,18,13.56849,7.13225,10.30339,hmeDIP2x_TIvsCI_peak_136
chr1,11908461,11908777,317,11908687,67,4.63534,1.68079,2.41336,hmeDIP2x_TIvsCI_peak_137
chr1,12305561,12305755,195,12305667,30,15.72019,5.70266,12.28041,hmeDIP2x_TIvsCI_peak_138
chr1,12730644,12730877,234,12730833,15,6.58915,3.83548,4.08102,hmeDIP2x_TIvsCI_peak_139
chr1,13272135,13272616,482,13272266,13,8.51642,5.25534,5.75067,hmeDIP2x_TIvsCI_peak_140
chr1,13275389,13275577,189,13275508,14,8.81093,5.23445,6.01395,hmeDIP2x_TIvsCI_peak_141
chr1,13277059,13277318,260,13277207,12,7.48165,4.81518,4.85319,hmeDIP2x_TIvsCI_peak_142
chr1,13279288,13279757,470,13279527,57,14.25383,3.22428,10.93916,hmeDIP2x_TIvsCI_peak_143
chr1,13298906,13299149,244,13299013,21,9.79261,4.5491,6.89099,hmeDIP2x_TIvsCI_peak_144
chr1,13559413,13559658,246,13559569,13,8.51642,5.25534,5.75067,hmeDIP2x_TIvsCI_peak_145
chr1,13574484,13574682,199,13574549,45,15.34735,4.03073,11.94199,hmeDIP2x_TIvsCI_peak_146
chr1,14394758,14395135,378,14394846,19,14.65023,7.50763,11.28979,hmeDIP2x_TIvsCI_peak_147
chr1,14528580,14528880,301,14528702,25,9.67943,4.01224,6.79011,hmeDIP2x_TIvsCI_peak_148
chr1,14807450,14807644,195,14807611,10,5.82724,4.1292,3.39914,hmeDIP2x_TIvsCI_peak_149
chr1,14871421,14871662,242,14871524,9,5.00085,3.75382,2.69633,hmeDIP2x_TIvsCI_peak_150
chr1,15690479,15690774,296,15690559,13,7.05261,4.38587,4.46892,hmeDIP2x_TIvsCI_peak_151
chr1,15773022,15773221,200,15773110,12,7.58764,4.87996,4.92757,hmeDIP2x_TIvsCI_peak_152
chr1,15847747,15848236,490,15847820,12,6.24218,4.0726,3.76565,hmeDIP2x_TIvsCI_peak_153
chr1,15907404,15907844,441,15907747,25,8.07458,3.4318,5.36774,hmeDIP2x_TIvsCI_peak_154
chr1,15959969,15960326,358,15960173,16,11.47241,6.38149,8.40192,hmeDIP2x_TIvsCI_peak_155
chr1,15965426,15965716,291,15965618,16,11.47241,6.38149,8.40192,hmeDIP2x_TIvsCI_peak_156
chr1,15970760,15971326,567,15970917,21,16.87579,8.2584,13.33524,hmeDIP2x_TIvsCI_peak_157
chr1,16153749,16153950,202,16153831,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_158
chr1,17042931,17043129,199,17043019,24,13.63663,5.83009,10.36319,hmeDIP2x_TIvsCI_peak_159
chr1,17270751,17271016,266,17270910,30,21.49558,8.28858,17.61774,hmeDIP2x_TIvsCI_peak_160
chr1,17748321,17748561,241,17748445,12,5.20037,3.47586,2.87426,hmeDIP2x_TIvsCI_peak_161
chr1,17861822,17862737,916,17862043,51,22.60491,5.32336,18.65282,hmeDIP2x_TIvsCI_peak_162
chr1,17906029,17906312,284,17906227,38,8.20965,2.75572,5.49517,hmeDIP2x_TIvsCI_peak_163
chr1,17929715,17930173,459,17929869,22,18.01777,8.63378,14.3916,hmeDIP2x_TIvsCI_peak_164
chr1,17960710,17960900,191,17960788,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_165
chr1,18002062,18002620,559,18002285,88,48.37708,7.44126,43.39073,hmeDIP2x_TIvsCI_peak_166
chr1,18019056,18019389,334,18019153,18,10.8973,5.61488,7.88605,hmeDIP2x_TIvsCI_peak_167
chr1,18050816,18051010,195,18050899,19,14.05427,7.16055,10.75657,hmeDIP2x_TIvsCI_peak_168
chr1,18053291,18053577,287,18053448,31,16.72228,5.94339,13.19981,hmeDIP2x_TIvsCI_peak_169
chr1,18130319,18130614,296,18130501,24,13.63663,5.83009,10.36319,hmeDIP2x_TIvsCI_peak_170
chr1,18156398,18156708,311,18156485,18,9.8941,5.0801,6.98207,hmeDIP2x_TIvsCI_peak_171
chr1,18178086,18178379,294,18178310,36,13.63139,4.26649,10.36204,hmeDIP2x_TIvsCI_peak_172
chr1,18178814,18179028,215,18178902,80,17.50434,3.02727,13.9222,hmeDIP2x_TIvsCI_peak_173
chr1,18196050,18196238,189,18196149,15,8.5213,4.87773,5.75492,hmeDIP2x_TIvsCI_peak_174
chr1,18204922,18205131,210,18205013,27,11.08772,4.32088,8.0593,hmeDIP2x_TIvsCI_peak_175
chr1,18212753,18212968,216,18212932,31,4.15026,2.02577,2.02821,hmeDIP2x_TIvsCI_peak_176
chr1,18230699,18230943,245,18230828,17,10.57009,5.63898,7.59002,hmeDIP2x_TIvsCI_peak_177
chr1,18412824,18413063,240,18412892,27,14.73988,5.78977,11.37252,hmeDIP2x_TIvsCI_peak_178
chr1,18413626,18414018,393,18413809,44,46.83309,16.89217,41.88345,hmeDIP2x_TIvsCI_peak_179
chr1,18459764,18459989,226,18459903,10,5.82724,4.1292,3.39914,hmeDIP2x_TIvsCI_peak_180
chr1,18507381,18507717,337,18507421,85,8.40271,1.96593,5.66541,hmeDIP2x_TIvsCI_peak_181
chr1,18579247,18579494,248,18579389,11,6.69044,4.50458,4.14328,hmeDIP2x_TIvsCI_peak_182
chr1,18615072,18615315,244,18615165,65,6.36746,1.91699,3.88034,hmeDIP2x_TIvsCI_peak_183
chr1,18675803,18676321,519,18676175,27,18.37381,7.48646,14.72045,hmeDIP2x_TIvsCI_peak_184
chr1,18708345,18708574,230,18708473,36,8.72459,2.95802,5.94262,hmeDIP2x_TIvsCI_peak_185
chr1,18748541,18748757,217,18748670,17,10.57009,5.63898,7.59002,hmeDIP2x_TIvsCI_peak_186
chr1,18772997,18773325,329,18773246,25,5.73065,2.66168,3.34218,hmeDIP2x_TIvsCI_peak_187
chr1,18900816,18901026,211,18900945,13,8.51642,5.25534,5.75067,hmeDIP2x_TIvsCI_peak_188
chr1,18956124,18956352,229,18956189,14,4.25649,2.78596,2.07575,hmeDIP2x_TIvsCI_peak_189
chr1,19123119,19123324,206,19123275,26,7.98123,3.3234,5.28177,hmeDIP2x_TIvsCI_peak_190
chr1,19161783,19162056,274,19161980,10,4.71772,3.44604,2.48336,hmeDIP2x_TIvsCI_peak_191
chr1,19188964,19189190,227,19189128,13,7.05261,4.38587,4.46892,hmeDIP2x_TIvsCI_peak_192
chr1,19500787,19501225,439,19500912,13,5.9154,3.74323,3.47397,hmeDIP2x_TIvsCI_peak_193
chr1,19527434,19527643,210,19527540,18,11.51076,5.95226,8.43308,hmeDIP2x_TIvsCI_peak_194
chr1,19557381,19557689,309,19557517,26,13.87428,5.58299,10.58285,hmeDIP2x_TIvsCI_peak_195
chr1,19888202,19888430,229,19888294,19,12.47343,6.26553,9.31939,hmeDIP2x_TIvsCI_peak_196
chr1,19904598,19904789,192,19904628,17,7.21775,3.88969,4.6183,hmeDIP2x_TIvsCI_peak_197
chr1,20259587,20259844,258,20259698,12,7.58764,4.87996,4.92757,hmeDIP2x_TIvsCI_peak_198
chr1,20448679,20449079,401,20448780,17,5.34564,3.03431,2.99974,hmeDIP2x_TIvsCI_peak_199
chr1,20501749,20502093,345,20501850,11,5.10175,3.54624,2.78752,hmeDIP2x_TIvsCI_peak_200
chr1,20942603,20942858,256,20942747,77,5.87762,1.76099,3.44466,hmeDIP2x_TIvsCI_peak_201
chr1,20944223,20944458,236,20944330,29,12.13431,4.47725,9.00994,hmeDIP2x_TIvsCI_peak_202
chr1,20948710,20948977,268,20948882,23,16.45709,7.48208,12.95938,hmeDIP2x_TIvsCI_peak_203
chr1,20953564,20953782,219,20953632,9,5.00085,3.75382,2.69633,hmeDIP2x_TIvsCI_peak_204
chr1,20955565,20955863,299,20955735,23,14.42621,6.41697,11.10048,hmeDIP2x_TIvsCI_peak_205
chr1,21048143,21048438,296,21048342,16,11.47241,6.38149,8.40192,hmeDIP2x_TIvsCI_peak_206
chr1,21053460,21053803,344,21053594,26,11.38352,4.55147,8.33149,hmeDIP2x_TIvsCI_peak_207
chr1,21067861,21068188,328,21067904,8,4.21456,3.37843,2.04833,hmeDIP2x_TIvsCI_peak_208
chr1,21089799,21090003,205,21089877,37,11.81579,3.6835,8.71,hmeDIP2x_TIvsCI_peak_209
chr1,21095157,21095368,212,21095253,14,6.6595,4.01061,4.14279,hmeDIP2x_TIvsCI_peak_210
chr1,21098849,21099068,220,21098984,18,9.8941,5.0801,6.98207,hmeDIP2x_TIvsCI_peak_211
chr1,21133740,21133957,218,21133862,17,7.84772,4.19766,5.16283,hmeDIP2x_TIvsCI_peak_212
chr1,21134339,21134919,581,21134382,14,5.69202,3.49805,3.30795,hmeDIP2x_TIvsCI_peak_213
chr1,21800850,21801047,198,21800970,18,11.51076,5.95226,8.43308,hmeDIP2x_TIvsCI_peak_214
chr1,22107778,22108031,254,22107960,16,7.10449,3.96446,4.51134,hmeDIP2x_TIvsCI_peak_215
chr1,22232391,22232716,326,22232551,19,5.25641,2.84569,2.92132,hmeDIP2x_TIvsCI_peak_216
chr1,22257797,22257997,201,22257800,53,4.24406,1.73405,2.06812,hmeDIP2x_TIvsCI_peak_217
chr1,22265552,22265889,338,22265691,30,17.42516,6.4101,13.84553,hmeDIP2x_TIvsCI_peak_218
chr1,22315189,22315383,195,22315296,81,13.09111,2.50115,9.8749,hmeDIP2x_TIvsCI_peak_219
chr1,22336105,22336661,557,22336526,31,6.28292,2.55829,3.80125,hmeDIP2x_TIvsCI_peak_220
chr1,22349423,22349646,224,22349521,54,20.57923,4.59853,16.7619,hmeDIP2x_TIvsCI_peak_221
chr1,22353176,22353464,289,22353317,27,11.44565,4.45437,8.39196,hmeDIP2x_TIvsCI_peak_222
chr1,22570561,22571275,715,22571176,33,16.98329,5.73148,13.43518,hmeDIP2x_TIvsCI_peak_223
chr1,22579402,22579652,251,22579540,21,14.46068,6.89209,11.12908,hmeDIP2x_TIvsCI_peak_224
chr1,22629698,22629997,300,22629848,43,18.73926,5.07366,15.05711,hmeDIP2x_TIvsCI_peak_225
chr1,22630513,22631019,507,22630634,34,8.22487,2.92634,5.50595,hmeDIP2x_TIvsCI_peak_226
chr1,22632000,22632327,328,22632150,19,10.76056,5.34747,7.75696,hmeDIP2x_TIvsCI_peak_227
chr1,22657682,22657927,246,22657823,15,4.82764,2.97169,2.5721,hmeDIP2x_TIvsCI_peak_228
chr1,22708004,22708196,193,22708143,13,8.51642,5.25534,5.75067,hmeDIP2x_TIvsCI_peak_229
chr1,22865966,22866172,207,22866072,13,8.51642,5.25534,5.75067,hmeDIP2x_TIvsCI_peak_230
chr1,22908729,22909156,428,22908818,16,6.1884,3.51522,3.7248,hmeDIP2x_TIvsCI_peak_231
chr1,23117612,23117867,256,23117709,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_232
chr1,23256945,23257279,335,23257147,60,6.53865,1.99393,4.03506,hmeDIP2x_TIvsCI_peak_233
chr1,23596401,23596641,241,23596523,26,19.75063,8.45847,15.99304,hmeDIP2x_TIvsCI_peak_234
chr1,23665815,23666013,199,23665969,19,6.55289,3.37146,4.04594,hmeDIP2x_TIvsCI_peak_235
chr1,23754800,23755089,290,23754901,24,5.72666,2.71142,3.34006,hmeDIP2x_TIvsCI_peak_236
chr1,24036249,24036528,280,24036389,35,16.02501,5.12223,12.55703,hmeDIP2x_TIvsCI_peak_237
chr1,24229417,24229660,244,24229558,13,4.30658,2.89488,2.11718,hmeDIP2x_TIvsCI_peak_238
chr1,24316416,24316634,219,24316494,14,9.47466,5.63072,6.60282,hmeDIP2x_TIvsCI_peak_239
chr1,24391786,24392013,228,24391853,15,7.43092,4.27798,4.80585,hmeDIP2x_TIvsCI_peak_240
chr1,24396344,24396619,276,24396595,9,5.00085,3.75382,2.69633,hmeDIP2x_TIvsCI_peak_241
chr1,24439262,24439628,367,24439372,34,16.46511,5.40109,12.96458,hmeDIP2x_TIvsCI_peak_242
chr1,24447983,24448299,317,24448170,14,6.6595,4.01061,4.14279,hmeDIP2x_TIvsCI_peak_243
chr1,24450906,24451230,325,24451100,26,13.87428,5.58299,10.58285,hmeDIP2x_TIvsCI_peak_244
chr1,24482889,24483156,268,24483075,21,14.46068,6.89209,11.12908,hmeDIP2x_TIvsCI_peak_245
chr1,24532061,24532282,222,24532145,11,6.69044,4.50458,4.14328,hmeDIP2x_TIvsCI_peak_246
chr1,24538072,24538390,319,24538089,18,4.7273,2.7034,2.48943,hmeDIP2x_TIvsCI_peak_247
chr1,24542880,24543150,271,24542969,35,13.87375,4.4312,10.58285,hmeDIP2x_TIvsCI_peak_248
chr1,24543553,24543818,266,24543666,18,5.29168,2.93202,2.95236,hmeDIP2x_TIvsCI_peak_249
chr1,24546302,24546600,299,24546486,20,12.42579,6.02149,9.28092,hmeDIP2x_TIvsCI_peak_250
