chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,12900207,12900863,657,12900251,80,9.19211,2.09339,5.63444,hmeDIP2x_TIIvsCII_peak_19
chr1,15840290,15840561,272,15840391,43,6.39842,2.24147,3.32782,hmeDIP2x_TIIvsCII_peak_20
chr1,16440986,16441191,206,16441054,81,5.99121,1.74747,3.02333,hmeDIP2x_TIIvsCII_peak_21
chr1,17178439,17178674,236,17178551,18,11.59785,6.00074,7.73998,hmeDIP2x_TIIvsCII_peak_22
chr1,17238229,17238453,225,17238312,17,9.40383,5.00066,5.81914,hmeDIP2x_TIIvsCII_peak_23
chr1,19336091,19336372,282,19336208,30,18.34644,6.81213,13.94596,hmeDIP2x_TIIvsCII_peak_24
chr1,19515648,19515850,203,19515709,12,7.83362,5.03091,4.49152,hmeDIP2x_TIIvsCII_peak_25
chr1,19630516,19630784,269,19630617,28,7.36846,3.00049,4.11954,hmeDIP2x_TIIvsCII_peak_26
chr1,19689872,19690146,275,19689999,34,20.97355,7.14389,16.42339,hmeDIP2x_TIIvsCII_peak_27
chr1,19872780,19873036,257,19872840,13,8.78357,5.41791,5.29036,hmeDIP2x_TIIvsCII_peak_28
chr1,20161251,20161467,217,20161263,80,6.03677,1.75863,3.04725,hmeDIP2x_TIIvsCII_peak_29
chr1,20629001,20629240,240,20629099,124,24.78816,2.93479,20.05428,hmeDIP2x_TIIvsCII_peak_30
chr1,20942590,20942872,283,20942704,73,7.72703,2.00216,4.41003,hmeDIP2x_TIIvsCII_peak_31
chr1,23754827,23755092,266,23755008,25,8.77595,3.67982,5.2897,hmeDIP2x_TIIvsCII_peak_32
chr1,24140061,24140394,334,24140206,118,7.70177,1.71336,4.3883,hmeDIP2x_TIIvsCII_peak_33
chr1,24272006,24272203,198,24272109,21,9.63297,4.47714,6.013,hmeDIP2x_TIIvsCII_peak_34
chr1,24542881,24543112,232,24542977,28,18.42105,7.27579,14.01709,hmeDIP2x_TIIvsCII_peak_35
chr1,24782976,24783255,280,24783130,22,8.79001,3.98904,5.29347,hmeDIP2x_TIIvsCII_peak_36
chr1,24931166,24931394,229,24931262,38,14.08195,4.22481,9.98695,hmeDIP2x_TIIvsCII_peak_37
chr1,25013758,25014016,259,25013827,44,6.78766,2.29241,3.64523,hmeDIP2x_TIIvsCII_peak_38
chr1,25122684,25122992,309,25122767,60,10.77832,2.59252,7.0102,hmeDIP2x_TIIvsCII_peak_39
chr1,25331270,25331524,255,25331397,17,6.76365,3.674,3.62958,hmeDIP2x_TIIvsCII_peak_40
chr1,26029699,26029891,193,26029743,33,8.88721,3.1491,5.37067,hmeDIP2x_TIIvsCII_peak_41
chr1,26059218,26059606,389,26059364,19,11.16019,5.55628,7.34951,hmeDIP2x_TIIvsCII_peak_42
chr1,26582201,26582601,401,26582234,23,7.51897,3.39676,4.23304,hmeDIP2x_TIIvsCII_peak_43
chr1,26662848,26663062,215,26663042,35,5.69607,2.28852,2.76995,hmeDIP2x_TIIvsCII_peak_44
chr1,26740957,26741169,213,26741034,10,5.95331,4.20818,2.98879,hmeDIP2x_TIIvsCII_peak_45
chr1,27029277,27029650,374,27029370,43,18.48054,5.0008,14.07058,hmeDIP2x_TIIvsCII_peak_46
chr1,27034333,27034719,387,27034446,35,20.47549,6.751,15.95362,hmeDIP2x_TIIvsCII_peak_47
chr1,27844535,27844817,283,27844657,39,12.18058,3.64802,8.26197,hmeDIP2x_TIIvsCII_peak_48
chr1,28061217,28061450,234,28061339,27,10.81803,4.22176,7.04466,hmeDIP2x_TIIvsCII_peak_49
chr1,28115008,28115295,288,28115122,42,7.73665,2.52489,4.41644,hmeDIP2x_TIIvsCII_peak_50
chr1,28130828,28131101,274,28130942,28,22.11919,9.15903,17.51014,hmeDIP2x_TIIvsCII_peak_51
chr1,28308489,28309236,748,28308873,154,6.8681,1.54667,3.70805,hmeDIP2x_TIIvsCII_peak_52
chr1,28480303,28480516,214,28480422,52,17.99613,4.17393,13.61793,hmeDIP2x_TIIvsCII_peak_53
chr1,28520497,28520732,236,28520560,54,8.54772,2.38137,5.09228,hmeDIP2x_TIIvsCII_peak_54
chr1,28691163,28691371,209,28691281,24,12.03936,5.10278,8.13869,hmeDIP2x_TIIvsCII_peak_55
chr1,28979731,28980047,317,28979936,181,10.69575,1.69175,6.94265,hmeDIP2x_TIIvsCII_peak_56
chr1,29042424,29042615,192,29042519,44,18.37029,4.87443,13.96827,hmeDIP2x_TIIvsCII_peak_57
chr1,29426652,29426921,270,29426777,33,12.08257,4.06439,8.17513,hmeDIP2x_TIIvsCII_peak_58
chr1,30526228,30526450,223,30526428,12,7.04757,4.55174,3.84506,hmeDIP2x_TIIvsCII_peak_59
chr1,31837732,31838032,301,31837805,16,6.78753,3.80651,3.64523,hmeDIP2x_TIIvsCII_peak_60
chr1,32734836,32735127,292,32734914,19,6.78299,3.46873,3.64515,hmeDIP2x_TIIvsCII_peak_61
chr1,33999304,33999843,540,33999780,199,10.1579,1.62367,6.46574,hmeDIP2x_TIIvsCII_peak_62
chr1,34016202,34016684,483,34016265,273,26.30232,2.05127,21.5016,hmeDIP2x_TIIvsCII_peak_63
chr1,34212524,34212713,190,34212615,55,20.01893,4.41019,15.51897,hmeDIP2x_TIIvsCII_peak_64
chr1,35077795,35078004,210,35077891,42,11.30313,3.27466,7.47874,hmeDIP2x_TIIvsCII_peak_65
chr1,35981596,35981871,276,35981770,23,11.2294,4.89867,7.41072,hmeDIP2x_TIIvsCII_peak_66
chr1,36002087,36002296,210,36002185,40,7.83996,2.60637,4.49462,hmeDIP2x_TIIvsCII_peak_67
chr1,36792888,36793074,187,36792987,42,8.41087,2.66025,4.97102,hmeDIP2x_TIIvsCII_peak_68
chr1,37068332,37068547,216,37068447,27,11.61104,4.51682,7.75143,hmeDIP2x_TIIvsCII_peak_69
chr1,37069435,37069628,194,37069530,21,11.39973,5.30476,7.56776,hmeDIP2x_TIIvsCII_peak_70
chr1,37210362,37210557,196,37210473,24,13.13833,5.5978,9.12706,hmeDIP2x_TIIvsCII_peak_71
chr1,37820185,37820496,312,37820235,33,10.58466,3.61988,6.84389,hmeDIP2x_TIIvsCII_peak_72
chr1,38396789,38397256,468,38396965,109,7.48169,1.73533,4.20452,hmeDIP2x_TIIvsCII_peak_73
chr1,38508848,38509076,229,38508978,56,14.74835,3.34695,10.59981,hmeDIP2x_TIIvsCII_peak_74
chr1,39225930,39226200,271,39226070,15,10.20602,5.85433,6.5077,hmeDIP2x_TIIvsCII_peak_75
chr1,41153199,41153423,225,41153274,17,8.37555,4.46342,4.94027,hmeDIP2x_TIIvsCII_peak_76
chr1,41699149,41699635,487,41699597,184,7.02699,1.49663,3.82952,hmeDIP2x_TIIvsCII_peak_77
chr1,41973802,41973999,198,41973883,101,16.74135,2.57838,12.44439,hmeDIP2x_TIIvsCII_peak_78
chr1,43193333,43193542,210,43193465,104,20.47834,2.87459,15.95639,hmeDIP2x_TIIvsCII_peak_79
chr1,43452731,43453152,422,43452864,74,20.45601,3.58342,15.93496,hmeDIP2x_TIIvsCII_peak_80
chr1,46179837,46180077,241,46179903,10,6.03097,4.25693,3.043,hmeDIP2x_TIIvsCII_peak_81
chr1,46375495,46375692,198,46375561,16,9.72947,5.36909,6.09573,hmeDIP2x_TIIvsCII_peak_82
chr1,46623582,46623970,389,46623767,102,8.63464,1.8674,5.16695,hmeDIP2x_TIIvsCII_peak_83
chr1,47284607,47284975,369,47284812,141,5.41459,1.48097,2.56941,hmeDIP2x_TIIvsCII_peak_84
chr1,47344831,47345113,283,47344880,91,4.73645,1.56935,2.06008,hmeDIP2x_TIIvsCII_peak_85
chr1,47554572,47555043,472,47555010,102,6.88992,1.71888,3.72691,hmeDIP2x_TIIvsCII_peak_86
chr1,47688021,47688207,187,47688156,13,8.78357,5.41791,5.29036,hmeDIP2x_TIIvsCII_peak_87
chr1,47721878,47722128,251,47722084,102,7.80251,1.79683,4.47224,hmeDIP2x_TIIvsCII_peak_88
chr1,49107476,49107712,237,49107607,14,6.94596,4.16721,3.75919,hmeDIP2x_TIIvsCII_peak_89
chr1,49380504,49380854,351,49380764,154,6.13587,1.50124,3.11981,hmeDIP2x_TIIvsCII_peak_90
chr1,50936232,50936428,197,50936315,17,11.95189,6.42958,8.05868,hmeDIP2x_TIIvsCII_peak_91
chr1,51313384,51313577,194,51313485,81,10.47323,2.21861,6.7411,hmeDIP2x_TIIvsCII_peak_92
chr1,52046673,52047000,328,52046974,145,6.93216,1.57243,3.75223,hmeDIP2x_TIIvsCII_peak_93
chr1,52081152,52081460,309,52081337,19,13.06004,6.59286,9.05629,hmeDIP2x_TIIvsCII_peak_94
chr1,52085838,52086142,305,52086063,47,10.43687,2.89206,6.70968,hmeDIP2x_TIIvsCII_peak_95
chr1,52094028,52094482,455,52094267,13,8.29693,5.12254,4.87499,hmeDIP2x_TIIvsCII_peak_96
chr1,52147314,52147574,261,52147434,19,9.99923,4.95935,6.32895,hmeDIP2x_TIIvsCII_peak_97
chr1,52207339,52207583,245,52207491,34,6.48273,2.50042,3.39949,hmeDIP2x_TIIvsCII_peak_98
chr1,52530189,52530474,286,52530202,96,5.85376,1.65464,2.90397,hmeDIP2x_TIIvsCII_peak_99
chr1,52947458,52947744,287,52947579,29,23.26168,9.47486,18.60224,hmeDIP2x_TIIvsCII_peak_100
chr1,52977008,52977356,349,52977221,115,7.11354,1.68065,3.89991,hmeDIP2x_TIIvsCII_peak_101
chr1,53413017,53413246,230,53413116,50,23.00078,5.52436,18.35336,hmeDIP2x_TIIvsCII_peak_102
chr1,53796379,53796599,221,53796524,14,7.82315,4.65955,4.49152,hmeDIP2x_TIIvsCII_peak_103
chr1,53836262,53836760,499,53836598,99,7.79632,1.81301,4.46642,hmeDIP2x_TIIvsCII_peak_104
chr1,55209491,55209864,374,55209664,34,18.28783,6.07027,13.88986,hmeDIP2x_TIIvsCII_peak_105
chr1,55895630,55896068,439,55895716,127,4.71185,1.46034,2.04525,hmeDIP2x_TIIvsCII_peak_106
chr1,55936817,55937003,187,55936921,134,17.79381,2.32,13.42695,hmeDIP2x_TIIvsCII_peak_107
chr1,56260806,56261071,266,56260889,56,15.75638,3.52637,11.52822,hmeDIP2x_TIIvsCII_peak_108
chr1,56267374,56267580,207,56267451,118,23.79826,2.94364,19.11076,hmeDIP2x_TIIvsCII_peak_109
chr1,56270532,56270722,191,56270612,47,15.39098,3.9137,11.18919,hmeDIP2x_TIIvsCII_peak_110
chr1,56988999,56989211,213,56989123,30,10.75376,3.90818,6.99405,hmeDIP2x_TIIvsCII_peak_111
chr1,57051462,57051652,191,57051468,30,4.80924,2.21466,2.10023,hmeDIP2x_TIIvsCII_peak_112
chr1,57995545,57995808,264,57995659,38,18.34076,5.51973,13.94044,hmeDIP2x_TIIvsCII_peak_113
chr1,57997373,57997915,543,57997505,95,32.39707,4.40443,27.37967,hmeDIP2x_TIIvsCII_peak_114
chr1,58002865,58003095,231,58002987,45,12.00829,3.28627,8.11136,hmeDIP2x_TIIvsCII_peak_115
chr1,58120503,58120752,250,58120526,156,7.61659,1.58721,4.31444,hmeDIP2x_TIIvsCII_peak_116
chr1,58233346,58233629,284,58233386,25,5.78435,2.6784,2.84652,hmeDIP2x_TIIvsCII_peak_117
chr1,58261086,58261675,590,58261503,85,109.70789,30.98705,103.49252,hmeDIP2x_TIIvsCII_peak_118
chr1,58262061,58263130,1070,58262878,51,38.83569,10.61378,33.62022,hmeDIP2x_TIIvsCII_peak_119
chr1,58276729,58277021,293,58277021,62,4.85244,1.74546,2.12405,hmeDIP2x_TIIvsCII_peak_120
chr1,58380926,58381160,235,58381101,25,5.82184,2.69009,2.87653,hmeDIP2x_TIIvsCII_peak_121
chr1,58445520,58445782,263,58445706,34,8.05622,2.88391,4.68333,hmeDIP2x_TIIvsCII_peak_122
chr1,58494186,58494893,708,58494797,16,10.46283,5.78871,6.73263,hmeDIP2x_TIIvsCII_peak_123
chr1,58516442,58517557,1116,58517040,59,43.61804,10.53257,38.26844,hmeDIP2x_TIIvsCII_peak_124
chr1,58517753,58518522,770,58518421,39,8.45037,2.77183,5.00517,hmeDIP2x_TIIvsCII_peak_125
chr1,58544068,58544604,537,58544399,26,9.44887,3.82852,5.85484,hmeDIP2x_TIIvsCII_peak_126
chr1,58570776,58571215,440,58570884,20,9.1321,4.38896,5.58374,hmeDIP2x_TIIvsCII_peak_127
chr1,58674576,58674787,212,58674682,20,12.07024,5.8341,8.16504,hmeDIP2x_TIIvsCII_peak_128
chr1,58725668,58725953,286,58725798,71,9.64207,2.25085,6.02049,hmeDIP2x_TIIvsCII_peak_129
chr1,58831160,58831350,191,58831304,38,7.97132,2.70253,4.60594,hmeDIP2x_TIIvsCII_peak_130
chr1,58831575,58832146,572,58831961,42,9.53844,2.89287,5.92905,hmeDIP2x_TIIvsCII_peak_131
chr1,58871603,58871835,233,58871734,30,13.00632,4.67409,9.00711,hmeDIP2x_TIIvsCII_peak_132
chr10,14890,15303,414,15275,70,7.57842,2.01549,4.28437,hmeDIP2x_TIIvsCII_peak_133
chr10,54618,55427,810,55016,29,10.57389,3.93844,6.8339,hmeDIP2x_TIIvsCII_peak_134
chr10,76889,77100,212,77003,49,18.44126,4.4771,14.03649,hmeDIP2x_TIIvsCII_peak_135
chr10,82060,82324,265,82221,42,7.42026,2.46225,4.16051,hmeDIP2x_TIIvsCII_peak_136
chr10,132661,133040,380,132973,16,10.74414,5.95227,6.98707,hmeDIP2x_TIIvsCII_peak_137
chr10,152980,153215,236,153022,14,5.92074,3.61688,2.96322,hmeDIP2x_TIIvsCII_peak_138
chr10,159604,160021,418,159915,100,9.68858,1.97044,6.05937,hmeDIP2x_TIIvsCII_peak_139
chr10,198327,198520,194,198395,31,8.54641,3.16883,5.09143,hmeDIP2x_TIIvsCII_peak_140
chr10,202607,202805,199,202741,21,8.10926,3.81867,4.72547,hmeDIP2x_TIIvsCII_peak_141
chr10,297472,297823,352,297701,71,35.01554,6.31683,29.91303,hmeDIP2x_TIIvsCII_peak_142
chr10,317611,317856,246,317739,66,6.14261,1.87884,3.12541,hmeDIP2x_TIIvsCII_peak_143
chr10,399399,400009,611,399829,66,34.8234,6.7836,29.72789,hmeDIP2x_TIIvsCII_peak_144
chr10,401900,402185,286,402043,13,8.70903,5.37245,5.23305,hmeDIP2x_TIIvsCII_peak_145
chr10,447562,447995,434,447777,50,16.06553,3.8839,11.81608,hmeDIP2x_TIIvsCII_peak_146
chr10,568225,568714,490,568367,93,24.01607,3.46274,19.31967,hmeDIP2x_TIIvsCII_peak_147
chr10,1061312,1061620,309,1061513,44,23.42164,6.36892,18.74964,hmeDIP2x_TIIvsCII_peak_148
chr10,1083180,1083405,226,1083306,39,10.12338,3.15013,6.43668,hmeDIP2x_TIIvsCII_peak_149
chr10,1083923,1084188,266,1084034,93,18.22092,2.84324,13.8277,hmeDIP2x_TIIvsCII_peak_150
chr10,1319637,1320087,451,1320063,127,7.93039,1.69492,4.5758,hmeDIP2x_TIIvsCII_peak_151
chr10,1322091,1322592,502,1322414,139,29.81068,3.09789,24.88469,hmeDIP2x_TIIvsCII_peak_152
chr10,1913205,1913447,243,1913331,44,6.78766,2.29241,3.64523,hmeDIP2x_TIIvsCII_peak_153
chr10,1914267,1914648,382,1914588,56,8.2351,2.2957,4.82736,hmeDIP2x_TIIvsCII_peak_154
chr10,2104629,2104894,266,2104831,85,9.14085,2.03989,5.59167,hmeDIP2x_TIIvsCII_peak_155
chr10,3452805,3453013,209,3452953,49,8.00374,2.39789,4.63494,hmeDIP2x_TIIvsCII_peak_156
chr10,3453757,3453992,236,3453762,38,4.79461,2.02727,2.08743,hmeDIP2x_TIIvsCII_peak_157
chr10,3550768,3551326,559,3550908,62,10.37893,2.49384,6.65779,hmeDIP2x_TIIvsCII_peak_158
chr10,4374689,4374895,207,4374735,13,8.78357,5.41791,5.29036,hmeDIP2x_TIIvsCII_peak_159
chr10,4961789,4961981,193,4961893,12,7.83362,5.03091,4.49152,hmeDIP2x_TIIvsCII_peak_160
chr10,5313068,5313260,193,5313194,86,4.73248,1.58981,2.05921,hmeDIP2x_TIIvsCII_peak_161
chr10,6158150,6158416,267,6158185,27,5.33656,2.45655,2.50645,hmeDIP2x_TIIvsCII_peak_162
chr10,6200095,6200280,186,6200160,33,6.04586,2.42898,3.05475,hmeDIP2x_TIIvsCII_peak_163
chr10,6695109,6695305,197,6695173,72,15.30288,2.94011,11.1092,hmeDIP2x_TIIvsCII_peak_164
chr10,6780327,6780675,349,6780386,141,11.7893,1.89115,7.91286,hmeDIP2x_TIIvsCII_peak_165
chr10,7684290,7684664,375,7684650,121,4.87788,1.48747,2.14615,hmeDIP2x_TIIvsCII_peak_166
chr10,8965393,8965601,209,8965458,14,9.76303,5.8049,6.11947,hmeDIP2x_TIIvsCII_peak_167
chr10,8982304,8982543,240,8982435,18,5.12742,2.86476,2.34761,hmeDIP2x_TIIvsCII_peak_168
chr10,9036174,9036364,191,9036266,27,11.61104,4.51682,7.75143,hmeDIP2x_TIIvsCII_peak_169
chr10,9041187,9041397,211,9041278,19,14.32545,7.31791,10.20959,hmeDIP2x_TIIvsCII_peak_170
chr10,9515377,9515565,189,9515442,28,10.78028,4.10441,7.01097,hmeDIP2x_TIIvsCII_peak_171
chr10,9610950,9611183,234,9611180,102,5.67987,1.61387,2.75897,hmeDIP2x_TIIvsCII_peak_172
chr10,9794890,9795080,191,9794962,54,11.53785,2.86508,7.68689,hmeDIP2x_TIIvsCII_peak_173
chr10,11040849,11041124,276,11040979,17,10.65208,5.68492,6.90302,hmeDIP2x_TIIvsCII_peak_174
chr10,11260836,11261023,188,11260848,38,4.8157,2.0316,2.10587,hmeDIP2x_TIIvsCII_peak_175
chr10,14114892,14115108,217,14115078,50,4.84228,1.85938,2.12292,hmeDIP2x_TIIvsCII_peak_176
chr10,14706047,14706279,233,14706180,31,5.20879,2.2861,2.40057,hmeDIP2x_TIIvsCII_peak_177
chr10,14760179,14762654,2476,14761941,95,13.42836,2.34952,9.39394,hmeDIP2x_TIIvsCII_peak_178
chr10,15650023,15650260,238,15650128,35,11.45905,3.72474,7.61599,hmeDIP2x_TIIvsCII_peak_179
chr10,16011922,16012427,506,16012090,18,7.45678,3.87811,4.18471,hmeDIP2x_TIIvsCII_peak_180
chr10,16354428,16354654,227,16354493,24,12.03936,5.10278,8.13869,hmeDIP2x_TIIvsCII_peak_181
chr10,16827391,16827578,188,16827492,285,32.48107,2.21288,27.46102,hmeDIP2x_TIIvsCII_peak_182
chr10,16858817,16859154,338,16859096,167,6.55898,1.50116,3.45816,hmeDIP2x_TIIvsCII_peak_183
chr10,16874311,16874613,303,16874556,354,19.48457,1.68837,15.01734,hmeDIP2x_TIIvsCII_peak_184
chr10,16880662,16881161,500,16880716,337,9.1518,1.41251,5.60055,hmeDIP2x_TIIvsCII_peak_185
chr10,17456567,17456792,226,17456652,66,5.96393,1.85628,2.99834,hmeDIP2x_TIIvsCII_peak_186
chr10,18106013,18106351,339,18106021,111,5.24367,1.5451,2.42749,hmeDIP2x_TIIvsCII_peak_187
chr10,18730983,18731340,358,18731155,30,10.11831,3.70577,6.43261,hmeDIP2x_TIIvsCII_peak_188
chr10,18815712,18815909,198,18815810,30,12.18968,4.38748,8.26979,hmeDIP2x_TIIvsCII_peak_189
chr10,18916099,18916403,305,18916337,181,12.88055,1.80052,8.89267,hmeDIP2x_TIIvsCII_peak_190
chr10,19021261,19021800,540,19021535,110,10.84786,1.99676,7.06858,hmeDIP2x_TIIvsCII_peak_191
chr10,19398003,19398232,230,19398063,28,7.83477,3.1413,4.49152,hmeDIP2x_TIIvsCII_peak_192
chr10,20117795,20118153,359,20117855,25,7.62663,3.27783,4.32179,hmeDIP2x_TIIvsCII_peak_193
chr10,20154787,20155032,246,20154873,36,7.75537,2.72773,4.43001,hmeDIP2x_TIIvsCII_peak_194
chr10,20172622,20172830,209,20172752,25,10.96019,4.50935,7.16909,hmeDIP2x_TIIvsCII_peak_195
chr10,21319857,21320102,246,21320046,72,9.15283,2.17949,5.60136,hmeDIP2x_TIIvsCII_peak_196
chr10,21431527,21431784,258,21431691,40,5.77457,2.1851,2.83763,hmeDIP2x_TIIvsCII_peak_197
chr10,22687737,22688204,468,22687861,457,64.66093,2.49138,58.90209,hmeDIP2x_TIIvsCII_peak_198
chr10,22690132,22690386,255,22690133,258,5.82551,1.35155,2.88001,hmeDIP2x_TIIvsCII_peak_199
chr10,22690579,22691238,660,22691095,190,76.32658,5.44866,70.42175,hmeDIP2x_TIIvsCII_peak_200
chr10,23583790,23583991,202,23583862,17,12.86093,6.96588,8.87626,hmeDIP2x_TIIvsCII_peak_201
chr10,24254265,24254459,195,24254344,89,13.54888,2.43506,9.50191,hmeDIP2x_TIIvsCII_peak_202
chr10,24757366,24757563,198,24757401,16,8.03852,4.44511,4.66632,hmeDIP2x_TIIvsCII_peak_203
chr10,26114279,26114844,566,26114487,133,10.24342,1.82797,6.53875,hmeDIP2x_TIIvsCII_peak_204
chr10,26519195,26519503,309,26519336,134,26.94498,2.95889,22.12116,hmeDIP2x_TIIvsCII_peak_205
chr10,26590001,26590254,254,26590140,87,14.50971,2.56107,10.38112,hmeDIP2x_TIIvsCII_peak_206
chr10,27355237,27355539,303,27355360,113,4.88784,1.50954,2.1532,hmeDIP2x_TIIvsCII_peak_207
chr10,28006693,28006884,192,28006812,86,9.05142,2.02205,5.51148,hmeDIP2x_TIIvsCII_peak_208
chr10,28617431,28617632,202,28617549,15,8.83131,5.05326,5.32584,hmeDIP2x_TIIvsCII_peak_209
chr10,29240791,29241020,230,29240944,76,14.96177,2.8073,10.79409,hmeDIP2x_TIIvsCII_peak_210
chr10,29457270,29457546,277,29457275,118,4.71801,1.48221,2.05066,hmeDIP2x_TIIvsCII_peak_211
chr10,29637300,29637534,235,29637332,70,15.92151,3.07413,11.68304,hmeDIP2x_TIIvsCII_peak_212
chr10,30347283,30347508,226,30347428,30,17.23172,6.32744,12.90316,hmeDIP2x_TIIvsCII_peak_213
chr10,30672000,30672188,189,30672083,52,8.90303,2.48093,5.38555,hmeDIP2x_TIIvsCII_peak_214
chr10,31679370,31679573,204,31679463,28,18.24415,7.19106,13.849,hmeDIP2x_TIIvsCII_peak_215
chr10,31701112,31701314,203,31701216,42,10.37934,3.07195,6.65779,hmeDIP2x_TIIvsCII_peak_216
chr10,32091274,32091478,205,32091364,88,12.59652,2.35284,8.63933,hmeDIP2x_TIIvsCII_peak_217
chr10,33735533,33735774,242,33735560,78,4.82405,1.63816,2.11164,hmeDIP2x_TIIvsCII_peak_218
chr10,34620699,34620950,252,34620740,26,5.98192,2.68974,3.01515,hmeDIP2x_TIIvsCII_peak_219
chr10,35328951,35329153,203,35328983,14,7.95902,4.73743,4.5961,hmeDIP2x_TIIvsCII_peak_220
chr10,36202592,36202844,253,36202708,80,7.38421,1.90175,4.13001,hmeDIP2x_TIIvsCII_peak_221
chr10,36930377,36930578,202,36930513,122,12.65225,2.05265,8.69135,hmeDIP2x_TIIvsCII_peak_222
chr10,37534528,37534718,191,37534621,25,7.62663,3.27783,4.32179,hmeDIP2x_TIIvsCII_peak_223
chr10,37566231,37566498,268,37566388,9,5.18352,3.86993,2.37785,hmeDIP2x_TIIvsCII_peak_224
chr10,38004044,38004235,192,38004125,55,8.38657,2.33698,4.95027,hmeDIP2x_TIIvsCII_peak_225
chr10,38705721,38705966,246,38705838,147,30.57434,3.04164,25.62251,hmeDIP2x_TIIvsCII_peak_226
chr10,38708826,38709122,297,38709045,68,8.43712,2.14323,4.99446,hmeDIP2x_TIIvsCII_peak_227
chr10,38709954,38710190,237,38710026,83,12.84264,2.44466,8.86402,hmeDIP2x_TIIvsCII_peak_228
chr10,38868818,38869044,227,38868934,14,6.11605,3.71952,3.10434,hmeDIP2x_TIIvsCII_peak_229
chr10,39031690,39031900,211,39031788,195,14.39362,1.82926,10.27359,hmeDIP2x_TIIvsCII_peak_230
chr10,39052638,39053163,526,39052859,210,15.8662,1.84959,11.63144,hmeDIP2x_TIIvsCII_peak_231
chr10,39303111,39303346,236,39303207,126,17.37069,2.35809,13.03049,hmeDIP2x_TIIvsCII_peak_232
chr10,39322736,39322985,250,39322866,319,26.22688,1.93194,21.42991,hmeDIP2x_TIIvsCII_peak_233
chr10,39531027,39531431,405,39531233,71,31.88797,5.67024,26.88991,hmeDIP2x_TIIvsCII_peak_234
chr10,39632309,39632565,257,39632383,59,12.05851,2.8086,8.15599,hmeDIP2x_TIIvsCII_peak_235
chr10,39645820,39646039,220,39645904,12,7.83362,5.03091,4.49152,hmeDIP2x_TIIvsCII_peak_236
chr10,40063812,40064143,332,40064099,195,6.43889,1.44854,3.36158,hmeDIP2x_TIIvsCII_peak_237
chr10,41596882,41597092,211,41596999,128,30.58065,3.33392,25.62846,hmeDIP2x_TIIvsCII_peak_238
chr10,42509270,42509564,295,42509280,20,6.26367,3.16632,3.21786,hmeDIP2x_TIIvsCII_peak_239
chr10,43180772,43181122,351,43180838,101,11.0278,2.07776,7.23142,hmeDIP2x_TIIvsCII_peak_240
chr10,43501547,43501739,193,43501613,18,5.61208,3.06498,2.70872,hmeDIP2x_TIIvsCII_peak_241
chr10,44320554,44320818,265,44320717,16,4.96168,2.94842,2.21055,hmeDIP2x_TIIvsCII_peak_242
chr10,44835347,44835629,283,44835470,32,14.53393,4.97564,10.40316,hmeDIP2x_TIIvsCII_peak_243
chr10,44878579,44879282,704,44878789,96,12.76451,2.2774,8.79241,hmeDIP2x_TIIvsCII_peak_244
chr10,44881906,44882160,255,44881974,67,7.64501,2.05681,4.33739,hmeDIP2x_TIIvsCII_peak_245
