chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,26366684,26367340,657,26367305,46,9.66579,2.77843,5.90565,meDIP2x_TIIvsCII_peak_24
chr1,26740679,26741027,349,26740845,51,15.98881,3.81254,11.49287,meDIP2x_TIIvsCII_peak_25
chr1,26742988,26743401,414,26743150,26,8.81297,3.60523,5.20184,meDIP2x_TIIvsCII_peak_26
chr1,26879202,26879531,330,26879269,39,5.65814,2.18336,2.74031,meDIP2x_TIIvsCII_peak_27
chr1,27029238,27029795,558,27029713,27,11.11811,4.33213,7.1372,meDIP2x_TIIvsCII_peak_28
chr1,27362200,27362461,262,27362312,23,10.55257,4.60381,6.65533,meDIP2x_TIIvsCII_peak_29
chr1,27401534,27401771,238,27401686,25,12.12261,4.98746,8.00581,meDIP2x_TIIvsCII_peak_30
chr1,27484233,27484474,242,27484375,25,10.2454,4.22812,6.38221,meDIP2x_TIIvsCII_peak_31
chr1,27516358,27516617,260,27516508,39,9.63311,3.03695,5.87935,meDIP2x_TIIvsCII_peak_32
chr1,27858415,27858704,290,27858519,45,8.44295,2.5767,4.89416,meDIP2x_TIIvsCII_peak_33
chr1,28249870,28250170,301,28250151,21,5.79135,2.91249,2.81327,meDIP2x_TIIvsCII_peak_34
chr1,28510596,28510950,355,28510841,34,16.14676,5.28907,11.6386,meDIP2x_TIIvsCII_peak_35
chr1,28511462,28512418,957,28511738,31,10.57902,3.76918,6.67184,meDIP2x_TIIvsCII_peak_36
chr1,28736099,28736461,363,28736133,22,4.97906,2.56753,2.25771,meDIP2x_TIIvsCII_peak_37
chr1,29219296,29219659,364,29219297,23,4.69046,2.42565,2.04879,meDIP2x_TIIvsCII_peak_38
chr1,29384546,29385147,602,29385016,33,10.53977,3.60699,6.64922,meDIP2x_TIIvsCII_peak_39
chr1,30013886,30014412,527,30014028,23,11.58644,5.05801,7.52914,meDIP2x_TIIvsCII_peak_40
chr1,30624368,30624698,331,30624409,42,6.83182,2.34711,3.63559,meDIP2x_TIIvsCII_peak_41
chr1,30625550,30626011,462,30625636,27,8.71414,3.4905,5.1267,meDIP2x_TIIvsCII_peak_42
chr1,30627228,30627595,368,30627350,43,14.91428,4.0626,10.50641,meDIP2x_TIIvsCII_peak_43
chr1,31160008,31160324,317,31160137,34,16.14676,5.28907,11.6386,meDIP2x_TIIvsCII_peak_44
chr1,31252716,31252998,283,31252913,19,8.92126,4.43248,5.2721,meDIP2x_TIIvsCII_peak_45
chr1,31653614,31653907,294,31653781,31,12.04351,4.23635,7.93441,meDIP2x_TIIvsCII_peak_46
chr1,32163132,32163411,280,32163248,25,17.36616,7.46136,12.76748,meDIP2x_TIIvsCII_peak_47
chr1,32169985,32170230,246,32170129,25,13.25798,5.47951,9.01434,meDIP2x_TIIvsCII_peak_48
chr1,32173808,32174442,635,32173901,29,7.66831,3.03206,4.26992,meDIP2x_TIIvsCII_peak_49
chr1,32312493,32313237,745,32313176,22,7.49849,3.47567,4.14401,meDIP2x_TIIvsCII_peak_50
chr1,33332506,33332848,343,33332518,89,7.30238,1.82866,3.97501,meDIP2x_TIIvsCII_peak_51
chr1,33590416,33590851,436,33590556,38,6.44451,2.37112,3.30626,meDIP2x_TIIvsCII_peak_52
chr1,33591532,33591892,361,33591727,35,12.49333,4.01874,8.32255,meDIP2x_TIIvsCII_peak_53
chr1,36249865,36250234,370,36249971,38,9.11194,2.96103,5.43478,meDIP2x_TIIvsCII_peak_54
chr1,36625760,36626207,448,36626199,22,6.34337,3.04488,3.25423,meDIP2x_TIIvsCII_peak_55
chr1,36821775,36822012,238,36821849,13,6.4082,4.01766,3.27813,meDIP2x_TIIvsCII_peak_56
chr1,42827142,42827427,286,42827406,52,6.72034,2.13073,3.53794,meDIP2x_TIIvsCII_peak_57
chr1,43627841,43628094,254,43627894,68,5.42958,1.77298,2.5848,meDIP2x_TIIvsCII_peak_58
chr1,49290769,49291031,263,49291012,20,5.74291,2.96378,2.7852,meDIP2x_TIIvsCII_peak_59
chr1,49863936,49864318,383,49864115,35,6.84574,2.55187,3.64778,meDIP2x_TIIvsCII_peak_60
chr1,51893249,51893559,311,51893556,18,5.67122,3.08978,2.74031,meDIP2x_TIIvsCII_peak_61
chr1,52792531,52792812,282,52792656,228,46.47758,3.05485,40.88326,meDIP2x_TIIvsCII_peak_62
chr1,52811558,52811884,327,52811797,326,120.42652,5.09377,114.26492,meDIP2x_TIIvsCII_peak_63
chr1,53168775,53169128,354,53168909,34,11.8346,3.90711,7.75002,meDIP2x_TIIvsCII_peak_64
chr1,53433604,53433875,272,53433676,27,6.61537,2.82992,3.44411,meDIP2x_TIIvsCII_peak_65
chr1,53526587,53526856,270,53526713,28,9.33453,3.61516,5.62744,meDIP2x_TIIvsCII_peak_66
chr1,53663921,53664184,264,53664171,21,6.25382,3.08455,3.21144,meDIP2x_TIIvsCII_peak_67
chr1,54604778,54605119,342,54605019,22,13.26288,6.03879,9.01663,meDIP2x_TIIvsCII_peak_68
chr1,54693968,54694229,262,54694132,19,11.50565,5.73951,7.45929,meDIP2x_TIIvsCII_peak_69
chr1,54863172,54863430,259,54863365,37,6.34836,2.378,3.25843,meDIP2x_TIIvsCII_peak_70
chr1,57291101,57291365,265,57291226,23,8.84796,3.90288,5.21483,meDIP2x_TIIvsCII_peak_71
chr1,58147910,58148158,249,58148079,36,6.25252,2.3853,3.21034,meDIP2x_TIIvsCII_peak_72
chr1,58259403,58260073,671,58259563,31,10.73696,3.81812,6.79782,meDIP2x_TIIvsCII_peak_73
chr1,58305269,58305509,241,58305347,17,9.71034,5.16556,5.93074,meDIP2x_TIIvsCII_peak_74
chr1,58464026,58464295,270,58464154,15,7.28679,4.20089,3.96162,meDIP2x_TIIvsCII_peak_75
chr1,58480430,58480748,319,58480526,23,8.31075,3.69413,4.78129,meDIP2x_TIIvsCII_peak_76
chr1,58516596,58517428,833,58517088,43,18.49061,5.00363,13.82033,meDIP2x_TIIvsCII_peak_77
chr1,58517845,58518340,496,58518202,27,8.98002,3.57891,5.32067,meDIP2x_TIIvsCII_peak_78
chr1,58675127,58675441,315,58675166,19,6.05556,3.16536,3.0368,meDIP2x_TIIvsCII_peak_79
chr1,58831340,58831864,525,58831453,26,6.55155,2.86438,3.38911,meDIP2x_TIIvsCII_peak_80
chr10,54682,54942,261,54776,25,7.20389,3.13559,3.89617,meDIP2x_TIIvsCII_peak_81
chr10,1306989,1307263,275,1307063,20,12.4352,6.02649,8.27141,meDIP2x_TIIvsCII_peak_82
chr10,1391849,1392130,282,1391971,19,8.85264,4.39986,5.21783,meDIP2x_TIIvsCII_peak_83
chr10,1651174,1651517,344,1651351,26,18.40381,7.74834,13.73851,meDIP2x_TIIvsCII_peak_84
chr10,1820353,1820884,532,1820478,28,14.59754,5.56294,10.21468,meDIP2x_TIIvsCII_peak_85
chr10,1862614,1862964,351,1862757,17,5.09667,2.92716,2.31334,meDIP2x_TIIvsCII_peak_86
chr10,1885665,1885952,288,1885830,28,15.88538,6.11176,11.3981,meDIP2x_TIIvsCII_peak_87
chr10,1969724,1970120,397,1969779,22,8.17494,3.74026,4.66822,meDIP2x_TIIvsCII_peak_88
chr10,2152450,2152708,259,2152651,29,4.63952,2.19954,2.01052,meDIP2x_TIIvsCII_peak_89
chr10,2386364,2386803,440,2386630,30,12.15375,4.3751,8.03424,meDIP2x_TIIvsCII_peak_90
chr10,2868420,2868716,297,2868480,27,5.78509,2.58529,2.81327,meDIP2x_TIIvsCII_peak_91
chr10,3121064,3121454,391,3121199,18,7.72704,4.00426,4.31637,meDIP2x_TIIvsCII_peak_92
chr10,3446887,3447292,406,3447081,72,11.26048,2.43144,7.25754,meDIP2x_TIIvsCII_peak_93
chr10,3485331,3485719,389,3485340,17,6.25168,3.43716,3.21022,meDIP2x_TIIvsCII_peak_94
chr10,3551008,3551366,359,3551047,19,8.4592,4.21501,4.90359,meDIP2x_TIIvsCII_peak_95
chr10,4209199,4209621,423,4209599,20,6.28172,3.17344,3.21845,meDIP2x_TIIvsCII_peak_96
chr10,4374604,4374943,340,4374768,27,19.45715,8.03531,14.72763,meDIP2x_TIIvsCII_peak_97
chr10,4430686,4431339,654,4430829,43,25.29135,7.15528,20.29502,meDIP2x_TIIvsCII_peak_98
chr10,4437374,4437637,264,4437515,21,9.05231,4.22016,5.38109,meDIP2x_TIIvsCII_peak_99
chr10,4488556,4488910,355,4488631,51,5.66657,1.97881,2.74031,meDIP2x_TIIvsCII_peak_100
chr10,4508802,4509079,278,4508998,92,12.89045,2.33353,8.68491,meDIP2x_TIIvsCII_peak_101
chr10,4581777,4582043,267,4581787,15,5.66563,3.37201,2.74031,meDIP2x_TIIvsCII_peak_102
chr10,5376322,5376582,261,5376383,19,11.50565,5.73951,7.45929,meDIP2x_TIIvsCII_peak_103
chr10,7060908,7061197,290,7060987,29,9.32341,3.53361,5.62123,meDIP2x_TIIvsCII_peak_104
chr10,9064451,9064700,250,9064579,18,9.71808,4.98856,5.93217,meDIP2x_TIIvsCII_peak_105
chr10,11395873,11396110,238,11395975,16,7.12527,3.97491,3.85025,meDIP2x_TIIvsCII_peak_106
chr10,11915160,11915453,294,11915199,118,17.46835,2.44112,12.86341,meDIP2x_TIIvsCII_peak_107
chr10,12153945,12154193,249,12154102,23,11.58644,5.05801,7.52914,meDIP2x_TIIvsCII_peak_108
chr10,12340707,12341014,308,12340772,14,7.1942,4.30463,3.8875,meDIP2x_TIIvsCII_peak_109
chr10,12589327,12589569,243,12589423,13,6.4082,4.01766,3.27813,meDIP2x_TIIvsCII_peak_110
chr10,12795963,12796210,248,12796002,80,11.43067,2.33399,7.4094,meDIP2x_TIIvsCII_peak_111
chr10,15438230,15438510,281,15438429,18,6.26735,3.34437,3.21154,meDIP2x_TIIvsCII_peak_112
chr10,15986544,15986852,309,15986681,24,15.14835,6.5639,10.71998,meDIP2x_TIIvsCII_peak_113
chr10,18253991,18254568,578,18254087,65,7.79589,2.10006,4.37752,meDIP2x_TIIvsCII_peak_114
chr10,18728707,18729179,473,18729054,22,8.17494,3.74026,4.66822,meDIP2x_TIIvsCII_peak_115
chr10,20872402,20872662,261,20872591,28,9.33453,3.61516,5.62744,meDIP2x_TIIvsCII_peak_116
chr10,21293345,21293804,460,21293433,44,17.99653,4.77396,13.36232,meDIP2x_TIIvsCII_peak_117
chr10,21953887,21954218,332,21954122,25,11.12734,4.57651,7.14353,meDIP2x_TIIvsCII_peak_118
chr10,22687826,22688117,292,22687875,84,17.35418,2.92225,12.7629,meDIP2x_TIIvsCII_peak_119
chr10,23117794,23118103,310,23117888,33,6.67241,2.58141,3.49568,meDIP2x_TIIvsCII_peak_120
chr10,34170432,34170694,263,34170519,17,7.86997,4.20872,4.43775,meDIP2x_TIIvsCII_peak_121
chr10,35593144,35593611,468,35593514,22,8.93407,4.04845,5.27996,meDIP2x_TIIvsCII_peak_122
chr10,36186207,36186470,264,36186253,28,6.26185,2.67762,3.21154,meDIP2x_TIIvsCII_peak_123
chr10,37487113,37487354,242,37487230,27,11.70725,4.55336,7.63993,meDIP2x_TIIvsCII_peak_124
chr10,37968984,37969272,289,37969058,15,6.40477,3.74109,3.27813,meDIP2x_TIIvsCII_peak_125
chr10,38373554,38374556,1003,38374045,33,12.64396,4.23846,8.46023,meDIP2x_TIIvsCII_peak_126
chr10,38684785,38685237,453,38685119,28,9.33453,3.61516,5.62744,meDIP2x_TIIvsCII_peak_127
chr10,39085034,39085302,269,39085140,21,13.38472,6.31346,9.11993,meDIP2x_TIIvsCII_peak_128
chr10,39584086,39584416,331,39584308,40,9.68936,3.00604,5.92623,meDIP2x_TIIvsCII_peak_129
chr10,39595176,39595470,295,39595273,24,11.3292,4.79564,7.31694,meDIP2x_TIIvsCII_peak_130
chr10,39660268,39660640,373,39660496,28,11.56025,4.38237,7.50756,meDIP2x_TIIvsCII_peak_131
chr10,39673905,39674196,292,39673944,37,5.4545,2.1859,2.60416,meDIP2x_TIIvsCII_peak_132
chr10,41583372,41583746,375,41583671,24,11.32594,4.79425,7.31674,meDIP2x_TIIvsCII_peak_133
chr10,41596934,41597219,286,41597016,48,8.03839,2.4266,4.57109,meDIP2x_TIIvsCII_peak_134
chr10,41706581,41706877,297,41706757,27,19.45715,8.03531,14.72763,meDIP2x_TIIvsCII_peak_135
chr10,41795941,41796532,592,41796036,45,15.51866,4.0713,11.0548,meDIP2x_TIIvsCII_peak_136
chr10,42053057,42053296,240,42053116,15,7.10361,4.10371,3.83822,meDIP2x_TIIvsCII_peak_137
chr10,42820476,42821114,639,42820783,39,11.74862,3.54026,7.67545,meDIP2x_TIIvsCII_peak_138
chr10,44413695,44413943,249,44413821,31,13.79408,4.83572,9.49001,meDIP2x_TIIvsCII_peak_139
chr10,44878694,44879407,714,44878807,107,10.25575,1.96959,6.39221,meDIP2x_TIIvsCII_peak_140
chr10,45325802,45326130,329,45325987,17,9.71034,5.16556,5.93074,meDIP2x_TIIvsCII_peak_141
chr11,1163771,1164137,367,1164062,25,10.2454,4.22812,6.38221,meDIP2x_TIIvsCII_peak_142
chr11,1326594,1326854,261,1326797,41,6.13992,2.23541,3.11025,meDIP2x_TIIvsCII_peak_143
chr11,2250258,2250516,259,2250366,16,7.55276,4.19234,4.18226,meDIP2x_TIIvsCII_peak_144
chr11,2393763,2394081,319,2393803,61,8.42398,2.23966,4.87649,meDIP2x_TIIvsCII_peak_145
chr11,2807575,2807823,249,2807647,48,5.58402,2.00771,2.7168,meDIP2x_TIIvsCII_peak_146
chr11,2857611,2857862,252,2857753,23,8.84796,3.90288,5.21483,meDIP2x_TIIvsCII_peak_147
chr11,3309352,3309602,251,3309473,18,10.59701,5.45254,6.67476,meDIP2x_TIIvsCII_peak_148
chr11,3763546,3763789,244,3763623,18,7.72704,4.00426,4.31637,meDIP2x_TIIvsCII_peak_149
chr11,4423804,4424045,242,4423948,35,11.79606,3.81917,7.7151,meDIP2x_TIIvsCII_peak_150
chr11,5810927,5811210,284,5811010,52,10.92725,2.82087,6.96508,meDIP2x_TIIvsCII_peak_151
chr11,6611200,6611641,442,6611398,17,6.28606,3.45286,3.21845,meDIP2x_TIIvsCII_peak_152
chr11,7356224,7356639,416,7356311,24,6.94434,3.11651,3.70967,meDIP2x_TIIvsCII_peak_153
chr11,7563294,7563613,320,7563376,82,6.79772,1.82533,3.60553,meDIP2x_TIIvsCII_peak_154
chr11,7698325,7698598,274,7698467,25,10.2454,4.22812,6.38221,meDIP2x_TIIvsCII_peak_155
chr11,7820663,7821066,404,7821065,19,4.74391,2.64772,2.09167,meDIP2x_TIIvsCII_peak_156
chr11,8071090,8071364,275,8071219,27,9.35874,3.70681,5.64598,meDIP2x_TIIvsCII_peak_157
chr11,8226084,8226566,483,8226238,24,7.50036,3.30965,4.14401,meDIP2x_TIIvsCII_peak_158
chr11,8631551,8631819,269,8631665,36,15.42018,4.81157,10.9656,meDIP2x_TIIvsCII_peak_159
chr11,8862495,8862777,283,8862689,20,7.56129,3.69641,4.1842,meDIP2x_TIIvsCII_peak_160
chr11,11612690,11612928,239,11612771,21,12.34719,5.77623,8.20877,meDIP2x_TIIvsCII_peak_161
chr11,11821615,11821868,254,11821746,16,8.84677,4.87858,5.21483,meDIP2x_TIIvsCII_peak_162
chr11,11829677,11832625,2949,11830520,58,22.10127,4.64458,17.23893,meDIP2x_TIIvsCII_peak_163
chr11,11832928,11834732,1805,11834308,44,39.3461,12.9139,33.91995,meDIP2x_TIIvsCII_peak_164
chr11,11856225,11856663,439,11856568,59,4.7248,1.75252,2.081,meDIP2x_TIIvsCII_peak_165
chr11,15617306,15617713,408,15617616,20,8.33018,4.02834,4.79337,meDIP2x_TIIvsCII_peak_166
chr11,15723405,15723663,259,15723529,40,17.80883,5.11659,13.18489,meDIP2x_TIIvsCII_peak_167
chr11,15726837,15727152,316,15727114,36,6.25252,2.3853,3.21034,meDIP2x_TIIvsCII_peak_168
chr11,16028564,16028832,269,16028693,18,10.59701,5.45254,6.67476,meDIP2x_TIIvsCII_peak_169
chr11,16429599,16429933,335,16429773,58,19.79463,4.18222,15.0485,meDIP2x_TIIvsCII_peak_170
chr11,16431526,16431790,265,16431648,20,9.21211,4.42576,5.52142,meDIP2x_TIIvsCII_peak_171
chr11,16459666,16460120,455,16459801,25,11.12734,4.57651,7.14353,meDIP2x_TIIvsCII_peak_172
chr11,16465012,16465283,272,16465178,21,11.03684,5.12922,7.06508,meDIP2x_TIIvsCII_peak_173
chr11,16470541,16470805,265,16470656,23,12.44901,5.45374,8.28329,meDIP2x_TIIvsCII_peak_174
chr11,16475626,16475870,245,16475741,19,11.50565,5.73951,7.45929,meDIP2x_TIIvsCII_peak_175
chr11,16834946,16835285,340,16835034,27,11.70725,4.55336,7.63993,meDIP2x_TIIvsCII_peak_176
chr11,16931134,16931408,275,16931319,18,7.72704,4.00426,4.31637,meDIP2x_TIIvsCII_peak_177
chr11,17700805,17701092,288,17700991,21,10.89926,5.0634,6.94007,meDIP2x_TIIvsCII_peak_178
chr11,17887456,17887699,244,17887566,17,7.86997,4.20872,4.43775,meDIP2x_TIIvsCII_peak_179
chr11,18938690,18939047,358,18938923,27,10.06537,3.95171,6.22765,meDIP2x_TIIvsCII_peak_180
chr11,20110707,20111015,309,20110869,25,10.28186,4.24223,6.41564,meDIP2x_TIIvsCII_peak_181
chr11,20112035,20112309,275,20112210,23,11.19729,4.88447,7.20151,meDIP2x_TIIvsCII_peak_182
chr11,20758875,20759124,250,20758974,21,12.34719,5.77623,8.20877,meDIP2x_TIIvsCII_peak_183
chr11,22401951,22402204,254,22402051,80,23.16492,3.75048,18.2516,meDIP2x_TIIvsCII_peak_184
chr11,22404123,22404363,241,22404164,41,9.30499,2.88156,5.6068,meDIP2x_TIIvsCII_peak_185
chr11,23982287,23982574,288,23982397,24,12.4138,5.26876,8.26265,meDIP2x_TIIvsCII_peak_186
chr11,30612228,30612496,269,30612437,15,6.40477,3.74109,3.27813,meDIP2x_TIIvsCII_peak_187
chr11,32805495,32805744,250,32805559,69,7.50289,2.01703,4.1464,meDIP2x_TIIvsCII_peak_188
chr11,35451790,35452146,357,35451836,19,5.70226,3.02232,2.7592,meDIP2x_TIIvsCII_peak_189
chr11,36847445,36847700,256,36847521,16,8.07333,4.46345,4.59573,meDIP2x_TIIvsCII_peak_190
chr11,37720944,37721193,250,37721170,41,7.05257,2.41599,3.79424,meDIP2x_TIIvsCII_peak_191
chr11,39362147,39362384,238,39362219,22,8.93407,4.04845,5.27996,meDIP2x_TIIvsCII_peak_192
chr11,43741056,43741548,493,43741547,35,4.7193,2.07085,2.07601,meDIP2x_TIIvsCII_peak_193
chr11,44661677,44661959,283,44661679,32,4.94514,2.19363,2.23132,meDIP2x_TIIvsCII_peak_194
chr12,160198,160483,286,160396,73,11.35531,2.42691,7.33826,meDIP2x_TIIvsCII_peak_195
chr12,445902,446238,337,445964,111,11.08031,2.00825,7.1014,meDIP2x_TIIvsCII_peak_196
chr12,468872,469276,405,468956,22,8.17494,3.74026,4.66822,meDIP2x_TIIvsCII_peak_197
chr12,477236,477739,504,477647,37,10.03647,3.22944,6.20341,meDIP2x_TIIvsCII_peak_198
chr12,1269074,1269338,265,1269115,101,9.05141,1.90906,5.38109,meDIP2x_TIIvsCII_peak_199
chr12,3039569,3039810,242,3039674,30,13.03573,4.6846,8.81405,meDIP2x_TIIvsCII_peak_200
chr12,3115857,3116248,392,3115935,14,6.35632,3.84722,3.26542,meDIP2x_TIIvsCII_peak_201
chr12,3214640,3215190,551,3215154,30,5.89262,2.49428,2.89932,meDIP2x_TIIvsCII_peak_202
chr12,3280589,3280865,277,3280747,24,16.34477,7.17439,11.81786,meDIP2x_TIIvsCII_peak_203
chr12,3316965,3318078,1114,3317477,66,69.14246,19.22736,63.28304,meDIP2x_TIIvsCII_peak_204
chr12,3430813,3431271,459,3431174,108,24.12102,3.1408,19.16942,meDIP2x_TIIvsCII_peak_205
chr12,3543631,3543936,306,3543857,14,5.02763,3.16126,2.29049,meDIP2x_TIIvsCII_peak_206
chr12,3546703,3547084,382,3546948,35,17.60116,5.66765,12.98938,meDIP2x_TIIvsCII_peak_207
chr12,3835390,3835631,242,3835485,19,11.50565,5.73951,7.45929,meDIP2x_TIIvsCII_peak_208
chr12,5764440,5764735,296,5764528,15,6.40477,3.74109,3.27813,meDIP2x_TIIvsCII_peak_209
chr12,5982188,5982503,316,5982376,29,17.71491,6.73189,13.09775,meDIP2x_TIIvsCII_peak_210
chr12,6058575,6058828,254,6058667,36,13.16378,4.13038,8.93114,meDIP2x_TIIvsCII_peak_211
chr12,6384298,6384564,267,6384493,42,14.97435,4.14963,10.56146,meDIP2x_TIIvsCII_peak_212
chr12,7556643,7556938,296,7556648,26,4.64113,2.2946,2.01052,meDIP2x_TIIvsCII_peak_213
chr12,10894155,10894392,238,10894282,27,14.99432,5.90101,10.57836,meDIP2x_TIIvsCII_peak_214
chr12,12470185,12470445,261,12470358,28,11.59737,4.39585,7.53917,meDIP2x_TIIvsCII_peak_215
chr12,12819001,12819268,268,12819154,35,12.49333,4.01874,8.32255,meDIP2x_TIIvsCII_peak_216
chr12,13384424,13384705,282,13384668,42,7.82241,2.54197,4.40153,meDIP2x_TIIvsCII_peak_217
chr12,13834588,13834893,306,13834868,49,5.47836,1.97579,2.62404,meDIP2x_TIIvsCII_peak_218
chr12,14030401,14030694,294,14030613,23,9.64799,4.22447,5.88973,meDIP2x_TIIvsCII_peak_219
chr12,14248537,14248829,293,14248814,60,5.74484,1.88481,2.78676,meDIP2x_TIIvsCII_peak_220
chr12,14291685,14292211,527,14291873,30,14.0114,5.04122,9.69213,meDIP2x_TIIvsCII_peak_221
chr12,14340253,14340749,497,14340405,35,8.03159,2.83398,4.5651,meDIP2x_TIIvsCII_peak_222
chr12,14341254,14341600,347,14341444,51,11.27473,2.91279,7.2699,meDIP2x_TIIvsCII_peak_223
chr12,14421271,14421571,301,14421482,63,8.09341,2.16544,4.61458,meDIP2x_TIIvsCII_peak_224
chr12,14452401,14452759,359,14452440,40,8.80988,2.81295,5.19969,meDIP2x_TIIvsCII_peak_225
chr12,14668396,14668841,446,14668831,18,6.26735,3.34437,3.21154,meDIP2x_TIIvsCII_peak_226
chr12,14698287,14698889,603,14698763,26,6.11077,2.72886,3.08484,meDIP2x_TIIvsCII_peak_227
chr12,15070493,15070758,266,15070723,41,6.13992,2.23541,3.11025,meDIP2x_TIIvsCII_peak_228
chr12,15174159,15174465,307,15174352,21,13.38472,6.31346,9.11993,meDIP2x_TIIvsCII_peak_229
chr12,15208043,15208358,316,15208236,26,16.76834,6.925,12.21393,meDIP2x_TIIvsCII_peak_230
chr12,15326832,15327118,287,15326919,18,5.67122,3.08978,2.74031,meDIP2x_TIIvsCII_peak_231
chr12,15459114,15459396,283,15459263,28,6.6826,2.79859,3.50206,meDIP2x_TIIvsCII_peak_232
chr12,15460745,15461025,281,15460900,22,7.49849,3.47567,4.14401,meDIP2x_TIIvsCII_peak_233
chr12,15466040,15466458,419,15466322,40,25.69982,7.86485,20.68967,meDIP2x_TIIvsCII_peak_234
chr12,15654819,15655109,291,15655103,23,5.90629,2.82689,2.90916,meDIP2x_TIIvsCII_peak_235
chr12,15794508,15794754,247,15794633,23,6.88428,3.16693,3.67537,meDIP2x_TIIvsCII_peak_236
chr12,15832184,15832533,350,15832370,20,4.8193,2.61787,2.15512,meDIP2x_TIIvsCII_peak_237
chr12,15868868,15869111,244,15869030,19,9.37476,4.65083,5.66012,meDIP2x_TIIvsCII_peak_238
chr12,15883907,15884213,307,15884037,24,12.4138,5.26876,8.26265,meDIP2x_TIIvsCII_peak_239
chr12,15963179,15963586,408,15963470,40,10.66642,3.22759,6.73438,meDIP2x_TIIvsCII_peak_240
chr12,15964613,15965055,443,15964750,28,6.78415,2.8281,3.59305,meDIP2x_TIIvsCII_peak_241
chr12,16024585,16025145,561,16024625,65,8.55616,2.19829,4.99106,meDIP2x_TIIvsCII_peak_242
chr12,16286026,16286523,498,16286386,33,22.50399,8.03136,17.62255,meDIP2x_TIIvsCII_peak_243
chr12,16432940,16433470,531,16433256,45,6.00524,2.1299,2.99414,meDIP2x_TIIvsCII_peak_244
chr12,16433997,16434581,585,16434490,56,8.20736,2.29154,4.69515,meDIP2x_TIIvsCII_peak_245
chr12,16447098,16447804,707,16447698,37,9.05275,2.99143,5.38109,meDIP2x_TIIvsCII_peak_246
chr12,16525120,16525381,262,16525350,32,9.35057,3.33527,5.64101,meDIP2x_TIIvsCII_peak_247
chr12,16627520,16627814,295,16627628,24,7.50036,3.30965,4.14401,meDIP2x_TIIvsCII_peak_248
chr12,16704739,16705083,345,16704785,24,7.6235,3.35316,4.23508,meDIP2x_TIIvsCII_peak_249
chr12,16714957,16715463,507,16715378,36,9.55251,3.1614,5.80655,meDIP2x_TIIvsCII_peak_250
chr12,16740418,16740670,253,16740556,20,12.4352,6.02649,8.27141,meDIP2x_TIIvsCII_peak_251
chr12,16758619,16758857,239,16758650,23,6.38668,2.99185,3.27813,meDIP2x_TIIvsCII_peak_252
chr12,16760372,16760618,247,16760595,12,5.65139,3.73068,2.7364,meDIP2x_TIIvsCII_peak_253
