chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,938373,938622,250,938489,28,26.61217,11.68329,22.61766,negER_hmeDIP2x_TIvsCI_peak_20
chr1,938972,939600,629,939341,18,13.16107,6.89349,9.88433,negER_hmeDIP2x_TIvsCI_peak_21
chr1,950331,950990,660,950884,38,15.72516,4.69934,12.25085,negER_hmeDIP2x_TIvsCI_peak_22
chr1,973787,974206,420,973839,19,7.07949,3.59589,4.45894,negER_hmeDIP2x_TIvsCI_peak_23
chr1,1022517,1022809,293,1022712,68,10.73406,2.43202,7.68678,negER_hmeDIP2x_TIvsCI_peak_24
chr1,1046845,1047330,486,1046949,13,9.14664,5.64021,6.26435,negER_hmeDIP2x_TIvsCI_peak_25
chr1,1060412,1061160,749,1060573,26,7.76933,3.25339,5.05529,negER_hmeDIP2x_TIvsCI_peak_26
chr1,1082059,1082360,302,1082166,17,9.05675,4.81651,6.18952,negER_hmeDIP2x_TIvsCI_peak_27
chr1,1145865,1146253,389,1145988,46,13.38021,3.52929,10.0819,negER_hmeDIP2x_TIvsCI_peak_28
chr1,1302997,1303215,219,1303049,29,9.58025,3.61487,6.65653,negER_hmeDIP2x_TIvsCI_peak_29
chr1,1327731,1328911,1181,1328103,167,21.09031,2.28465,17.31343,negER_hmeDIP2x_TIvsCI_peak_30
chr1,1557068,1557327,260,1557116,116,5.17879,1.52487,2.82392,negER_hmeDIP2x_TIvsCI_peak_31
chr1,1826991,1827174,184,1827092,31,11.56431,4.08015,8.42995,negER_hmeDIP2x_TIvsCI_peak_32
chr1,1932922,1933164,243,1933033,76,9.14677,2.13139,6.26435,negER_hmeDIP2x_TIvsCI_peak_33
chr1,1933643,1933854,212,1933763,115,15.90517,2.35026,12.41716,negER_hmeDIP2x_TIvsCI_peak_34
chr1,1934734,1934943,210,1934842,48,11.92492,3.14141,8.75818,negER_hmeDIP2x_TIvsCI_peak_35
chr1,1979424,1979886,463,1979723,242,82.71594,4.6647,77.67004,negER_hmeDIP2x_TIvsCI_peak_36
chr1,2026112,2026982,871,2026831,120,10.44275,1.90557,7.41877,negER_hmeDIP2x_TIvsCI_peak_37
chr1,2062589,2062960,372,2062675,82,23.28714,3.6986,19.41678,negER_hmeDIP2x_TIvsCI_peak_38
chr1,2234957,2235401,445,2235068,25,9.68912,4.01589,6.74971,negER_hmeDIP2x_TIvsCI_peak_39
chr1,2319141,2319413,273,2319386,26,5.52252,2.55199,3.10546,negER_hmeDIP2x_TIvsCI_peak_40
chr1,2339327,2339604,278,2339404,74,9.9426,2.24621,6.97514,negER_hmeDIP2x_TIvsCI_peak_41
chr1,2360230,2360446,217,2360240,88,4.75644,1.58366,2.45357,negER_hmeDIP2x_TIvsCI_peak_42
chr1,2364114,2364450,337,2364328,86,26.3139,3.95729,22.33198,negER_hmeDIP2x_TIvsCI_peak_43
chr1,2365026,2365377,352,2365279,193,16.8559,1.94902,13.30509,negER_hmeDIP2x_TIvsCI_peak_44
chr1,2371640,2371865,226,2371753,24,11.56493,4.89647,8.42995,negER_hmeDIP2x_TIvsCI_peak_45
chr1,2417484,2417742,259,2417499,71,4.65502,1.658,2.37077,negER_hmeDIP2x_TIvsCI_peak_46
chr1,2462486,2463408,923,2462734,118,8.81824,1.79663,5.9806,negER_hmeDIP2x_TIvsCI_peak_47
chr1,2482834,2483114,281,2482906,60,12.79593,2.89478,9.54795,negER_hmeDIP2x_TIvsCI_peak_48
chr1,2498371,2498575,205,2498439,115,9.55686,1.86707,6.63579,negER_hmeDIP2x_TIvsCI_peak_49
chr1,2636254,2637279,1026,2636738,115,14.55942,2.24645,11.17034,negER_hmeDIP2x_TIvsCI_peak_50
chr1,2645216,2645430,215,2645332,51,11.2502,2.90843,8.14591,negER_hmeDIP2x_TIvsCI_peak_51
chr1,2645924,2646342,419,2646325,111,8.28316,1.78955,5.50815,negER_hmeDIP2x_TIvsCI_peak_52
chr1,2646539,2647031,493,2646581,134,7.92804,1.6701,5.19511,negER_hmeDIP2x_TIvsCI_peak_53
chr1,2668536,2668826,291,2668750,82,7.62764,1.91131,4.93602,negER_hmeDIP2x_TIvsCI_peak_54
chr1,2694919,2695158,240,2694936,121,5.60461,1.54414,3.17958,negER_hmeDIP2x_TIvsCI_peak_55
chr1,2745435,2746163,729,2745599,92,5.94677,1.68214,3.47367,negER_hmeDIP2x_TIvsCI_peak_56
chr1,2963404,2964053,650,2963969,66,8.07096,2.12262,5.32077,negER_hmeDIP2x_TIvsCI_peak_57
chr1,2964554,2964934,381,2964886,56,6.99064,2.11089,4.38226,negER_hmeDIP2x_TIvsCI_peak_58
chr1,3054193,3054422,230,3054265,68,16.92552,3.27443,13.37164,negER_hmeDIP2x_TIvsCI_peak_59
chr1,3121081,3121372,292,3121295,55,6.64391,2.07385,4.07419,negER_hmeDIP2x_TIvsCI_peak_60
chr1,3121730,3122362,633,3121803,112,7.89585,1.75437,5.1677,negER_hmeDIP2x_TIvsCI_peak_61
chr1,3134849,3135139,291,3135040,21,8.43581,3.95548,5.63915,negER_hmeDIP2x_TIvsCI_peak_62
chr1,3165328,3165522,195,3165387,19,5.35862,2.8858,2.97415,negER_hmeDIP2x_TIvsCI_peak_63
chr1,3348313,3348798,486,3348749,45,9.53609,2.78611,6.61619,negER_hmeDIP2x_TIvsCI_peak_64
chr1,3377036,3377327,292,3377255,268,12.48094,1.59718,9.26123,negER_hmeDIP2x_TIvsCI_peak_65
chr1,3377893,3378447,555,3378037,110,8.01899,1.77357,5.27698,negER_hmeDIP2x_TIvsCI_peak_66
chr1,3469773,3470449,677,3470076,52,8.17018,2.36175,5.40622,negER_hmeDIP2x_TIvsCI_peak_67
chr1,3528975,3529850,876,3529251,101,8.30029,1.84493,5.52432,negER_hmeDIP2x_TIvsCI_peak_68
chr1,3555884,3556319,436,3556178,119,6.80595,1.64208,4.21858,negER_hmeDIP2x_TIvsCI_peak_69
chr1,3557466,3557930,465,3557511,93,6.19099,1.70023,3.6893,negER_hmeDIP2x_TIvsCI_peak_70
chr1,3628259,3628832,574,3628495,95,13.53453,2.35939,10.22193,negER_hmeDIP2x_TIvsCI_peak_71
chr1,3805451,3805736,286,3805512,48,6.12205,2.0982,3.62601,negER_hmeDIP2x_TIvsCI_peak_72
chr1,3806512,3806766,255,3806623,53,12.70877,3.09938,9.47064,negER_hmeDIP2x_TIvsCI_peak_73
chr1,3820120,3820631,512,3820355,100,7.18679,1.75446,4.54758,negER_hmeDIP2x_TIvsCI_peak_74
chr1,3827756,3828064,309,3827982,117,16.9717,2.41309,13.41551,negER_hmeDIP2x_TIvsCI_peak_75
chr1,3858511,3859791,1281,3858654,116,6.01072,1.59109,3.52985,negER_hmeDIP2x_TIvsCI_peak_76
chr1,3870174,3870357,184,3870263,15,9.88483,5.66419,6.92442,negER_hmeDIP2x_TIvsCI_peak_77
chr1,3884793,3884981,189,3884868,97,12.39079,2.23327,9.17754,negER_hmeDIP2x_TIvsCI_peak_78
chr1,3938776,3939107,332,3938906,44,17.54644,4.65471,13.95425,negER_hmeDIP2x_TIvsCI_peak_79
chr1,4008513,4008701,189,4008615,17,8.03773,4.29253,5.2908,negER_hmeDIP2x_TIvsCI_peak_80
chr1,4016430,4017088,659,4016791,92,10.16197,2.07616,7.17229,negER_hmeDIP2x_TIvsCI_peak_81
chr1,4031496,4031872,377,4031555,165,12.52372,1.83601,9.30103,negER_hmeDIP2x_TIvsCI_peak_82
chr1,4192785,4193028,244,4192906,24,12.65444,5.3769,9.42135,negER_hmeDIP2x_TIvsCI_peak_83
chr1,4239749,4239960,212,4239960,50,4.82949,1.85731,2.51856,negER_hmeDIP2x_TIvsCI_peak_84
chr1,4312321,4312591,271,4312522,79,6.57499,1.82308,4.01292,negER_hmeDIP2x_TIvsCI_peak_85
chr1,4312807,4313262,456,4312848,96,10.81809,2.10126,7.76197,negER_hmeDIP2x_TIvsCI_peak_86
chr1,4314582,4315286,705,4314885,94,6.912,1.76193,4.31137,negER_hmeDIP2x_TIvsCI_peak_87
chr1,4325499,4325689,191,4325557,36,10.86381,3.49716,7.79962,negER_hmeDIP2x_TIvsCI_peak_88
chr1,4356844,4357027,184,4356917,57,10.27682,2.58456,7.27118,negER_hmeDIP2x_TIvsCI_peak_89
chr1,4359421,4359739,319,4359558,23,9.06281,3.98797,6.19329,negER_hmeDIP2x_TIvsCI_peak_90
chr1,4474850,4475045,196,4474930,95,16.33366,2.62418,12.81801,negER_hmeDIP2x_TIvsCI_peak_91
chr1,4568314,4568550,237,4568473,15,5.80655,3.44121,3.35652,negER_hmeDIP2x_TIvsCI_peak_92
chr1,4616377,4616601,225,4616398,14,6.66532,4.01376,4.09104,negER_hmeDIP2x_TIvsCI_peak_93
chr1,4908212,4908428,217,4908374,46,10.87477,3.01319,7.80944,negER_hmeDIP2x_TIvsCI_peak_94
chr1,5024820,5025320,501,5024873,46,8.51964,2.56337,5.71221,negER_hmeDIP2x_TIvsCI_peak_95
chr1,5144479,5145272,794,5144637,97,11.63761,2.16572,8.49646,negER_hmeDIP2x_TIvsCI_peak_96
chr1,5226788,5227643,856,5227020,159,9.57147,1.69278,6.6493,negER_hmeDIP2x_TIvsCI_peak_97
chr1,5228083,5228584,502,5228373,131,10.12712,1.82912,7.14425,negER_hmeDIP2x_TIvsCI_peak_98
chr1,5229457,5230413,957,5229698,152,10.09177,1.74506,7.11139,negER_hmeDIP2x_TIvsCI_peak_99
chr1,5393056,5393252,197,5393119,56,14.81997,3.35953,11.40903,negER_hmeDIP2x_TIvsCI_peak_100
chr1,5394950,5395360,411,5395201,83,14.30694,2.60243,10.93586,negER_hmeDIP2x_TIvsCI_peak_101
chr1,5405637,5405835,199,5405741,48,11.92492,3.14141,8.75818,negER_hmeDIP2x_TIvsCI_peak_102
chr1,5494470,5494732,263,5494583,74,9.42511,2.18647,6.51442,negER_hmeDIP2x_TIvsCI_peak_103
chr1,5719820,5720057,238,5719841,84,7.64482,1.89756,4.95226,negER_hmeDIP2x_TIvsCI_peak_104
chr1,5898298,5898620,323,5898388,39,9.95134,3.11019,6.9828,negER_hmeDIP2x_TIvsCI_peak_105
chr1,5905660,5905858,199,5905856,12,4.51585,3.10016,2.27391,negER_hmeDIP2x_TIvsCI_peak_106
chr1,6000679,6001098,420,6000886,19,8.4242,4.19874,5.63007,negER_hmeDIP2x_TIvsCI_peak_107
chr1,6064472,6065132,661,6064895,120,7.03583,1.65576,4.42403,negER_hmeDIP2x_TIvsCI_peak_108
chr1,6190343,6190666,324,6190446,69,7.05251,1.96241,4.43882,negER_hmeDIP2x_TIvsCI_peak_109
chr1,6245330,6245547,218,6245401,20,7.06548,3.48948,4.44851,negER_hmeDIP2x_TIvsCI_peak_110
chr1,6256208,6256557,350,6256412,54,7.53732,2.22475,4.85384,negER_hmeDIP2x_TIvsCI_peak_111
chr1,6256848,6257142,295,6256991,62,6.5127,1.96746,3.96018,negER_hmeDIP2x_TIvsCI_peak_112
chr1,6335404,6335641,238,6335454,17,5.24538,2.99098,2.87825,negER_hmeDIP2x_TIvsCI_peak_113
chr1,6377260,6377448,189,6377353,67,18.42467,3.53291,14.77924,negER_hmeDIP2x_TIvsCI_peak_114
chr1,6412744,6412981,238,6412879,30,6.27128,2.59445,3.75977,negER_hmeDIP2x_TIvsCI_peak_115
chr1,6454044,6454595,552,6454383,137,12.80092,1.97468,9.55282,negER_hmeDIP2x_TIvsCI_peak_116
chr1,6454816,6455553,738,6455305,127,9.38633,1.79641,6.48229,negER_hmeDIP2x_TIvsCI_peak_117
chr1,6487089,6487543,455,6487270,84,12.38847,2.38292,9.17535,negER_hmeDIP2x_TIvsCI_peak_118
chr1,6522026,6522310,285,6522107,104,7.42338,1.75443,4.75245,negER_hmeDIP2x_TIvsCI_peak_119
chr1,6536114,6536442,329,6536228,23,6.58216,3.06011,4.01859,negER_hmeDIP2x_TIvsCI_peak_120
chr1,6584689,6585082,394,6584966,47,7.34914,2.32827,4.685,negER_hmeDIP2x_TIvsCI_peak_121
chr1,6723070,6723259,190,6723158,15,7.75587,4.4537,5.04379,negER_hmeDIP2x_TIvsCI_peak_122
chr1,7048368,7049209,842,7048441,174,9.71279,1.65928,6.77029,negER_hmeDIP2x_TIvsCI_peak_123
chr1,7053737,7053945,209,7053938,47,5.54433,2.016,3.12553,negER_hmeDIP2x_TIvsCI_peak_124
chr1,7137839,7138056,218,7137971,82,6.20007,1.76314,3.69665,negER_hmeDIP2x_TIvsCI_peak_125
chr1,7207752,7208290,539,7208220,102,7.7128,1.7892,5.00685,negER_hmeDIP2x_TIvsCI_peak_126
chr1,7259061,7259275,215,7259151,27,8.95374,3.57013,6.10303,negER_hmeDIP2x_TIvsCI_peak_127
chr1,7549033,7549224,192,7549133,61,13.71432,3.00735,10.3904,negER_hmeDIP2x_TIvsCI_peak_128
chr1,7592453,7592745,293,7592651,58,7.70587,2.18495,5.00284,negER_hmeDIP2x_TIvsCI_peak_129
chr1,7750917,7751415,499,7751043,111,10.67837,1.97687,7.63431,negER_hmeDIP2x_TIvsCI_peak_130
chr1,7783778,7783991,214,7783877,75,19.27164,3.38667,15.58295,negER_hmeDIP2x_TIvsCI_peak_131
chr1,7995440,7996068,629,7995702,87,13.29153,2.43587,10.00579,negER_hmeDIP2x_TIvsCI_peak_132
chr1,7996798,7997878,1081,7997503,80,13.80774,2.59696,10.47733,negER_hmeDIP2x_TIvsCI_peak_133
chr1,8020937,8021122,186,8021046,18,7.11532,3.72132,4.48832,negER_hmeDIP2x_TIvsCI_peak_134
chr1,8211620,8211856,237,8211735,53,19.13329,4.35317,15.45024,negER_hmeDIP2x_TIvsCI_peak_135
chr1,8309408,8309752,345,8309584,77,6.54677,1.83472,3.98981,negER_hmeDIP2x_TIvsCI_peak_136
chr1,8346418,8346953,536,8346665,64,5.04305,1.7549,2.70954,negER_hmeDIP2x_TIvsCI_peak_137
chr1,8875503,8875704,202,8875550,19,5.35862,2.8858,2.97415,negER_hmeDIP2x_TIvsCI_peak_138
chr1,9052886,9053151,266,9053087,66,14.51707,2.98561,11.13044,negER_hmeDIP2x_TIvsCI_peak_139
chr1,9189439,9189667,229,9189552,53,16.42671,3.79493,12.90621,negER_hmeDIP2x_TIvsCI_peak_140
chr1,9476145,9476533,389,9476388,70,7.80533,2.04269,5.08859,negER_hmeDIP2x_TIvsCI_peak_141
chr1,9699509,9699727,219,9699542,38,8.14291,2.74078,5.38609,negER_hmeDIP2x_TIvsCI_peak_142
chr1,9745053,9745261,209,9745076,91,5.29195,1.62386,2.91656,negER_hmeDIP2x_TIvsCI_peak_143
chr1,9895928,9896178,251,9895994,34,10.24485,3.4572,7.24391,negER_hmeDIP2x_TIvsCI_peak_144
chr1,10149279,10149632,354,10149376,13,5.92075,3.74618,3.44967,negER_hmeDIP2x_TIvsCI_peak_145
chr1,10230508,10230811,304,10230721,55,8.7995,2.40043,5.96454,negER_hmeDIP2x_TIvsCI_peak_146
chr1,10233200,10233436,237,10233313,124,19.19599,2.50942,15.51047,negER_hmeDIP2x_TIvsCI_peak_147
chr1,10257534,10257750,217,10257615,149,14.8947,2.03987,11.47761,negER_hmeDIP2x_TIvsCI_peak_148
chr1,10258118,10258564,447,10258142,69,6.59392,1.90684,4.0298,negER_hmeDIP2x_TIvsCI_peak_149
chr1,10472218,10472408,191,10472303,81,20.07169,3.3169,16.34418,negER_hmeDIP2x_TIvsCI_peak_150
chr1,10812296,10812672,377,10812593,60,9.6052,2.42274,6.67726,negER_hmeDIP2x_TIvsCI_peak_151
chr1,10844864,10845078,215,10844986,50,15.80728,3.82965,12.3271,negER_hmeDIP2x_TIvsCI_peak_152
chr1,11010559,11010831,273,11010619,78,4.75771,1.63076,2.45476,negER_hmeDIP2x_TIvsCI_peak_153
chr1,11763245,11763438,194,11763286,23,5.24358,2.60546,2.87815,negER_hmeDIP2x_TIvsCI_peak_154
chr1,11799597,11800059,463,11799705,174,33.33817,2.90193,29.13882,negER_hmeDIP2x_TIvsCI_peak_155
chr1,11828765,11829137,373,11829069,73,9.3179,2.18639,6.41894,negER_hmeDIP2x_TIvsCI_peak_156
chr1,11879402,11879824,423,11879580,136,92.65786,10.6524,87.50624,negER_hmeDIP2x_TIvsCI_peak_157
chr1,11897677,11897893,217,11897811,71,13.3683,2.71221,10.07076,negER_hmeDIP2x_TIvsCI_peak_158
chr1,11907382,11907833,452,11907556,66,6.52927,1.92761,3.97451,negER_hmeDIP2x_TIvsCI_peak_159
chr1,11914025,11914288,264,11914165,33,10.22355,3.5169,7.2255,negER_hmeDIP2x_TIvsCI_peak_160
chr1,11932882,11933220,339,11932909,53,10.25117,2.67857,7.24918,negER_hmeDIP2x_TIvsCI_peak_161
chr1,11939328,11939685,358,11939458,39,4.45131,1.94022,2.21919,negER_hmeDIP2x_TIvsCI_peak_162
chr1,11948864,11949125,262,11948932,14,9.93348,5.90834,6.96746,negER_hmeDIP2x_TIvsCI_peak_163
chr1,11950914,11951146,233,11950987,40,12.10163,3.56758,8.91957,negER_hmeDIP2x_TIvsCI_peak_164
chr1,12038682,12038989,308,12038872,91,11.4957,2.21149,8.36872,negER_hmeDIP2x_TIvsCI_peak_165
chr1,12187470,12187686,217,12187507,62,11.45255,2.646,8.33247,negER_hmeDIP2x_TIvsCI_peak_166
chr1,12257680,12257862,183,12257769,47,15.85053,4.01722,12.36628,negER_hmeDIP2x_TIvsCI_peak_167
chr1,12283185,12283372,188,12283353,32,5.51956,2.33272,3.10365,negER_hmeDIP2x_TIvsCI_peak_168
chr1,12285369,12286798,1430,12285818,131,12.17251,1.96582,8.98131,negER_hmeDIP2x_TIvsCI_peak_169
chr1,12287770,12288012,243,12287852,71,14.11734,2.80874,10.75906,negER_hmeDIP2x_TIvsCI_peak_170
chr1,12302146,12302349,204,12302279,45,9.94043,2.86528,6.97332,negER_hmeDIP2x_TIvsCI_peak_171
chr1,12307252,12307468,217,12307396,48,6.89217,2.22882,4.29364,negER_hmeDIP2x_TIvsCI_peak_172
chr1,12380432,12380616,185,12380514,48,13.44155,3.44355,10.13789,negER_hmeDIP2x_TIvsCI_peak_173
chr1,12473621,12473870,250,12473792,51,8.68494,2.46769,5.86011,negER_hmeDIP2x_TIvsCI_peak_174
chr1,12500766,12500950,185,12500841,21,9.59907,4.46194,6.67318,negER_hmeDIP2x_TIvsCI_peak_175
chr1,12601029,12601223,195,12601123,33,9.27429,3.25354,6.37996,negER_hmeDIP2x_TIvsCI_peak_176
chr1,12601452,12601713,262,12601625,61,10.33809,2.5079,7.3259,negER_hmeDIP2x_TIvsCI_peak_177
chr1,12624112,12624326,215,12624236,62,12.95983,2.86562,9.6974,negER_hmeDIP2x_TIvsCI_peak_178
chr1,12875599,12875785,187,12875694,70,13.27676,2.7213,9.99182,negER_hmeDIP2x_TIvsCI_peak_179
chr1,12884656,12884840,185,12884746,52,15.81335,3.72465,12.33273,negER_hmeDIP2x_TIvsCI_peak_180
chr1,12899816,12901056,1241,12899991,81,10.68835,2.24149,7.64378,negER_hmeDIP2x_TIvsCI_peak_181
chr1,12961607,12961793,187,12961717,17,13.33872,7.2517,10.04448,negER_hmeDIP2x_TIvsCI_peak_182
chr1,12986046,12986256,211,12986138,76,14.19113,2.714,10.82793,negER_hmeDIP2x_TIvsCI_peak_183
chr1,13118236,13118532,297,13118309,74,17.75156,3.21153,14.14678,negER_hmeDIP2x_TIvsCI_peak_184
chr1,13126211,13126474,264,13126458,38,6.71736,2.42926,4.13806,negER_hmeDIP2x_TIvsCI_peak_185
chr1,13170606,13170800,195,13170701,52,11.75076,2.96436,8.59914,negER_hmeDIP2x_TIvsCI_peak_186
chr1,13197035,13197522,488,13197212,41,6.71689,2.34912,4.13806,negER_hmeDIP2x_TIvsCI_peak_187
chr1,13198027,13198368,342,13198212,53,9.2111,2.5083,6.32247,negER_hmeDIP2x_TIvsCI_peak_188
chr1,13200654,13200897,244,13200807,23,6.09696,2.8919,3.60359,negER_hmeDIP2x_TIvsCI_peak_189
chr1,13229670,13229887,218,13229826,58,8.23591,2.26136,5.4645,negER_hmeDIP2x_TIvsCI_peak_190
chr1,13432451,13432635,185,13432562,40,8.31952,2.70772,5.54136,negER_hmeDIP2x_TIvsCI_peak_191
chr1,13464735,13465004,270,13464834,70,12.91513,2.67454,9.6567,negER_hmeDIP2x_TIvsCI_peak_192
chr1,13572409,13572711,303,13572503,65,10.42651,2.44419,7.40611,negER_hmeDIP2x_TIvsCI_peak_193
chr1,13572929,13573304,376,13573078,41,5.35778,2.08333,2.97415,negER_hmeDIP2x_TIvsCI_peak_194
chr1,13681296,13681500,205,13681424,23,9.86771,4.31507,6.9092,negER_hmeDIP2x_TIvsCI_peak_195
chr1,14182069,14182298,230,14182070,20,4.21116,2.39856,2.00553,negER_hmeDIP2x_TIvsCI_peak_196
chr1,14184892,14185095,204,14184967,89,17.59958,2.85128,14.00514,negER_hmeDIP2x_TIvsCI_peak_197
chr1,14185635,14185969,335,14185805,88,20.0289,3.13696,16.3028,negER_hmeDIP2x_TIvsCI_peak_198
chr1,14409942,14411367,1426,14411154,31,24.12811,9.34236,20.2238,negER_hmeDIP2x_TIvsCI_peak_199
chr1,14628589,14628797,209,14628662,67,15.91723,3.15859,12.42877,negER_hmeDIP2x_TIvsCI_peak_200
chr1,14702537,14702725,189,14702559,28,6.90889,2.86453,4.30861,negER_hmeDIP2x_TIvsCI_peak_201
chr1,14961435,14961709,275,14961559,54,11.0958,2.79134,8.00891,negER_hmeDIP2x_TIvsCI_peak_202
chr1,14972628,14972824,197,14972707,30,15.39626,5.57363,11.94346,negER_hmeDIP2x_TIvsCI_peak_203
chr1,15078044,15078308,265,15078181,42,12.15031,3.46641,8.9617,negER_hmeDIP2x_TIvsCI_peak_204
chr1,15181751,15181941,191,15181845,45,10.36305,2.94908,7.34752,negER_hmeDIP2x_TIvsCI_peak_205
chr1,15235093,15235339,247,15235268,24,8.32788,3.60726,5.54712,negER_hmeDIP2x_TIvsCI_peak_206
chr1,15311172,15311446,275,15311256,16,12.25233,6.84883,9.05092,negER_hmeDIP2x_TIvsCI_peak_207
chr1,15337337,15337526,190,15337476,9,5.43244,4.02872,3.02919,negER_hmeDIP2x_TIvsCI_peak_208
chr1,15425827,15426024,198,15425980,91,12.55504,2.31294,9.33117,negER_hmeDIP2x_TIvsCI_peak_209
chr1,15451414,15451631,218,15451527,92,22.61678,3.33151,18.77544,negER_hmeDIP2x_TIvsCI_peak_210
chr1,15459719,15459941,223,15459810,20,16.73295,8.46032,13.18928,negER_hmeDIP2x_TIvsCI_peak_211
chr1,15480968,15481228,261,15481109,21,17.28535,8.49761,13.70721,negER_hmeDIP2x_TIvsCI_peak_212
chr1,15586973,15587164,192,15587078,18,14.44839,7.65457,11.06555,negER_hmeDIP2x_TIvsCI_peak_213
chr1,15734916,15735202,287,15735062,9,5.43244,4.02872,3.02919,negER_hmeDIP2x_TIvsCI_peak_214
chr1,15755755,15756029,275,15755960,38,12.07899,3.6862,8.90086,negER_hmeDIP2x_TIvsCI_peak_215
chr1,15837939,15838298,360,15838113,43,12.73995,3.54703,9.49685,negER_hmeDIP2x_TIvsCI_peak_216
chr1,15839600,15839790,191,15839645,58,4.27989,1.69745,2.06678,negER_hmeDIP2x_TIvsCI_peak_217
chr1,15840020,15840542,523,15840036,44,5.98158,2.14413,3.50485,negER_hmeDIP2x_TIvsCI_peak_218
chr1,15855698,15855888,191,15855761,36,12.08925,3.82721,8.90891,negER_hmeDIP2x_TIvsCI_peak_219
chr1,16352919,16353312,394,16353129,109,16.7533,2.48094,13.20828,negER_hmeDIP2x_TIvsCI_peak_220
chr1,16410322,16410581,260,16410454,15,11.02223,6.34402,7.94055,negER_hmeDIP2x_TIvsCI_peak_221
chr1,16435850,16437268,1419,16436466,145,13.43725,1.97323,10.13415,negER_hmeDIP2x_TIvsCI_peak_222
chr1,16437714,16438103,390,16437937,146,12.37885,1.90454,9.16664,negER_hmeDIP2x_TIvsCI_peak_223
chr1,16440811,16441199,389,16440933,91,9.61114,2.03313,6.68242,negER_hmeDIP2x_TIvsCI_peak_224
chr1,16568826,16569008,183,16568913,48,16.50382,4.10091,12.97583,negER_hmeDIP2x_TIvsCI_peak_225
chr1,16933145,16933334,190,16933221,153,27.37363,2.76269,23.35475,negER_hmeDIP2x_TIvsCI_peak_226
chr1,17059791,17060162,372,17059909,154,8.41398,1.63988,5.62087,negER_hmeDIP2x_TIvsCI_peak_227
chr1,17443094,17443417,324,17443168,53,8.2749,2.35837,5.50048,negER_hmeDIP2x_TIvsCI_peak_228
chr1,17464253,17464448,196,17464367,52,12.18848,3.04198,8.99411,negER_hmeDIP2x_TIvsCI_peak_229
chr1,17488233,17488573,341,17488277,41,8.03949,2.61612,5.29203,negER_hmeDIP2x_TIvsCI_peak_230
chr1,17690571,17690856,286,17690683,15,6.55042,3.81558,3.99134,negER_hmeDIP2x_TIvsCI_peak_231
chr1,17781955,17782206,252,17782072,36,15.12107,4.71767,11.69026,negER_hmeDIP2x_TIvsCI_peak_232
chr1,17787773,17788138,366,17787927,32,13.9196,4.76158,10.58072,negER_hmeDIP2x_TIvsCI_peak_233
chr1,17813877,17814066,190,17813992,25,6.69951,2.96965,4.12208,negER_hmeDIP2x_TIvsCI_peak_234
chr1,17817109,17817345,237,17817338,26,5.52252,2.55199,3.10546,negER_hmeDIP2x_TIvsCI_peak_235
chr1,17876401,17876714,314,17876576,67,30.39824,5.69106,26.28554,negER_hmeDIP2x_TIvsCI_peak_236
chr1,17907244,17907503,260,17907356,94,9.71456,2.01805,6.77158,negER_hmeDIP2x_TIvsCI_peak_237
