chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,2586587,2587188,602,2586880,14,7.23072,4.32499,4.36052,negER_hmeDIP2x_TIIIvsCIII_peak_39
chr1,2655949,2656272,324,2655949,39,4.54601,1.95918,2.20203,negER_hmeDIP2x_TIIIvsCIII_peak_40
chr1,2668455,2668805,351,2668798,73,6.73162,1.88755,3.94737,negER_hmeDIP2x_TIIIvsCIII_peak_41
chr1,2705235,2705486,252,2705331,27,4.78539,2.30123,2.37258,negER_hmeDIP2x_TIIIvsCIII_peak_42
chr1,2713708,2713981,274,2713850,29,4.46257,2.15352,2.12993,negER_hmeDIP2x_TIIIvsCIII_peak_43
chr1,2722881,2723087,207,2722985,31,13.27384,4.65281,9.66389,negER_hmeDIP2x_TIIIvsCIII_peak_44
chr1,2861420,2861652,233,2861538,33,10.03451,3.46361,6.76583,negER_hmeDIP2x_TIIIvsCIII_peak_45
chr1,2891848,2892224,377,2892170,67,8.42387,2.1544,5.37207,negER_hmeDIP2x_TIIIvsCIII_peak_46
chr1,2895194,2895442,249,2895270,25,9.9997,4.13367,6.73323,negER_hmeDIP2x_TIIIvsCIII_peak_47
chr1,2927459,2927762,304,2927630,21,6.55485,3.1988,3.80734,negER_hmeDIP2x_TIIIvsCIII_peak_48
chr1,3017234,3017453,220,3017305,15,9.86763,5.65406,6.61662,negER_hmeDIP2x_TIIIvsCIII_peak_49
chr1,3054171,3054390,220,3054253,58,13.52619,3.06964,9.90011,negER_hmeDIP2x_TIIIvsCIII_peak_50
chr1,3122061,3122320,260,3122085,88,4.90744,1.59895,2.46659,negER_hmeDIP2x_TIIIvsCIII_peak_51
chr1,3134819,3135224,406,3135024,24,7.61124,3.34882,4.68402,negER_hmeDIP2x_TIIIvsCIII_peak_52
chr1,3150068,3150294,227,3150097,17,5.62595,3.15676,3.04596,negER_hmeDIP2x_TIIIvsCIII_peak_53
chr1,3165155,3165595,441,3165384,26,21.71732,9.54122,17.60452,negER_hmeDIP2x_TIIIvsCIII_peak_54
chr1,3166780,3166993,214,3166872,15,9.86763,5.65406,6.61662,negER_hmeDIP2x_TIIIvsCIII_peak_55
chr1,3327439,3327713,275,3327581,19,11.93075,5.96832,8.44309,negER_hmeDIP2x_TIIIvsCIII_peak_56
chr1,3369114,3369309,196,3369233,21,9.23831,4.30167,6.0698,negER_hmeDIP2x_TIIIvsCIII_peak_57
chr1,3371948,3372137,190,3372034,22,5.25566,2.66178,2.75576,negER_hmeDIP2x_TIIIvsCIII_peak_58
chr1,3470174,3470407,234,3470312,63,6.50012,1.95486,3.76332,negER_hmeDIP2x_TIIIvsCIII_peak_59
chr1,3832513,3832709,197,3832618,36,7.94861,2.77301,4.9769,negER_hmeDIP2x_TIIIvsCIII_peak_60
chr1,3938050,3938276,227,3938180,17,10.08779,5.37149,6.80811,negER_hmeDIP2x_TIIIvsCIII_peak_61
chr1,3948485,3948695,211,3948548,16,7.79194,4.31605,4.84188,negER_hmeDIP2x_TIIIvsCIII_peak_62
chr1,4148299,4148511,213,4148364,18,6.23914,3.33213,3.55579,negER_hmeDIP2x_TIIIvsCIII_peak_63
chr1,4488869,4489161,293,4488950,16,7.79194,4.31605,4.84188,negER_hmeDIP2x_TIIIvsCIII_peak_64
chr1,4770396,4770667,272,4770559,14,6.28337,3.80828,3.56804,negER_hmeDIP2x_TIIIvsCIII_peak_65
chr1,5157710,5158018,309,5157883,15,4.4687,2.80601,2.13109,negER_hmeDIP2x_TIIIvsCIII_peak_66
chr1,5169754,5170014,261,5169953,27,17.60552,7.10879,13.69677,negER_hmeDIP2x_TIIIvsCIII_peak_67
chr1,5898342,5898621,280,5898387,44,6.32108,2.20632,3.60333,negER_hmeDIP2x_TIIIvsCIII_peak_68
chr1,5928491,5928824,334,5928776,83,5.72303,1.70745,3.1235,negER_hmeDIP2x_TIIIvsCIII_peak_69
chr1,5961181,5961385,205,5961262,25,9.9997,4.13367,6.73323,negER_hmeDIP2x_TIIIvsCIII_peak_70
chr1,6376387,6376641,255,6376580,58,7.14292,2.10438,4.28302,negER_hmeDIP2x_TIIIvsCIII_peak_71
chr1,6523009,6523235,227,6523152,17,7.15465,3.8594,4.28986,negER_hmeDIP2x_TIIIvsCIII_peak_72
chr1,6696961,6697148,188,6697067,29,12.93709,4.76962,9.35344,negER_hmeDIP2x_TIIIvsCIII_peak_73
chr1,6707881,6708161,281,6708058,53,10.06378,2.64758,6.79087,negER_hmeDIP2x_TIIIvsCIII_peak_74
chr1,6898339,6898539,201,6898417,21,8.20433,3.85826,5.18603,negER_hmeDIP2x_TIIIvsCIII_peak_75
chr1,7080619,7081035,417,7080887,25,11.08578,4.55976,7.69101,negER_hmeDIP2x_TIIIvsCIII_peak_76
chr1,7719101,7719326,226,7719172,20,4.30028,2.43032,2.00938,negER_hmeDIP2x_TIIIvsCIII_peak_77
chr1,7886133,7886349,217,7886340,26,5.19846,2.45636,2.714,negER_hmeDIP2x_TIIIvsCIII_peak_78
chr1,8027271,8027488,218,8027385,37,12.51604,3.87109,8.97909,negER_hmeDIP2x_TIIIvsCIII_peak_79
chr1,8572117,8572336,220,8572227,16,7.79194,4.31605,4.84188,negER_hmeDIP2x_TIIIvsCIII_peak_80
chr1,8902098,8902295,198,8902177,41,17.28961,4.86064,13.39876,negER_hmeDIP2x_TIIIvsCIII_peak_81
chr1,8927698,8927911,214,8927742,60,6.92376,2.04697,4.12019,negER_hmeDIP2x_TIIIvsCIII_peak_82
chr1,9052900,9053099,200,9053085,59,6.0447,1.93701,3.396,negER_hmeDIP2x_TIIIvsCIII_peak_83
chr1,9214330,9214635,306,9214385,25,7.48123,3.22858,4.57793,negER_hmeDIP2x_TIIIvsCIII_peak_84
chr1,9245770,9245987,218,9245862,23,12.12229,5.30206,8.61775,negER_hmeDIP2x_TIIIvsCIII_peak_85
chr1,9384483,9384754,272,9384746,15,4.4687,2.80601,2.13109,negER_hmeDIP2x_TIIIvsCIII_peak_86
chr1,9420094,9420398,305,9420210,27,17.60552,7.10879,13.69677,negER_hmeDIP2x_TIIIvsCIII_peak_87
chr1,9476177,9476528,352,9476377,73,5.80627,1.78076,3.19394,negER_hmeDIP2x_TIIIvsCIII_peak_88
chr1,9483702,9483923,222,9483859,24,7.61124,3.34882,4.68402,negER_hmeDIP2x_TIIIvsCIII_peak_89
chr1,9570201,9570415,215,9570306,33,9.32717,3.26794,6.1463,negER_hmeDIP2x_TIIIvsCIII_peak_90
chr1,9661672,9661889,218,9661731,20,7.52928,3.68288,4.61034,negER_hmeDIP2x_TIIIvsCIII_peak_91
chr1,10258281,10258850,570,10258310,68,7.55683,2.03453,4.63627,negER_hmeDIP2x_TIIIvsCIII_peak_92
chr1,10281420,10281624,205,10281527,18,9.39778,4.82382,6.20793,negER_hmeDIP2x_TIIIvsCIII_peak_93
chr1,10527285,10527644,360,10527474,37,7.92024,2.7278,4.95273,negER_hmeDIP2x_TIIIvsCIII_peak_94
chr1,10587621,10587817,197,10587735,16,10.83851,6.00743,7.47003,negER_hmeDIP2x_TIIIvsCIII_peak_95
chr1,10691733,10691919,187,10691827,16,10.83851,6.00743,7.47003,negER_hmeDIP2x_TIIIvsCIII_peak_96
chr1,11355975,11356232,258,11356029,18,8.13368,4.19746,5.12344,negER_hmeDIP2x_TIIIvsCIII_peak_97
chr1,11790231,11790508,278,11790317,18,9.39778,4.82382,6.20793,negER_hmeDIP2x_TIIIvsCIII_peak_98
chr1,11879468,11879816,349,11879555,137,84.30132,9.13534,78.85274,negER_hmeDIP2x_TIIIvsCIII_peak_99
chr1,11932891,11933225,335,11932905,59,6.88148,2.05393,4.08208,negER_hmeDIP2x_TIIIvsCIII_peak_100
chr1,11950912,11951132,221,11951028,39,14.77559,4.33435,11.0521,negER_hmeDIP2x_TIIIvsCIII_peak_101
chr1,12197989,12198266,278,12198147,29,15.72008,5.86591,11.93008,negER_hmeDIP2x_TIIIvsCIII_peak_102
chr1,12261231,12261474,244,12261346,31,8.86644,3.25987,5.76111,negER_hmeDIP2x_TIIIvsCIII_peak_103
chr1,12302113,12302368,256,12302295,62,19.21336,3.86938,15.22299,negER_hmeDIP2x_TIIIvsCIII_peak_104
chr1,12302585,12302804,220,12302698,43,16.63743,4.50087,12.7868,negER_hmeDIP2x_TIIIvsCIII_peak_105
chr1,12601679,12601891,213,12601854,52,6.46447,2.09047,3.72932,negER_hmeDIP2x_TIIIvsCIII_peak_106
chr1,13121287,13121474,188,13121337,73,8.05962,2.04051,5.06042,negER_hmeDIP2x_TIIIvsCIII_peak_107
chr1,13399427,13399682,256,13399522,15,9.86763,5.65406,6.61662,negER_hmeDIP2x_TIIIvsCIII_peak_108
chr1,13556271,13556687,417,13556579,15,8.33749,4.77465,5.29702,negER_hmeDIP2x_TIIIvsCIII_peak_109
chr1,13572929,13573312,384,13573016,46,7.47409,2.37275,4.57317,negER_hmeDIP2x_TIIIvsCIII_peak_110
chr1,13596844,13597068,225,13596935,72,21.42038,3.79804,17.32349,negER_hmeDIP2x_TIIIvsCIII_peak_111
chr1,14066351,14066734,384,14066654,17,11.83391,6.36081,8.36169,negER_hmeDIP2x_TIIIvsCIII_peak_112
chr1,14185582,14185933,352,14185712,81,11.5795,2.33685,8.13557,negER_hmeDIP2x_TIIIvsCIII_peak_113
chr1,14382797,14382989,193,14382922,36,27.05795,9.39376,22.7491,negER_hmeDIP2x_TIIIvsCIII_peak_114
chr1,14410141,14410372,232,14410267,23,12.92857,5.68028,9.34689,negER_hmeDIP2x_TIIIvsCIII_peak_115
chr1,14410716,14411329,614,14411195,27,14.00461,5.47485,10.33171,negER_hmeDIP2x_TIIIvsCIII_peak_116
chr1,14484833,14485108,276,14484982,22,9.98956,4.4972,6.726,negER_hmeDIP2x_TIIIvsCIII_peak_117
chr1,14577245,14577430,186,14577313,14,8.9227,5.30068,5.79205,negER_hmeDIP2x_TIIIvsCIII_peak_118
chr1,14961420,14961726,307,14961506,52,8.35586,2.39178,5.31328,negER_hmeDIP2x_TIIIvsCIII_peak_119
chr1,14972632,14972841,210,14972704,32,15.28946,5.24658,11.52635,negER_hmeDIP2x_TIIIvsCIII_peak_120
chr1,14973190,14973403,214,14973246,37,13.40761,4.11764,9.78823,negER_hmeDIP2x_TIIIvsCIII_peak_121
chr1,15311172,15311441,270,15311230,22,17.13742,8.12771,13.25355,negER_hmeDIP2x_TIIIvsCIII_peak_122
chr1,15376907,15377112,206,15377036,35,9.78746,3.27515,6.55352,negER_hmeDIP2x_TIIIvsCIII_peak_123
chr1,15480965,15481208,244,15481126,21,16.03656,7.77433,12.22083,negER_hmeDIP2x_TIIIvsCIII_peak_124
chr1,15735974,15736176,203,15736070,14,8.9227,5.30068,5.79205,negER_hmeDIP2x_TIIIvsCIII_peak_125
chr1,15837975,15838292,318,15838131,47,11.29949,3.05851,7.88121,negER_hmeDIP2x_TIIIvsCIII_peak_126
chr1,15839614,15839863,250,15839624,68,5.32475,1.76002,2.81725,negER_hmeDIP2x_TIIIvsCIII_peak_127
chr1,15840076,15840567,492,15840381,73,22.83387,3.97151,18.68018,negER_hmeDIP2x_TIIIvsCIII_peak_128
chr1,16168692,16168880,189,16168795,15,5.99518,3.53471,3.34941,negER_hmeDIP2x_TIIIvsCIII_peak_129
chr1,16410296,16410520,225,16410424,20,11.09128,5.33159,7.69165,negER_hmeDIP2x_TIIIvsCIII_peak_130
chr1,16560825,16561097,273,16560914,27,20.07336,8.35565,16.03845,negER_hmeDIP2x_TIIIvsCIII_peak_131
chr1,16829037,16829330,294,16829239,35,7.4664,2.69807,4.56625,negER_hmeDIP2x_TIIIvsCIII_peak_132
chr1,17104691,17104906,216,17104787,26,14.73196,5.96482,11.01072,negER_hmeDIP2x_TIIIvsCIII_peak_133
chr1,17238187,17238405,219,17238267,19,7.79345,3.9106,4.84188,negER_hmeDIP2x_TIIIvsCIII_peak_134
chr1,17690671,17691005,335,17690729,17,5.62595,3.15676,3.04596,negER_hmeDIP2x_TIIIvsCIII_peak_135
chr1,17787810,17788120,311,17788025,48,9.1858,2.62978,6.03264,negER_hmeDIP2x_TIIIvsCIII_peak_136
chr1,17800516,17800713,198,17800614,26,10.71128,4.29266,7.36604,negER_hmeDIP2x_TIIIvsCIII_peak_137
chr1,17820575,17820762,188,17820670,26,7.37414,3.1247,4.49033,negER_hmeDIP2x_TIIIvsCIII_peak_138
chr1,17848708,17849036,329,17848829,39,10.70682,3.28748,7.36382,negER_hmeDIP2x_TIIIvsCIII_peak_139
chr1,17876082,17876721,640,17876524,62,13.32862,2.92052,9.71445,negER_hmeDIP2x_TIIIvsCIII_peak_140
chr1,18166390,18166615,226,18166537,61,10.48974,2.52955,7.16533,negER_hmeDIP2x_TIIIvsCIII_peak_141
chr1,18209290,18209601,312,18209374,24,9.23645,3.9486,6.0698,negER_hmeDIP2x_TIIIvsCIII_peak_142
chr1,18260222,18260447,226,18260367,19,11.93075,5.96832,8.44309,negER_hmeDIP2x_TIIIvsCIII_peak_143
chr1,18615079,18615311,233,18615274,56,4.46645,1.74105,2.13109,negER_hmeDIP2x_TIIIvsCIII_peak_144
chr1,18634983,18635190,208,18635044,23,10.75896,4.69273,7.40861,negER_hmeDIP2x_TIIIvsCIII_peak_145
chr1,18906245,18906495,251,18906372,41,19.84028,5.62601,15.81443,negER_hmeDIP2x_TIIIvsCIII_peak_146
chr1,18928456,18928677,222,18928656,10,4.4455,3.28258,2.11428,negER_hmeDIP2x_TIIIvsCIII_peak_147
chr1,19228587,19228841,255,19228762,44,9.25367,2.76384,6.08367,negER_hmeDIP2x_TIIIvsCIII_peak_148
chr1,19233535,19233779,245,19233660,51,16.399,3.89721,12.56382,negER_hmeDIP2x_TIIIvsCIII_peak_149
chr1,19243965,19244160,196,19244044,15,7.91644,4.54149,4.94991,negER_hmeDIP2x_TIIIvsCIII_peak_150
chr1,19461460,19461662,203,19461577,68,14.68786,2.95696,10.97386,negER_hmeDIP2x_TIIIvsCIII_peak_151
chr1,19614968,19615177,210,19615001,10,5.06558,3.65754,2.60558,negER_hmeDIP2x_TIIIvsCIII_peak_152
chr1,19902081,19902378,298,19902228,38,24.09187,7.62568,19.8896,negER_hmeDIP2x_TIIIvsCIII_peak_153
chr1,20139562,20139810,249,20139655,13,8.00536,4.9473,5.00952,negER_hmeDIP2x_TIIIvsCIII_peak_154
chr1,20161227,20161461,235,20161251,69,5.81783,1.8127,3.20263,negER_hmeDIP2x_TIIIvsCIII_peak_155
chr1,20281906,20282184,279,20281906,43,4.47958,1.8856,2.14115,negER_hmeDIP2x_TIIIvsCIII_peak_156
chr1,20575272,20575573,302,20575369,13,8.00536,4.9473,5.00952,negER_hmeDIP2x_TIIIvsCIII_peak_157
chr1,21494839,21495035,197,21494914,26,13.16923,5.27932,9.56662,negER_hmeDIP2x_TIIIvsCIII_peak_158
chr1,21799912,21800116,205,21800001,24,11.9221,5.05137,8.43843,negER_hmeDIP2x_TIIIvsCIII_peak_159
chr1,21838453,21838762,310,21838602,15,9.86763,5.65406,6.61662,negER_hmeDIP2x_TIIIvsCIII_peak_160
chr1,22144688,22144975,288,22144726,27,7.94351,3.24043,4.97287,negER_hmeDIP2x_TIIIvsCIII_peak_161
chr1,23061902,23062239,338,23062238,40,4.60244,1.95389,2.24832,negER_hmeDIP2x_TIIIvsCIII_peak_162
chr1,23463258,23463449,192,23463375,33,13.62985,4.55439,9.99566,negER_hmeDIP2x_TIIIvsCIII_peak_163
chr1,23684133,23684345,213,23684284,22,8.89824,4.03363,5.78414,negER_hmeDIP2x_TIIIvsCIII_peak_164
chr1,23685246,23685455,210,23685373,32,8.76446,3.17182,5.67143,negER_hmeDIP2x_TIIIvsCIII_peak_165
chr1,24209590,24209835,246,24209696,36,11.08781,3.55629,7.69165,negER_hmeDIP2x_TIIIvsCIII_peak_166
chr1,24882612,24882855,244,24882708,42,20.66487,5.75996,16.59739,negER_hmeDIP2x_TIIIvsCIII_peak_167
chr1,25309360,25309565,206,25309469,27,9.48706,3.75067,6.28884,negER_hmeDIP2x_TIIIvsCIII_peak_168
chr1,25450732,25450935,204,25450837,34,16.92248,5.56455,13.05607,negER_hmeDIP2x_TIIIvsCIII_peak_169
chr1,25474053,25474286,234,25474129,18,12.85252,6.71419,9.28251,negER_hmeDIP2x_TIIIvsCIII_peak_170
chr1,25475500,25475776,277,25475642,50,18.43907,4.40429,14.48397,negER_hmeDIP2x_TIIIvsCIII_peak_171
chr1,25622029,25622216,188,25622099,17,7.39753,3.97655,4.50796,negER_hmeDIP2x_TIIIvsCIII_peak_172
chr1,25709720,25709990,271,25709814,45,9.73666,2.82526,6.50882,negER_hmeDIP2x_TIIIvsCIII_peak_173
chr1,25769385,25769604,220,25769504,18,12.85252,6.71419,9.28251,negER_hmeDIP2x_TIIIvsCIII_peak_174
chr1,26233561,26233795,235,26233668,36,9.38482,3.11969,6.20073,negER_hmeDIP2x_TIIIvsCIII_peak_175
chr1,26234138,26234438,301,26234381,44,8.76323,2.66755,5.67143,negER_hmeDIP2x_TIIIvsCIII_peak_176
chr1,26327212,26327552,341,26327298,26,8.84617,3.61672,5.74409,negER_hmeDIP2x_TIIIvsCIII_peak_177
chr1,26344281,26344558,278,26344553,31,4.5667,2.12746,2.21609,negER_hmeDIP2x_TIIIvsCIII_peak_178
chr1,26563431,26563774,344,26563530,94,11.30415,2.1637,7.8857,negER_hmeDIP2x_TIIIvsCIII_peak_179
chr1,26620133,26620376,244,26620282,46,11.36703,3.11131,7.94471,negER_hmeDIP2x_TIIIvsCIII_peak_180
chr1,26677015,26677266,252,26677102,60,7.22202,2.08816,4.35243,negER_hmeDIP2x_TIIIvsCIII_peak_181
chr1,26733270,26733698,429,26733647,15,9.86763,5.65406,6.61662,negER_hmeDIP2x_TIIIvsCIII_peak_182
chr1,26975111,26975326,216,26975200,96,26.05497,3.61114,21.78087,negER_hmeDIP2x_TIIIvsCIII_peak_183
chr1,27207709,27207935,227,27207844,101,24.13645,3.28424,19.92902,negER_hmeDIP2x_TIIIvsCIII_peak_184
chr1,27208317,27208544,228,27208371,66,12.71551,2.73355,9.16218,negER_hmeDIP2x_TIIIvsCIII_peak_185
chr1,27209197,27209540,344,27209327,122,15.16433,2.23337,11.40788,negER_hmeDIP2x_TIIIvsCIII_peak_186
chr1,27209841,27210076,236,27209969,75,14.47764,2.76876,10.77507,negER_hmeDIP2x_TIIIvsCIII_peak_187
chr1,27211459,27211837,379,27211792,102,12.86912,2.22668,9.29562,negER_hmeDIP2x_TIIIvsCIII_peak_188
chr1,27233828,27234016,189,27233897,22,14.85003,6.86357,11.11905,negER_hmeDIP2x_TIIIvsCIII_peak_189
chr1,27265321,27265561,241,27265406,16,9.20044,5.07307,6.04008,negER_hmeDIP2x_TIIIvsCIII_peak_190
chr1,27267341,27267568,228,27267465,40,22.10246,6.51848,17.97537,negER_hmeDIP2x_TIIIvsCIII_peak_191
chr1,27268290,27268476,187,27268415,29,19.51956,7.57219,15.50797,negER_hmeDIP2x_TIIIvsCIII_peak_192
chr1,27533068,27533256,189,27533178,44,12.19001,3.37258,8.67931,negER_hmeDIP2x_TIIIvsCIII_peak_193
chr1,27672380,27672620,241,27672532,19,13.89319,7.06757,10.2293,negER_hmeDIP2x_TIIIvsCIII_peak_194
chr1,27757682,27757867,186,27757783,31,14.492,5.08759,10.78759,negER_hmeDIP2x_TIIIvsCIII_peak_195
chr1,28236951,28237144,194,28237057,15,9.86763,5.65406,6.61662,negER_hmeDIP2x_TIIIvsCIII_peak_196
chr1,28538874,28539074,201,28538962,40,10.60915,3.21439,7.27287,negER_hmeDIP2x_TIIIvsCIII_peak_197
chr1,28710300,28710486,187,28710393,14,8.9227,5.30068,5.79205,negER_hmeDIP2x_TIIIvsCIII_peak_198
chr1,28718376,28718630,255,28718413,93,7.51687,1.82358,4.60355,negER_hmeDIP2x_TIIIvsCIII_peak_199
chr1,28749183,28749373,191,28749272,34,18.46571,6.13814,14.50896,negER_hmeDIP2x_TIIIvsCIII_peak_200
chr1,28752613,28752844,232,28752750,42,14.9089,4.13298,11.1731,negER_hmeDIP2x_TIIIvsCIII_peak_201
chr1,28984931,28985120,190,28985011,49,17.75382,4.31793,13.83838,negER_hmeDIP2x_TIIIvsCIII_peak_202
chr1,29624215,29624594,380,29624245,78,6.5137,1.8237,3.77643,negER_hmeDIP2x_TIIIvsCIII_peak_203
chr1,30201665,30201951,287,30201881,40,8.86092,2.824,5.75725,negER_hmeDIP2x_TIIIvsCIII_peak_204
chr1,30431931,30432151,221,30432049,45,16.9557,4.42133,13.08743,negER_hmeDIP2x_TIIIvsCIII_peak_205
chr1,30467457,30467650,194,30467553,49,11.75806,3.07094,8.30259,negER_hmeDIP2x_TIIIvsCIII_peak_206
chr1,30683396,30683588,193,30683474,24,7.61124,3.34882,4.68402,negER_hmeDIP2x_TIIIvsCIII_peak_207
chr1,30754610,30754812,203,30754667,18,12.85252,6.71419,9.28251,negER_hmeDIP2x_TIIIvsCIII_peak_208
chr1,30809062,30809285,224,30809181,31,14.492,5.08759,10.78759,negER_hmeDIP2x_TIIIvsCIII_peak_209
chr1,30873747,30874153,407,30874066,21,6.55485,3.1988,3.80734,negER_hmeDIP2x_TIIIvsCIII_peak_210
chr1,30875516,30875804,289,30875655,28,24.10406,10.24798,19.89767,negER_hmeDIP2x_TIIIvsCIII_peak_211
chr1,30893111,30893316,206,30893175,17,8.91131,4.74019,5.79205,negER_hmeDIP2x_TIIIvsCIII_peak_212
chr1,31256458,31256671,214,31256586,56,17.90137,3.92605,13.97999,negER_hmeDIP2x_TIIIvsCIII_peak_213
chr1,31582331,31582619,289,31582498,27,6.69013,2.85238,3.91249,negER_hmeDIP2x_TIIIvsCIII_peak_214
chr1,31591214,31591638,425,31591547,32,12.90612,4.42044,9.32519,negER_hmeDIP2x_TIIIvsCIII_peak_215
chr1,31595653,31595951,299,31595735,44,13.65008,3.69841,10.01467,negER_hmeDIP2x_TIIIvsCIII_peak_216
chr1,31716302,31716736,435,31716426,114,12.98196,2.13365,9.39368,negER_hmeDIP2x_TIIIvsCIII_peak_217
chr1,31739053,31739245,193,31739125,32,11.00386,3.81907,7.61664,negER_hmeDIP2x_TIIIvsCIII_peak_218
chr1,32332908,32333119,212,32332984,30,15.04754,5.43664,11.29814,negER_hmeDIP2x_TIIIvsCIII_peak_219
chr1,32925605,32925837,233,32925725,24,11.67013,4.94183,8.22036,negER_hmeDIP2x_TIIIvsCIII_peak_220
chr1,33073572,33073798,227,33073662,55,24.35221,5.38249,20.13831,negER_hmeDIP2x_TIIIvsCIII_peak_221
chr1,33082605,33082863,259,33082728,36,20.24902,6.48889,16.2061,negER_hmeDIP2x_TIIIvsCIII_peak_222
chr1,33085167,33085356,190,33085231,12,7.11743,4.59392,4.25889,negER_hmeDIP2x_TIIIvsCIII_peak_223
chr1,33182675,33182864,190,33182789,25,9.9997,4.13367,6.73323,negER_hmeDIP2x_TIIIvsCIII_peak_224
chr1,33302161,33302540,380,33302461,44,4.52968,1.88107,2.1867,negER_hmeDIP2x_TIIIvsCIII_peak_225
