chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,17407441,17407790,350,17407736,21,7.4467,3.54819,4.21848,negER_meDIP2x_TIIIvsCIII_peak_31
chr1,17680331,17680605,275,17680480,23,8.76625,3.87076,5.32782,negER_meDIP2x_TIIIvsCIII_peak_32
chr1,19415850,19416095,246,19416077,27,6.18668,2.70254,3.23344,negER_meDIP2x_TIIIvsCIII_peak_33
chr1,19737015,19737337,323,19737220,19,9.74665,4.83349,6.16728,negER_meDIP2x_TIIIvsCIII_peak_34
chr1,19904104,19904398,295,19904219,20,12.67309,6.1533,8.74211,negER_meDIP2x_TIIIvsCIII_peak_35
chr1,20338875,20339541,667,20339393,114,15.51838,2.32967,11.36036,negER_meDIP2x_TIIIvsCIII_peak_36
chr1,20571335,20571650,316,20571497,16,7.6394,4.23698,4.39315,negER_meDIP2x_TIIIvsCIII_peak_37
chr1,20784087,20784431,345,20784265,18,7.9183,4.09462,4.61566,negER_meDIP2x_TIIIvsCIII_peak_38
chr1,23737878,23738140,263,23738081,16,9.03409,4.98124,5.53774,negER_meDIP2x_TIIIvsCIII_peak_39
chr1,24001410,24002910,1501,24001630,30,16.62792,6.07338,12.39687,negER_meDIP2x_TIIIvsCIII_peak_40
chr1,24135947,24136324,378,24136213,45,6.48278,2.21566,3.48317,negER_meDIP2x_TIIIvsCIII_peak_41
chr1,24138747,24138993,247,24138891,27,9.06687,3.60804,5.56674,negER_meDIP2x_TIIIvsCIII_peak_42
chr1,24205411,24205708,298,24205537,30,16.46884,6.00744,12.24732,negER_meDIP2x_TIIIvsCIII_peak_43
chr1,24224288,24224553,266,24224388,21,10.21264,4.74114,6.56129,negER_meDIP2x_TIIIvsCIII_peak_44
chr1,24270983,24271385,403,24271209,23,8.76625,3.87076,5.32782,negER_meDIP2x_TIIIvsCIII_peak_45
chr1,24697707,24698623,917,24698154,19,11.73088,5.86029,7.89592,negER_meDIP2x_TIIIvsCIII_peak_46
chr1,24699032,24699531,500,24699160,19,11.73088,5.86029,7.89592,negER_meDIP2x_TIIIvsCIII_peak_47
chr1,24700201,24700991,791,24700982,32,5.61891,2.357,2.81096,negER_meDIP2x_TIIIvsCIII_peak_48
chr1,25067735,25068083,349,25067921,39,7.52021,2.57054,4.28698,negER_meDIP2x_TIIIvsCIII_peak_49
chr1,25460390,25460653,264,25460556,27,9.06687,3.60804,5.56674,negER_meDIP2x_TIIIvsCIII_peak_50
chr1,25465918,25466169,252,25466088,29,8.29869,3.2187,4.92312,negER_meDIP2x_TIIIvsCIII_peak_51
chr1,25639662,25639964,303,25639897,17,9.91028,5.27426,6.2896,negER_meDIP2x_TIIIvsCIII_peak_52
chr1,25658779,25659043,265,25658945,20,12.67309,6.1533,8.74211,negER_meDIP2x_TIIIvsCIII_peak_53
chr1,26243458,26243764,307,26243670,68,7.89075,2.07568,4.59969,negER_meDIP2x_TIIIvsCIII_peak_54
chr1,26831469,26831754,286,26831616,40,10.38677,3.16339,6.71199,negER_meDIP2x_TIIIvsCIII_peak_55
chr1,27264175,27264570,396,27264269,105,7.90179,1.78922,4.60678,negER_meDIP2x_TIIIvsCIII_peak_56
chr1,27266018,27266312,295,27266151,155,16.989,2.12868,12.73276,negER_meDIP2x_TIIIvsCIII_peak_57
chr1,27266825,27267072,248,27266908,58,7.41854,2.14376,4.2006,negER_meDIP2x_TIIIvsCIII_peak_58
chr1,27267864,27268501,638,27268417,146,20.47771,2.39711,16.04357,negER_meDIP2x_TIIIvsCIII_peak_59
chr1,28829223,28829542,320,28829397,24,16.63334,7.32536,12.39687,negER_meDIP2x_TIIIvsCIII_peak_60
chr1,29296836,29297252,417,29296994,23,5.15069,2.57496,2.44621,negER_meDIP2x_TIIIvsCIII_peak_61
chr1,31714785,31715053,269,31714884,23,10.66217,4.65092,6.95927,negER_meDIP2x_TIIIvsCIII_peak_62
chr1,32413219,32413523,305,32413370,22,13.78386,6.3043,9.75578,negER_meDIP2x_TIIIvsCIII_peak_63
chr1,33332567,33332837,271,33332572,59,5.09869,1.80494,2.40671,negER_meDIP2x_TIIIvsCIII_peak_64
chr1,33591634,33591886,253,33591811,31,8.83841,3.25184,5.38883,negER_meDIP2x_TIIIvsCIII_peak_65
chr1,33782305,33782670,366,33782623,35,7.39643,2.68143,4.18337,negER_meDIP2x_TIIIvsCIII_peak_66
chr1,33959690,33959974,285,33959917,27,7.7582,3.18164,4.48204,negER_meDIP2x_TIIIvsCIII_peak_67
chr1,34071670,34072194,525,34072027,21,11.47095,5.33954,7.67105,negER_meDIP2x_TIIIvsCIII_peak_68
chr1,34185216,34185473,258,34185225,23,5.61023,2.72712,2.8044,negER_meDIP2x_TIIIvsCIII_peak_69
chr1,34279804,34280539,736,34280420,18,8.97773,4.61142,5.50704,negER_meDIP2x_TIIIvsCIII_peak_70
chr1,34292995,34293330,336,34293298,19,4.55797,2.57717,2.01893,negER_meDIP2x_TIIIvsCIII_peak_71
chr1,34304136,34304462,327,34304252,25,8.52745,3.59096,5.12073,negER_meDIP2x_TIIIvsCIII_peak_72
chr1,34309685,34310139,455,34309689,17,5.04021,2.90307,2.3812,negER_meDIP2x_TIIIvsCIII_peak_73
chr1,34311936,34312311,376,34312213,20,7.56265,3.69699,4.32212,negER_meDIP2x_TIIIvsCIII_peak_74
chr1,34312967,34313428,462,34313312,23,13.22984,5.82496,9.25263,negER_meDIP2x_TIIIvsCIII_peak_75
chr1,34314567,34315537,971,34315434,22,11.01655,4.95664,7.26353,negER_meDIP2x_TIIIvsCIII_peak_76
chr1,34357719,34357996,278,34357910,15,7.12786,4.11652,3.98932,negER_meDIP2x_TIIIvsCIII_peak_77
chr1,34426692,34427011,320,34426784,33,10.00412,3.45508,6.3719,negER_meDIP2x_TIIIvsCIII_peak_78
chr1,34428504,34429072,569,34428710,22,13.94715,6.38859,9.90377,negER_meDIP2x_TIIIvsCIII_peak_79
chr1,34429478,34429723,246,34429582,26,13.05807,5.23228,9.09511,negER_meDIP2x_TIIIvsCIII_peak_80
chr1,34431058,34431417,360,34431257,30,23.07076,9.08345,18.52287,negER_meDIP2x_TIIIvsCIII_peak_81
chr1,35203115,35203377,263,35203223,26,18.71776,7.91139,14.36911,negER_meDIP2x_TIIIvsCIII_peak_82
chr1,38295804,38296357,554,38296117,23,6.67456,3.09261,3.61495,negER_meDIP2x_TIIIvsCIII_peak_83
chr1,38520861,38521138,278,38521056,18,10.8096,5.56727,7.07689,negER_meDIP2x_TIIIvsCIII_peak_84
chr1,38521729,38521977,249,38521879,27,11.60858,4.51588,7.79804,negER_meDIP2x_TIIIvsCIII_peak_85
chr1,38729203,38729461,259,38729417,21,9.3301,4.34217,5.8025,negER_meDIP2x_TIIIvsCIII_peak_86
chr1,39338263,39338578,316,39338475,25,12.58071,5.18302,8.67265,negER_meDIP2x_TIIIvsCIII_peak_87
chr1,39522387,39522876,490,39522740,30,10.23893,3.74375,6.5843,negER_meDIP2x_TIIIvsCIII_peak_88
chr1,39526074,39526762,689,39526200,36,13.41885,4.2043,9.42977,negER_meDIP2x_TIIIvsCIII_peak_89
chr1,39527693,39527933,241,39527809,31,13.5848,4.76164,9.58246,negER_meDIP2x_TIIIvsCIII_peak_90
chr1,39664220,39664465,246,39664351,16,8.55815,4.722,5.14362,negER_meDIP2x_TIIIvsCIII_peak_91
chr1,39861976,39862705,730,39862101,62,11.00247,2.58181,7.25341,negER_meDIP2x_TIIIvsCIII_peak_92
chr1,40254436,40254785,350,40254567,52,16.83696,3.93151,12.58942,negER_meDIP2x_TIIIvsCIII_peak_93
chr1,40259187,40259856,670,40259557,32,16.78826,5.80955,12.54342,negER_meDIP2x_TIIIvsCIII_peak_94
chr1,42385706,42386037,332,42385777,20,4.59453,2.53609,2.04855,negER_meDIP2x_TIIIvsCIII_peak_95
chr1,43900246,43900588,343,43900528,22,8.93559,4.04908,5.47339,negER_meDIP2x_TIIIvsCIII_peak_96
chr1,45435076,45435334,259,45435172,20,12.67309,6.1533,8.74211,negER_meDIP2x_TIIIvsCIII_peak_97
chr1,45476504,45476880,377,45476707,21,13.1706,6.20086,9.19892,negER_meDIP2x_TIIIvsCIII_peak_98
chr1,45948719,45948977,259,45948776,31,8.83841,3.25184,5.38883,negER_meDIP2x_TIIIvsCIII_peak_99
chr1,46693703,46693979,277,46693834,22,13.94715,6.38859,9.90377,negER_meDIP2x_TIIIvsCIII_peak_100
chr1,48179776,48180073,298,48179987,28,11.37444,4.31524,7.58923,negER_meDIP2x_TIIIvsCIII_peak_101
chr1,48574478,48574754,277,48574715,14,7.35632,4.39522,4.15054,negER_meDIP2x_TIIIvsCIII_peak_102
chr1,48796296,48796549,254,48796451,25,11.12911,4.57722,7.36509,negER_meDIP2x_TIIIvsCIII_peak_103
chr1,49343736,49343994,259,49343819,45,11.44048,3.16785,7.65009,negER_meDIP2x_TIIIvsCIII_peak_104
chr1,52247739,52247979,241,52247849,25,11.7253,4.82114,7.89592,negER_meDIP2x_TIIIvsCIII_peak_105
chr1,52257542,52258007,466,52257834,28,20.86497,8.49742,16.41177,negER_meDIP2x_TIIIvsCIII_peak_106
chr1,52454144,52454410,267,52454309,35,16.71503,5.35685,12.47459,negER_meDIP2x_TIIIvsCIII_peak_107
chr1,52516588,52516863,276,52516803,77,10.85337,2.31028,7.119,negER_meDIP2x_TIIIvsCIII_peak_108
chr1,52517806,52518340,535,52517850,34,7.7733,2.81334,4.49582,negER_meDIP2x_TIIIvsCIII_peak_109
chr1,52688531,52688877,347,52688732,27,19.78379,8.2044,15.38063,negER_meDIP2x_TIIIvsCIII_peak_110
chr1,52710076,52710464,389,52710294,27,19.78379,8.2044,15.38063,negER_meDIP2x_TIIIvsCIII_peak_111
chr1,53592924,53593170,247,53593089,31,6.76734,2.6844,3.68257,negER_meDIP2x_TIIIvsCIII_peak_112
chr1,53768420,53768665,246,53768583,20,12.06826,5.83306,8.20114,negER_meDIP2x_TIIIvsCIII_peak_113
chr1,54345751,54345995,245,54345757,19,6.20241,3.22563,3.24329,negER_meDIP2x_TIIIvsCIII_peak_114
chr1,54870651,54871021,371,54870889,21,13.63527,6.44632,9.61603,negER_meDIP2x_TIIIvsCIII_peak_115
chr1,55135845,55136139,295,55136007,46,13.82896,3.62633,9.79756,negER_meDIP2x_TIIIvsCIII_peak_116
chr1,55198792,55199424,633,55199183,27,12.67318,4.92931,8.74211,negER_meDIP2x_TIIIvsCIII_peak_117
chr1,55251010,55251600,591,55251475,19,10.01874,4.96914,6.38571,negER_meDIP2x_TIIIvsCIII_peak_118
chr1,55265931,55266229,299,55266094,27,13.88867,5.42607,9.85325,negER_meDIP2x_TIIIvsCIII_peak_119
chr1,55307198,55307623,426,55307502,17,6.3718,3.49213,3.38282,negER_meDIP2x_TIIIvsCIII_peak_120
chr1,55314197,55314574,378,55314347,45,18.76853,4.88878,14.41783,negER_meDIP2x_TIIIvsCIII_peak_121
chr1,55314819,55315157,339,55314893,21,5.0834,2.65685,2.39824,negER_meDIP2x_TIIIvsCIII_peak_122
chr1,55363082,55363357,276,55363083,20,4.59453,2.53609,2.04855,negER_meDIP2x_TIIIvsCIII_peak_123
chr1,55608995,55609516,522,55609029,24,6.65813,3.01915,3.60541,negER_meDIP2x_TIIIvsCIII_peak_124
chr1,55861643,55861885,243,55861712,17,9.91028,5.27426,6.2896,negER_meDIP2x_TIIIvsCIII_peak_125
chr1,57502509,57502894,386,57502747,16,9.03409,4.98124,5.53774,negER_meDIP2x_TIIIvsCIII_peak_126
chr1,57541984,57542555,572,57542179,33,22.9826,8.25202,18.44268,negER_meDIP2x_TIIIvsCIII_peak_127
chr1,58785104,58785563,460,58785255,72,16.18575,3.05676,11.97921,negER_meDIP2x_TIIIvsCIII_peak_128
chr10,78444,78791,348,78473,28,7.1887,2.94698,4.04081,negER_meDIP2x_TIIIvsCIII_peak_129
chr10,448516,449004,489,448619,83,29.30739,4.49651,24.57409,negER_meDIP2x_TIIIvsCIII_peak_130
chr10,479704,479974,271,479781,22,6.1179,2.96375,3.19406,negER_meDIP2x_TIIIvsCIII_peak_131
chr10,1143795,1144080,286,1143929,26,11.89337,4.75327,8.0427,negER_meDIP2x_TIIIvsCIII_peak_132
chr10,1191727,1192492,766,1192121,45,36.60554,11.28822,31.70987,negER_meDIP2x_TIIIvsCIII_peak_133
chr10,1326937,1327219,283,1327160,20,5.05885,2.70603,2.38148,negER_meDIP2x_TIIIvsCIII_peak_134
chr10,2113896,2114175,280,2113965,16,9.00874,4.9673,5.53364,negER_meDIP2x_TIIIvsCIII_peak_135
chr10,2344663,2344975,313,2344868,16,8.38285,4.62786,4.99608,negER_meDIP2x_TIIIvsCIII_peak_136
chr10,2377998,2378279,282,2378262,18,6.4931,3.44301,3.48846,negER_meDIP2x_TIIIvsCIII_peak_137
chr10,2535988,2536229,242,2536084,13,4.54737,3.01709,2.01354,negER_meDIP2x_TIIIvsCIII_peak_138
chr10,2762013,2762254,242,2762160,22,13.94715,6.38859,9.90377,negER_meDIP2x_TIIIvsCIII_peak_139
chr10,2831632,2831894,263,2831737,19,11.73088,5.86029,7.89592,negER_meDIP2x_TIIIvsCIII_peak_140
chr10,2897887,2898259,373,2897956,25,5.2361,2.50951,2.51122,negER_meDIP2x_TIIIvsCIII_peak_141
chr10,2902245,2902557,313,2902400,30,11.88014,4.28153,8.03254,negER_meDIP2x_TIIIvsCIII_peak_142
chr10,2933382,2933769,388,2933423,29,7.7249,3.0486,4.46448,negER_meDIP2x_TIIIvsCIII_peak_143
chr10,2986113,2986428,316,2986284,26,6.15961,2.74374,3.21861,negER_meDIP2x_TIIIvsCIII_peak_144
chr10,3391805,3392310,506,3392104,16,7.42333,4.12601,4.2006,negER_meDIP2x_TIIIvsCIII_peak_145
chr10,3537080,3537366,287,3537111,12,4.61769,3.15518,2.05894,negER_meDIP2x_TIIIvsCIII_peak_146
chr10,3586588,3586843,256,3586696,42,9.37613,2.85887,5.84327,negER_meDIP2x_TIIIvsCIII_peak_147
chr10,3959728,3960178,451,3960124,34,6.88429,2.59628,3.78325,negER_meDIP2x_TIIIvsCIII_peak_148
chr10,4888105,4888465,361,4888163,17,8.18904,4.36872,4.83218,negER_meDIP2x_TIIIvsCIII_peak_149
chr10,6016587,6016892,306,6016782,19,8.66263,4.31013,5.23366,negER_meDIP2x_TIIIvsCIII_peak_150
chr10,6562979,6563295,317,6563288,26,5.28396,2.48147,2.54247,negER_meDIP2x_TIIIvsCIII_peak_151
chr10,6575588,6576007,420,6575727,22,6.1179,2.96375,3.19406,negER_meDIP2x_TIIIvsCIII_peak_152
chr10,6968407,6968680,274,6968616,36,9.32084,3.10384,5.7942,negER_meDIP2x_TIIIvsCIII_peak_153
chr10,7437876,7438129,254,7437877,17,5.04021,2.90307,2.3812,negER_meDIP2x_TIIIvsCIII_peak_154
chr10,7970853,7971198,346,7970935,27,4.60372,2.25067,2.05611,negER_meDIP2x_TIIIvsCIII_peak_155
chr10,10635728,10635996,269,10635809,13,6.55776,4.1022,3.5193,negER_meDIP2x_TIIIvsCIII_peak_156
chr10,10998981,10999274,294,10999106,28,11.37444,4.31524,7.58923,negER_meDIP2x_TIIIvsCIII_peak_157
chr10,11037367,11038229,863,11037509,32,13.31938,4.55776,9.33533,negER_meDIP2x_TIIIvsCIII_peak_158
chr10,11063887,11064315,429,11064171,25,13.53466,5.60316,9.53751,negER_meDIP2x_TIIIvsCIII_peak_159
chr10,11141983,11142320,338,11142104,43,8.9483,2.73615,5.4845,negER_meDIP2x_TIIIvsCIII_peak_160
chr10,11478903,11479187,285,11479025,27,6.18668,2.70254,3.23344,negER_meDIP2x_TIIIvsCIII_peak_161
chr10,11915121,11915469,349,11915200,114,26.10126,3.2085,21.45046,negER_meDIP2x_TIIIvsCIII_peak_162
chr10,11994701,11994972,272,11994936,29,4.73855,2.22539,2.14711,negER_meDIP2x_TIIIvsCIII_peak_163
chr10,12062916,12063617,702,12063015,75,10.77808,2.32921,7.06534,negER_meDIP2x_TIIIvsCIII_peak_164
chr10,12065011,12065502,492,12065140,56,11.5895,2.81603,7.78104,negER_meDIP2x_TIIIvsCIII_peak_165
chr10,13080673,13081021,349,13080759,17,9.91028,5.27426,6.2896,negER_meDIP2x_TIIIvsCIII_peak_166
chr10,13081350,13081676,327,13081455,17,9.91028,5.27426,6.2896,negER_meDIP2x_TIIIvsCIII_peak_167
chr10,13542746,13543016,271,13542869,17,7.19574,3.87911,4.04081,negER_meDIP2x_TIIIvsCIII_peak_168
chr10,13836751,13837036,286,13836913,41,23.27704,6.77382,18.72125,negER_meDIP2x_TIIIvsCIII_peak_169
chr10,14311755,14312071,317,14311901,24,10.69606,4.53027,6.98841,negER_meDIP2x_TIIIvsCIII_peak_170
chr10,15012887,15013215,329,15013114,18,10.26927,5.27753,6.60802,negER_meDIP2x_TIIIvsCIII_peak_171
chr10,15795668,15796007,340,15795957,81,8.62336,2.02356,5.20474,negER_meDIP2x_TIIIvsCIII_peak_172
chr10,15862062,15862313,252,15862068,26,4.53784,2.26497,2.01354,negER_meDIP2x_TIIIvsCIII_peak_173
chr10,15862699,15862958,260,15862919,29,5.44293,2.41143,2.67387,negER_meDIP2x_TIIIvsCIII_peak_174
chr10,16721239,16721706,468,16721583,107,9.69541,1.92433,6.12141,negER_meDIP2x_TIIIvsCIII_peak_175
chr10,16880676,16880966,291,16880729,89,8.30124,1.9246,4.92539,negER_meDIP2x_TIIIvsCIII_peak_176
chr10,17231316,17231813,498,17231711,48,6.40032,2.14523,3.40785,negER_meDIP2x_TIIIvsCIII_peak_177
chr10,17306114,17306539,426,17306218,96,7.59154,1.81229,4.34888,negER_meDIP2x_TIIIvsCIII_peak_178
chr10,17454130,17454407,278,17454327,22,8.09745,3.70948,4.77519,negER_meDIP2x_TIIIvsCIII_peak_179
chr10,18725795,18726415,621,18726294,23,8.65396,3.82683,5.23053,negER_meDIP2x_TIIIvsCIII_peak_180
chr10,23181654,23181903,250,23181785,50,10.50977,2.8082,6.82331,negER_meDIP2x_TIIIvsCIII_peak_181
chr10,26440965,26441485,521,26441384,37,10.45381,3.33314,6.77308,negER_meDIP2x_TIIIvsCIII_peak_182
chr10,26604031,26604277,247,26604081,40,5.52372,2.13529,2.74753,negER_meDIP2x_TIIIvsCIII_peak_183
chr10,26890079,26890380,302,26890283,81,20.99729,3.43362,16.53674,negER_meDIP2x_TIIIvsCIII_peak_184
chr10,26897206,26897602,397,26897230,64,5.10013,1.76236,2.40671,negER_meDIP2x_TIIIvsCIII_peak_185
chr10,27410298,27410594,297,27410340,17,6.39036,3.50065,3.39862,negER_meDIP2x_TIIIvsCIII_peak_186
chr10,27925652,27926039,388,27925934,26,8.44512,3.47918,5.04672,negER_meDIP2x_TIIIvsCIII_peak_187
chr10,29561131,29561372,242,29561249,43,13.36459,3.69106,9.37836,negER_meDIP2x_TIIIvsCIII_peak_188
chr10,29707495,29707870,376,29707678,35,16.88355,5.41513,12.63446,negER_meDIP2x_TIIIvsCIII_peak_189
chr10,29770707,29770987,281,29770872,25,13.53466,5.60316,9.53751,negER_meDIP2x_TIIIvsCIII_peak_190
chr10,31801112,31801408,297,31801242,29,13.12198,4.83845,9.15321,negER_meDIP2x_TIIIvsCIII_peak_191
chr10,32349119,32349393,275,32349306,26,7.19767,3.06801,4.04081,negER_meDIP2x_TIIIvsCIII_peak_192
chr10,32663524,32663912,389,32663567,18,5.61057,3.06435,2.8044,negER_meDIP2x_TIIIvsCIII_peak_193
chr10,34244133,34244409,277,34244233,20,12.06826,5.83306,8.20114,negER_meDIP2x_TIIIvsCIII_peak_194
chr10,34295350,34295634,285,34295479,26,17.91901,7.49965,13.61177,negER_meDIP2x_TIIIvsCIII_peak_195
chr10,34404413,34404795,383,34404643,19,8.66263,4.31013,5.23366,negER_meDIP2x_TIIIvsCIII_peak_196
chr10,35678341,35678627,287,35678545,40,7.9752,2.6348,4.66783,negER_meDIP2x_TIIIvsCIII_peak_197
chr10,35860306,35860655,350,35860541,19,10.14351,5.03191,6.50257,negER_meDIP2x_TIIIvsCIII_peak_198
chr10,36128340,36128632,293,36128620,20,5.05885,2.70603,2.38148,negER_meDIP2x_TIIIvsCIII_peak_199
chr10,37724181,37724422,242,37724307,21,12.6841,5.94834,8.74951,negER_meDIP2x_TIIIvsCIII_peak_200
chr10,37942917,37943169,253,37943052,55,12.0255,2.91649,8.16505,negER_meDIP2x_TIIIvsCIII_peak_201
chr10,38689088,38689415,328,38689280,26,15.73341,6.42772,11.55197,negER_meDIP2x_TIIIvsCIII_peak_202
chr10,39240383,39240757,375,39240436,19,10.91162,5.426,7.17018,negER_meDIP2x_TIIIvsCIII_peak_203
chr10,39282461,39282900,440,39282517,12,5.7884,3.80919,2.91841,negER_meDIP2x_TIIIvsCIII_peak_204
chr10,39298907,39299149,243,39299053,26,12.37664,4.94897,8.48211,negER_meDIP2x_TIIIvsCIII_peak_205
chr10,40654191,40654624,434,40654436,20,9.42772,4.52563,5.88043,negER_meDIP2x_TIIIvsCIII_peak_206
chr10,41082935,41083215,281,41083053,28,8.98643,3.50222,5.51341,negER_meDIP2x_TIIIvsCIII_peak_207
chr10,41112089,41112521,433,41112371,23,9.64959,4.22513,6.07855,negER_meDIP2x_TIIIvsCIII_peak_208
chr10,41131903,41132231,329,41131978,93,8.61155,1.92453,5.19345,negER_meDIP2x_TIIIvsCIII_peak_209
chr10,41501480,41501735,256,41501626,33,6.04356,2.42843,3.13161,negER_meDIP2x_TIIIvsCIII_peak_210
chr10,41510252,41510657,406,41510308,21,7.4467,3.54819,4.21848,negER_meDIP2x_TIIIvsCIII_peak_211
chr10,41812613,41812859,247,41812719,20,9.42772,4.52563,5.88043,negER_meDIP2x_TIIIvsCIII_peak_212
chr10,42346463,42347024,562,42346806,54,53.09374,16.11579,47.90652,negER_meDIP2x_TIIIvsCIII_peak_213
chr10,43482291,43482651,361,43482451,46,9.94117,2.83115,6.31721,negER_meDIP2x_TIIIvsCIII_peak_214
chr10,43819393,43819634,242,43819549,45,7.47132,2.39569,4.2413,negER_meDIP2x_TIIIvsCIII_peak_215
chr10,44685906,44686158,253,44685989,29,6.70731,2.75719,3.63206,negER_meDIP2x_TIIIvsCIII_peak_216
chr10,45039436,45039937,502,45039861,86,13.07547,2.4273,9.11125,negER_meDIP2x_TIIIvsCIII_peak_217
chr10,45046528,45046793,266,45046593,30,11.88014,4.28153,8.03254,negER_meDIP2x_TIIIvsCIII_peak_218
chr10,45052444,45052685,242,45052579,23,13.22984,5.82496,9.25263,negER_meDIP2x_TIIIvsCIII_peak_219
chr10,45430873,45431197,325,45431111,41,8.44035,2.69907,5.04451,negER_meDIP2x_TIIIvsCIII_peak_220
chr11,1481334,1481593,260,1481417,32,13.31938,4.55776,9.33533,negER_meDIP2x_TIIIvsCIII_peak_221
chr11,3270717,3271032,316,3270943,22,5.59075,2.77762,2.79406,negER_meDIP2x_TIIIvsCIII_peak_222
chr11,3428733,3429137,405,3428976,24,14.13594,6.06766,10.07796,negER_meDIP2x_TIIIvsCIII_peak_223
chr11,3520687,3521338,652,3520937,18,7.02864,3.68198,3.89705,negER_meDIP2x_TIIIvsCIII_peak_224
chr11,3752760,3753018,259,3752918,17,7.19574,3.87911,4.04081,negER_meDIP2x_TIIIvsCIII_peak_225
chr11,3914480,3914807,328,3914748,27,7.7582,3.18164,4.48204,negER_meDIP2x_TIIIvsCIII_peak_226
chr11,4058364,4058654,291,4058473,25,11.12911,4.57722,7.36509,negER_meDIP2x_TIIIvsCIII_peak_227
chr11,4119127,4119384,258,4119305,21,9.15107,4.26334,5.64228,negER_meDIP2x_TIIIvsCIII_peak_228
chr11,4122040,4122324,285,4122182,24,15.62816,6.80567,11.4533,negER_meDIP2x_TIIIvsCIII_peak_229
chr11,4357688,4358296,609,4358191,22,13.02136,5.9175,9.06298,negER_meDIP2x_TIIIvsCIII_peak_230
chr11,4581470,4581736,267,4581493,25,5.19428,2.49678,2.47437,negER_meDIP2x_TIIIvsCIII_peak_231
chr11,4584340,4584721,382,4584516,22,11.31609,5.09488,7.53452,negER_meDIP2x_TIIIvsCIII_peak_232
