chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,56756506,56757006,501,56756926,52,8.95204,2.48896,5.4711,negER_meDIP2x_TIIvsCII_peak_93
chr1,56767203,56767470,268,56767468,19,4.87942,2.69955,2.31027,negER_meDIP2x_TIIvsCII_peak_94
chr1,56777186,56777451,266,56777187,60,4.46444,1.70804,2.00391,negER_meDIP2x_TIIvsCII_peak_95
chr1,56815839,56816222,384,56815939,42,6.30055,2.24452,3.3571,negER_meDIP2x_TIIvsCII_peak_96
chr1,56884481,56885084,604,56884848,33,18.82643,6.44865,14.27904,negER_meDIP2x_TIIvsCII_peak_97
chr1,57019065,57019361,297,57019217,27,16.66454,6.65982,12.27469,negER_meDIP2x_TIIvsCII_peak_98
chr1,57174689,57174931,243,57174824,35,14.20106,4.53247,10.03188,negER_meDIP2x_TIIvsCII_peak_99
chr1,57278781,57279016,236,57278895,129,23.93103,2.80206,19.11878,negER_meDIP2x_TIIvsCII_peak_100
chr1,57502454,57502709,256,57502664,13,5.84654,3.70541,3.02221,negER_meDIP2x_TIIvsCII_peak_101
chr1,57539280,57539625,346,57539282,14,5.03646,3.16565,2.40787,negER_meDIP2x_TIIvsCII_peak_102
chr1,57670308,57670650,343,57670545,19,7.53058,3.79332,4.32036,negER_meDIP2x_TIIvsCII_peak_103
chr1,58347560,58347881,322,58347744,56,27.1426,5.97181,22.20373,negER_meDIP2x_TIIvsCII_peak_104
chr1,58783991,58785627,1637,58785177,89,25.5247,3.75559,20.64598,negER_meDIP2x_TIIvsCII_peak_105
chr1,58855458,58855763,306,58855560,25,9.91299,4.10061,6.27863,negER_meDIP2x_TIIvsCII_peak_106
chr10,85204,85599,396,85312,33,7.48227,2.78344,4.2878,negER_meDIP2x_TIIvsCII_peak_107
chr10,448516,448959,444,448611,79,13.98153,2.63393,9.83472,negER_meDIP2x_TIIvsCII_peak_108
chr10,1449279,1449575,297,1449388,108,14.07471,2.27099,9.92014,negER_meDIP2x_TIIvsCII_peak_109
chr10,1590096,1590671,576,1590518,24,11.20193,4.74166,7.37411,negER_meDIP2x_TIIvsCII_peak_110
chr10,1622860,1623416,557,1622953,34,10.99899,3.6669,7.20771,negER_meDIP2x_TIIvsCII_peak_111
chr10,2000079,2000330,252,2000268,46,9.57534,2.7612,5.98909,negER_meDIP2x_TIIvsCII_peak_112
chr10,2802969,2803226,258,2803074,195,34.308,2.76209,29.15487,negER_meDIP2x_TIIvsCII_peak_113
chr10,2831592,2831870,279,2831737,29,20.88427,8.24212,16.21518,negER_meDIP2x_TIIvsCII_peak_114
chr10,2865526,2865834,309,2865740,35,14.71715,4.69494,10.50403,negER_meDIP2x_TIIvsCII_peak_115
chr10,2986119,2986468,350,2986298,32,11.2464,3.89301,7.41358,negER_meDIP2x_TIIvsCII_peak_116
chr10,3101155,3101805,651,3101525,77,8.6069,2.06079,5.17938,negER_meDIP2x_TIIvsCII_peak_117
chr10,3542854,3543114,261,3542991,27,9.57061,3.77938,5.98513,negER_meDIP2x_TIIvsCII_peak_118
chr10,3560921,3561216,296,3561043,32,7.98452,2.96044,4.68584,negER_meDIP2x_TIIvsCII_peak_119
chr10,3586664,3587029,366,3586676,44,5.81239,2.11327,2.99985,negER_meDIP2x_TIIvsCII_peak_120
chr10,3722271,3722671,401,3722443,20,5.40292,2.83453,2.68268,negER_meDIP2x_TIIvsCII_peak_121
chr10,3871362,3871835,474,3871476,26,11.153,4.46179,7.33261,negER_meDIP2x_TIIvsCII_peak_122
chr10,3960053,3960365,313,3960089,30,5.27524,2.33377,2.60433,negER_meDIP2x_TIIvsCII_peak_123
chr10,4178507,4178841,335,4178618,28,9.44432,3.65116,5.87576,negER_meDIP2x_TIIvsCII_peak_124
chr10,5085678,5086218,541,5086115,16,8.46249,4.67054,5.06593,negER_meDIP2x_TIIvsCII_peak_125
chr10,5111285,5111566,282,5111382,16,8.46249,4.67054,5.06593,negER_meDIP2x_TIIvsCII_peak_126
chr10,6045478,6045735,258,6045586,41,15.63147,4.40028,11.33449,negER_meDIP2x_TIIvsCII_peak_127
chr10,6869689,6870126,438,6869981,26,6.43653,2.82875,3.47039,negER_meDIP2x_TIIvsCII_peak_128
chr10,7454547,7454860,314,7454652,38,10.6988,3.33874,6.9442,negER_meDIP2x_TIIvsCII_peak_129
chr10,8057782,8058058,277,8057975,28,12.08147,4.57375,8.14358,negER_meDIP2x_TIIvsCII_peak_130
chr10,8109366,8109659,294,8109564,32,9.77907,3.45737,6.15898,negER_meDIP2x_TIIvsCII_peak_131
chr10,8448834,8449252,419,8449174,33,5.79634,2.36912,2.98491,negER_meDIP2x_TIIvsCII_peak_132
chr10,9159671,9159996,326,9159888,15,4.96214,3.03466,2.35438,negER_meDIP2x_TIIvsCII_peak_133
chr10,11915132,11915452,321,11915197,131,19.3266,2.45029,14.75089,negER_meDIP2x_TIIvsCII_peak_134
chr10,11982759,11983001,243,11982854,59,7.38703,2.1249,4.20592,negER_meDIP2x_TIIvsCII_peak_135
chr10,12204404,12204655,252,12204514,16,8.46249,4.67054,5.06593,negER_meDIP2x_TIIvsCII_peak_136
chr10,12764033,12764348,316,12764219,22,8.7219,3.9611,5.27675,negER_meDIP2x_TIIvsCII_peak_137
chr10,13564939,13565191,253,13565030,20,5.97856,3.05473,3.11772,negER_meDIP2x_TIIvsCII_peak_138
chr10,13715501,13715740,240,13715581,15,7.64934,4.3958,4.39896,negER_meDIP2x_TIIvsCII_peak_139
chr10,14032656,14033003,348,14032897,30,8.60993,3.24783,5.18068,negER_meDIP2x_TIIvsCII_peak_140
chr10,14896853,14897092,240,14896972,78,8.1624,2.00244,4.82295,negER_meDIP2x_TIIvsCII_peak_141
chr10,16601696,16602120,425,16602066,20,6.05405,3.08411,3.16899,negER_meDIP2x_TIIvsCII_peak_142
chr10,16820806,16821427,622,16820926,23,14.77308,6.5937,10.54881,negER_meDIP2x_TIIvsCII_peak_143
chr10,17028283,17028522,240,17028396,38,17.55352,5.26413,13.09805,negER_meDIP2x_TIIvsCII_peak_144
chr10,17858671,17858952,282,17858827,112,20.88781,2.78875,16.21797,negER_meDIP2x_TIIvsCII_peak_145
chr10,17899243,17899547,305,17899400,20,11.94651,5.76949,8.02349,negER_meDIP2x_TIIvsCII_peak_146
chr10,18152326,18152613,288,18152347,25,4.64802,2.33247,2.13629,negER_meDIP2x_TIIvsCII_peak_147
chr10,20816990,20817235,246,20817043,27,10.40669,4.07298,6.69333,negER_meDIP2x_TIIvsCII_peak_148
chr10,21155810,21156088,279,21156009,32,12.08505,4.15477,8.14497,negER_meDIP2x_TIIvsCII_peak_149
chr10,22688729,22689190,462,22688838,68,6.9617,1.96138,3.8649,negER_meDIP2x_TIIvsCII_peak_150
chr10,23076780,23077332,553,23077180,82,9.76219,2.1327,6.14424,negER_meDIP2x_TIIvsCII_peak_151
chr10,23527057,23527344,288,23527297,18,6.85486,3.60366,3.78054,negER_meDIP2x_TIIvsCII_peak_152
chr10,23527928,23528173,246,23528134,28,5.99363,2.6016,3.12947,negER_meDIP2x_TIIvsCII_peak_153
chr10,24359405,24359745,341,24359721,49,8.43584,2.47208,5.05335,negER_meDIP2x_TIIvsCII_peak_154
chr10,24360028,24360298,271,24360042,58,7.03848,2.08948,3.91552,negER_meDIP2x_TIIvsCII_peak_155
chr10,25375821,25376136,316,25375957,14,6.79955,4.0869,3.74569,negER_meDIP2x_TIIvsCII_peak_156
chr10,26695472,26695716,245,26695712,13,5.14923,3.32991,2.49362,negER_meDIP2x_TIIvsCII_peak_157
chr10,26759762,26760100,339,26759813,13,6.1019,3.84632,3.18596,negER_meDIP2x_TIIvsCII_peak_158
chr10,26887596,26887932,337,26887797,218,52.73439,3.44968,47.22432,negER_meDIP2x_TIIvsCII_peak_159
chr10,26897208,26897587,380,26897256,83,5.08415,1.6406,2.44654,negER_meDIP2x_TIIvsCII_peak_160
chr10,28406645,28406960,316,28406733,14,5.82654,3.56776,3.00406,negER_meDIP2x_TIIvsCII_peak_161
chr10,30021199,30021594,396,30021482,19,6.72579,3.44443,3.68745,negER_meDIP2x_TIIvsCII_peak_162
chr10,30590432,30590671,240,30590526,24,15.63962,6.8115,11.33983,negER_meDIP2x_TIIvsCII_peak_163
chr10,30698014,30698311,298,30698128,50,17.41644,4.17516,12.96852,negER_meDIP2x_TIIvsCII_peak_164
chr10,31188521,31188789,269,31188645,91,21.19219,3.19769,16.50935,negER_meDIP2x_TIIvsCII_peak_165
chr10,31217408,31217662,255,31217493,15,7.64934,4.3958,4.39896,negER_meDIP2x_TIIvsCII_peak_166
chr10,32388516,32388809,294,32388567,21,6.55849,3.2002,3.54849,negER_meDIP2x_TIIvsCII_peak_167
chr10,32663554,32663888,335,32663562,19,6.02851,3.15431,3.15453,negER_meDIP2x_TIIvsCII_peak_168
chr10,32968651,32968939,289,32968811,27,6.95819,2.93352,3.86273,negER_meDIP2x_TIIvsCII_peak_169
chr10,33501266,33501519,254,33501484,28,5.99363,2.6016,3.12947,negER_meDIP2x_TIIvsCII_peak_170
chr10,34150581,34151007,427,34150909,21,12.86988,6.04422,8.83604,negER_meDIP2x_TIIvsCII_peak_171
chr10,34173383,34173662,280,34173578,17,6.2008,3.41399,3.26692,negER_meDIP2x_TIIvsCII_peak_172
chr10,36655481,36655790,310,36655573,16,6.88572,3.85515,3.80176,negER_meDIP2x_TIIvsCII_peak_173
chr10,38448710,38448994,285,38448878,29,13.98357,5.16665,9.83472,negER_meDIP2x_TIIvsCII_peak_174
chr10,39072790,39073182,393,39072959,21,5.94584,2.96951,3.09429,negER_meDIP2x_TIIvsCII_peak_175
chr10,39871574,39871819,246,39871628,22,7.88947,3.62746,4.60077,negER_meDIP2x_TIIvsCII_peak_176
chr10,41082612,41083148,537,41082749,28,8.73298,3.42113,5.28414,negER_meDIP2x_TIIvsCII_peak_177
chr10,41129550,41129869,320,41129666,25,6.43883,2.88543,3.47039,negER_meDIP2x_TIIvsCII_peak_178
chr10,41131879,41132302,424,41131978,110,13.30072,2.19078,9.22353,negER_meDIP2x_TIIvsCII_peak_179
chr10,41132548,41132789,242,41132578,33,6.0389,2.4273,3.16057,negER_meDIP2x_TIIvsCII_peak_180
chr10,41421186,41421515,330,41421325,23,14.77308,6.5937,10.54881,negER_meDIP2x_TIIvsCII_peak_181
chr10,41425866,41426104,239,41426050,31,5.32836,2.31594,2.64252,negER_meDIP2x_TIIvsCII_peak_182
chr10,41501324,41501928,605,41501795,46,12.77899,3.40154,8.76356,negER_meDIP2x_TIIvsCII_peak_183
chr10,41766818,41767098,281,41767013,63,17.49873,3.53793,13.04719,negER_meDIP2x_TIIvsCII_peak_184
chr10,42346489,42347054,566,42346796,65,66.04078,18.13267,60.31351,negER_meDIP2x_TIIvsCII_peak_185
chr10,42462085,42462402,318,42462195,31,19.44354,7.09423,14.86274,negER_meDIP2x_TIIvsCII_peak_186
chr10,42785141,42785555,415,42785463,18,8.79264,4.51917,5.33339,negER_meDIP2x_TIIvsCII_peak_187
chr10,43275014,43275334,321,43275223,23,12.98746,5.70842,8.94296,negER_meDIP2x_TIIvsCII_peak_188
chr10,43355855,43356189,335,43355922,28,7.49461,3.03829,4.29693,negER_meDIP2x_TIIvsCII_peak_189
chr10,44562213,44562537,325,44562318,38,7.1819,2.52928,4.03564,negER_meDIP2x_TIIvsCII_peak_190
chr10,45198364,45198604,241,45198553,26,6.97269,2.99641,3.87205,negER_meDIP2x_TIIvsCII_peak_191
chr10,45318479,45318747,269,45318532,22,9.67813,4.36232,6.07105,negER_meDIP2x_TIIvsCII_peak_192
chr10,45547630,45547880,251,45547854,74,6.70126,1.87566,3.67023,negER_meDIP2x_TIIvsCII_peak_193
chr11,726442,726692,251,726487,17,7.0277,3.79878,3.90918,negER_meDIP2x_TIIvsCII_peak_194
chr11,729239,729480,242,729336,15,7.64934,4.3958,4.39896,negER_meDIP2x_TIIvsCII_peak_195
chr11,781600,782360,761,781974,34,7.49761,2.74528,4.2983,negER_meDIP2x_TIIvsCII_peak_196
chr11,822388,822664,277,822600,14,6.79955,4.0869,3.74569,negER_meDIP2x_TIIvsCII_peak_197
chr11,1481363,1482009,647,1481480,33,18.76209,6.42276,14.22332,negER_meDIP2x_TIIvsCII_peak_198
chr11,1516589,1516827,239,1516727,16,8.39026,4.63182,5.01495,negER_meDIP2x_TIIvsCII_peak_199
chr11,1561107,1561493,387,1561194,21,9.09033,4.23676,5.58746,negER_meDIP2x_TIIvsCII_peak_200
chr11,1640804,1641074,271,1640898,31,7.46696,2.87073,4.27848,negER_meDIP2x_TIIvsCII_peak_201
chr11,2506622,2506866,245,2506779,32,5.74659,2.38832,2.94024,negER_meDIP2x_TIIvsCII_peak_202
chr11,2592258,2592761,504,2592639,55,8.73232,2.39008,5.28414,negER_meDIP2x_TIIvsCII_peak_203
chr11,3073910,3074267,358,3074204,35,7.51728,2.71019,4.31577,negER_meDIP2x_TIIvsCII_peak_204
chr11,3428765,3429132,368,3428964,20,10.41169,4.99487,6.69347,negER_meDIP2x_TIIvsCII_peak_205
chr11,3521178,3521574,397,3521222,19,6.02851,3.15431,3.15453,negER_meDIP2x_TIIvsCII_peak_206
chr11,3671819,3672180,362,3671979,29,13.98357,5.16665,9.83472,negER_meDIP2x_TIIvsCII_peak_207
chr11,3897447,3897833,387,3897759,38,7.1819,2.52928,4.03564,negER_meDIP2x_TIIvsCII_peak_208
chr11,3910955,3911221,267,3911066,31,9.86211,3.5513,6.23363,negER_meDIP2x_TIIvsCII_peak_209
chr11,4604679,4604934,256,4604881,18,4.87809,2.76381,2.31027,negER_meDIP2x_TIIvsCII_peak_210
chr11,4723975,4724418,444,4724306,19,7.21797,3.65599,4.06933,negER_meDIP2x_TIIvsCII_peak_211
chr11,4759198,4759470,273,4759321,15,7.58203,4.35936,4.35698,negER_meDIP2x_TIIvsCII_peak_212
chr11,6342696,6342934,239,6342807,28,6.45369,2.73251,3.47744,negER_meDIP2x_TIIvsCII_peak_213
chr11,6538509,6538854,346,6538792,84,10.76246,2.21448,7.00096,negER_meDIP2x_TIIvsCII_peak_214
chr11,6626835,6627103,269,6626883,14,6.86195,4.12106,3.78054,negER_meDIP2x_TIIvsCII_peak_215
chr11,6969200,6969456,257,6969428,31,5.69866,2.40906,2.89753,negER_meDIP2x_TIIvsCII_peak_216
chr11,7911584,7911826,243,7911660,17,9.29999,4.94527,5.75029,negER_meDIP2x_TIIvsCII_peak_217
chr11,7923107,7923354,248,7923284,16,8.46249,4.67054,5.06593,negER_meDIP2x_TIIvsCII_peak_218
chr11,8708154,8708443,290,8708377,41,5.04553,2.02313,2.4127,negER_meDIP2x_TIIvsCII_peak_219
chr11,8970409,8970767,359,8970509,25,4.64802,2.33247,2.13629,negER_meDIP2x_TIIvsCII_peak_220
chr11,9115289,9115580,292,9115504,27,6.44185,2.77808,3.47119,negER_meDIP2x_TIIvsCII_peak_221
chr11,10691293,10691660,368,10691504,100,26.52149,3.55587,21.6046,negER_meDIP2x_TIIvsCII_peak_222
chr11,10709315,10709627,313,10709322,15,4.96214,3.03466,2.35438,negER_meDIP2x_TIIvsCII_peak_223
chr11,10787890,10788140,251,10787998,61,15.17525,3.23628,10.9146,negER_meDIP2x_TIIvsCII_peak_224
chr11,11059818,11060076,259,11059886,105,11.84782,2.11438,7.94691,negER_meDIP2x_TIIvsCII_peak_225
chr11,12237366,12237601,236,12237450,32,15.17399,5.20462,10.91365,negER_meDIP2x_TIIvsCII_peak_226
chr11,12459264,12459519,256,12459393,24,12.43018,5.27608,8.45157,negER_meDIP2x_TIIvsCII_peak_227
chr11,13753190,13753562,373,13753445,32,12.08505,4.15477,8.14497,negER_meDIP2x_TIIvsCII_peak_228
chr11,13791352,13791600,249,13791526,67,9.09294,2.23884,5.58954,negER_meDIP2x_TIIvsCII_peak_229
chr11,14272460,14272801,342,14272673,23,4.96526,2.51445,2.35479,negER_meDIP2x_TIIvsCII_peak_230
chr11,15057321,15057601,281,15057353,29,6.47112,2.69131,3.48907,negER_meDIP2x_TIIvsCII_peak_231
chr11,15317874,15318421,548,15317886,48,5.53889,2.00014,2.77337,negER_meDIP2x_TIIvsCII_peak_232
chr11,15657561,15657824,264,15657700,42,13.8024,3.85754,9.67962,negER_meDIP2x_TIIvsCII_peak_233
chr11,15873604,15874601,998,15874348,31,9.86211,3.5513,6.23363,negER_meDIP2x_TIIvsCII_peak_234
chr11,16044652,16045029,378,16044795,22,6.50738,3.10449,3.51607,negER_meDIP2x_TIIvsCII_peak_235
chr11,16322875,16323164,290,16323128,22,4.9346,2.5525,2.33691,negER_meDIP2x_TIIvsCII_peak_236
chr11,16811071,16811379,309,16811209,37,24.53652,8.01964,19.70102,negER_meDIP2x_TIIvsCII_peak_237
chr11,17656984,17657224,241,17657048,18,8.79264,4.51917,5.33339,negER_meDIP2x_TIIvsCII_peak_238
chr11,18058893,18059309,417,18059000,44,8.64071,2.6437,5.2079,negER_meDIP2x_TIIvsCII_peak_239
chr11,18144753,18145077,325,18144893,77,13.91053,2.66168,9.77036,negER_meDIP2x_TIIvsCII_peak_240
