chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,19906294,19906579,286,19906452,22,13.99086,6.41124,10.04586,negER_meDIP2x_TIvsCI_peak_29
chr1,20338636,20339042,407,20338989,91,9.27593,2.00159,5.86447,negER_meDIP2x_TIvsCI_peak_30
chr1,20339306,20339757,452,20339418,105,9.79873,1.94556,6.30835,negER_meDIP2x_TIvsCI_peak_31
chr1,20571295,20571664,370,20571521,18,8.88738,4.56629,5.5182,negER_meDIP2x_TIvsCI_peak_32
chr1,20958849,20959114,266,20958974,21,10.47299,4.86212,6.88636,negER_meDIP2x_TIvsCI_peak_33
chr1,23963126,23963482,357,23963375,119,9.2342,1.82254,5.82722,negER_meDIP2x_TIvsCI_peak_34
chr1,24000257,24000821,565,24000576,43,10.64915,3.0872,7.04169,negER_meDIP2x_TIvsCI_peak_35
chr1,24001351,24001752,402,24001470,29,17.05059,6.43608,12.88111,negER_meDIP2x_TIvsCI_peak_36
chr1,24002271,24003558,1288,24002611,31,14.67817,5.15605,10.68382,negER_meDIP2x_TIvsCI_peak_37
chr1,24035241,24035552,312,24035526,23,6.82838,3.14704,3.83544,negER_meDIP2x_TIvsCI_peak_38
chr1,24699062,24699507,446,24699369,27,19.00699,7.80499,14.71247,negER_meDIP2x_TIvsCI_peak_39
chr1,24700334,24701101,768,24701000,42,15.57067,4.30314,11.51029,negER_meDIP2x_TIvsCI_peak_40
chr1,25658718,25659019,302,25658932,25,16.95108,7.24749,12.79002,negER_meDIP2x_TIvsCI_peak_41
chr1,25840770,25841025,256,25840974,35,5.14968,2.16621,2.52085,negER_meDIP2x_TIvsCI_peak_42
chr1,27264130,27264551,422,27264246,101,10.48004,2.03093,6.89309,negER_meDIP2x_TIvsCI_peak_43
chr1,27267844,27268099,256,27267967,114,12.68288,2.11075,8.8629,negER_meDIP2x_TIvsCI_peak_44
chr1,27933189,27933514,326,27933274,21,11.01639,5.11941,7.37774,negER_meDIP2x_TIvsCI_peak_45
chr1,28124260,28124552,293,28124443,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_46
chr1,30245296,30245594,299,30245467,78,9.39753,2.13682,5.96698,negER_meDIP2x_TIvsCI_peak_47
chr1,31662351,31662629,279,31662488,25,16.95108,7.24749,12.79002,negER_meDIP2x_TIvsCI_peak_48
chr1,31995055,31995447,393,31995233,35,11.01617,3.60263,7.37774,negER_meDIP2x_TIvsCI_peak_49
chr1,32169907,32170196,290,32170166,19,5.12924,2.79607,2.50288,negER_meDIP2x_TIvsCI_peak_50
chr1,32319453,32319802,350,32319788,22,5.31717,2.6829,2.66191,negER_meDIP2x_TIvsCI_peak_51
chr1,33590369,33591027,659,33590522,63,13.16798,2.87015,9.29173,negER_meDIP2x_TIvsCI_peak_52
chr1,33591554,33591934,381,33591761,53,19.20781,4.36921,14.90478,negER_meDIP2x_TIvsCI_peak_53
chr1,34046618,34046864,247,34046764,68,10.06626,2.3471,6.54088,negER_meDIP2x_TIvsCI_peak_54
chr1,34071646,34072262,617,34072046,28,8.6121,3.38279,5.2864,negER_meDIP2x_TIvsCI_peak_55
chr1,34304158,34304471,314,34304215,28,4.45447,2.1795,2.01086,negER_meDIP2x_TIvsCI_peak_56
chr1,34309351,34309818,468,34309740,44,11.69515,3.26581,7.97258,negER_meDIP2x_TIvsCI_peak_57
chr1,34357458,34358008,551,34357912,26,7.45087,3.14949,4.33103,negER_meDIP2x_TIvsCI_peak_58
chr1,34427421,34427762,342,34427549,48,22.91829,5.71575,18.42699,negER_meDIP2x_TIvsCI_peak_59
chr1,34428545,34429087,543,34428928,35,17.97099,5.80056,13.73975,negER_meDIP2x_TIvsCI_peak_60
chr1,34431112,34431417,306,34431265,33,18.8651,6.46424,14.58856,negER_meDIP2x_TIvsCI_peak_61
chr1,34578733,34578980,248,34578830,86,14.94001,2.62171,10.9325,negER_meDIP2x_TIvsCI_peak_62
chr1,36675471,36675821,351,36675656,19,6.82958,3.48857,3.83544,negER_meDIP2x_TIvsCI_peak_63
chr1,38539467,38539725,259,38539723,22,4.90509,2.54253,2.35279,negER_meDIP2x_TIvsCI_peak_64
chr1,39736800,39737178,379,39737118,13,6.19314,3.8971,3.33016,negER_meDIP2x_TIvsCI_peak_65
chr1,40254460,40254764,305,40254593,59,9.54081,2.4326,6.07661,negER_meDIP2x_TIvsCI_peak_66
chr1,40259134,40259591,458,40259585,33,5.23908,2.23699,2.59506,negER_meDIP2x_TIvsCI_peak_67
chr1,41553171,41553541,371,41553465,29,12.17351,4.49128,8.39694,negER_meDIP2x_TIvsCI_peak_68
chr1,41908204,41908598,395,41908516,35,9.31868,3.15441,5.90029,negER_meDIP2x_TIvsCI_peak_69
chr1,42385645,42386015,371,42385800,29,12.17351,4.49128,8.39694,negER_meDIP2x_TIvsCI_peak_70
chr1,42421396,42421656,261,42421490,35,12.35819,3.97961,8.56027,negER_meDIP2x_TIvsCI_peak_71
chr1,42702220,42702613,394,42702513,17,9.43531,5.01749,5.98127,negER_meDIP2x_TIvsCI_peak_72
chr1,43396752,43397016,265,43396905,23,9.55467,4.18629,6.08671,negER_meDIP2x_TIvsCI_peak_73
chr1,43481642,43481979,338,43481879,16,8.44001,4.65847,5.15687,negER_meDIP2x_TIvsCI_peak_74
chr1,43525744,43526063,320,43525819,26,5.23868,2.46816,2.59506,negER_meDIP2x_TIvsCI_peak_75
chr1,44823994,44824243,250,44824103,23,14.96026,6.68999,10.93847,negER_meDIP2x_TIvsCI_peak_76
chr1,46079545,46079811,267,46079777,40,6.51749,2.33412,3.56969,negER_meDIP2x_TIvsCI_peak_77
chr1,46087746,46088100,355,46087907,63,16.45974,3.37101,12.33489,negER_meDIP2x_TIvsCI_peak_78
chr1,46089557,46090125,569,46089653,29,9.2145,3.49944,5.8129,negER_meDIP2x_TIvsCI_peak_79
chr1,46590638,46590913,276,46590763,23,14.09501,6.25032,10.13855,negER_meDIP2x_TIvsCI_peak_80
chr1,46637617,46638095,479,46637719,24,10.28125,4.36072,6.73352,negER_meDIP2x_TIvsCI_peak_81
chr1,46700029,46700308,280,46700158,24,15.94723,6.96874,11.85299,negER_meDIP2x_TIvsCI_peak_82
chr1,48053612,48053919,308,48053615,29,4.85037,2.25465,2.3075,negER_meDIP2x_TIvsCI_peak_83
chr1,49637869,49638110,242,49638053,33,9.25616,3.24861,5.84542,negER_meDIP2x_TIvsCI_peak_84
chr1,50320741,50321266,526,50321016,21,10.97741,5.10074,7.34326,negER_meDIP2x_TIvsCI_peak_85
chr1,50345105,50345430,326,50345349,33,6.56591,2.55528,3.61336,negER_meDIP2x_TIvsCI_peak_86
chr1,51346040,51346284,245,51346132,34,13.20982,4.32125,9.33098,negER_meDIP2x_TIvsCI_peak_87
chr1,52035377,52035658,282,52035565,18,10.30452,5.29624,6.73654,negER_meDIP2x_TIvsCI_peak_88
chr1,52211599,52211847,249,52211741,35,16.02926,5.12366,11.92754,negER_meDIP2x_TIvsCI_peak_89
chr1,52257533,52257959,427,52257671,39,10.49153,3.23645,6.89926,negER_meDIP2x_TIvsCI_peak_90
chr1,52372848,52373183,336,52373095,22,13.99086,6.41124,10.04586,negER_meDIP2x_TIvsCI_peak_91
chr1,52517791,52518176,386,52517900,36,7.57278,2.68522,4.43012,negER_meDIP2x_TIvsCI_peak_92
chr1,53247064,53247431,368,53247191,29,9.2145,3.49944,5.8129,negER_meDIP2x_TIvsCI_peak_93
chr1,53620607,53620887,281,53620702,18,9.30208,4.77506,5.88537,negER_meDIP2x_TIvsCI_peak_94
chr1,54013035,54013287,253,54013159,22,13.99086,6.41124,10.04586,negER_meDIP2x_TIvsCI_peak_95
chr1,54260492,54260985,494,54260945,14,6.97144,4.18124,3.92367,negER_meDIP2x_TIvsCI_peak_96
chr1,54739061,54739432,372,54739399,55,6.87617,2.10858,3.87113,negER_meDIP2x_TIvsCI_peak_97
chr1,55278884,55279155,272,55279038,30,7.61477,2.96197,4.46807,negER_meDIP2x_TIvsCI_peak_98
chr1,55484038,55484394,357,55484390,22,4.90509,2.54253,2.35279,negER_meDIP2x_TIvsCI_peak_99
chr1,55608240,55609437,1198,55608535,19,4.67773,2.62254,2.19019,negER_meDIP2x_TIvsCI_peak_100
chr1,55902862,55903118,257,55903069,28,6.16822,2.65099,3.33016,negER_meDIP2x_TIvsCI_peak_101
chr1,55918788,55919088,301,55918957,78,18.04593,3.14261,13.80995,negER_meDIP2x_TIvsCI_peak_102
chr1,58155468,58155923,456,58155657,89,10.98321,2.18285,7.34849,negER_meDIP2x_TIvsCI_peak_103
chr1,58156886,58157144,259,58156983,103,12.86553,2.21701,9.02921,negER_meDIP2x_TIvsCI_peak_104
chr1,58289144,58289404,261,58289326,19,10.49105,5.2086,6.89926,negER_meDIP2x_TIvsCI_peak_105
chr1,58310976,58311379,404,58311127,25,8.65068,3.63489,5.31564,negER_meDIP2x_TIvsCI_peak_106
chr1,58343276,58343729,454,58343402,24,14.99375,6.48688,10.96781,negER_meDIP2x_TIvsCI_peak_107
chr1,58345552,58345857,306,58345798,19,8.75672,4.35445,5.40584,negER_meDIP2x_TIvsCI_peak_108
chr1,58416615,58417162,548,58417028,24,14.29129,6.14256,10.32287,negER_meDIP2x_TIvsCI_peak_109
chr1,58445553,58445812,260,58445699,48,15.22027,3.81726,11.18059,negER_meDIP2x_TIvsCI_peak_110
chr1,58496512,58496802,291,58496594,24,9.99341,4.24505,6.47427,negER_meDIP2x_TIvsCI_peak_111
chr1,58516568,58517983,1416,58517199,47,20.08091,5.05,15.72949,negER_meDIP2x_TIvsCI_peak_112
chr1,58544061,58544582,522,58544181,28,9.90027,3.80268,6.39061,negER_meDIP2x_TIvsCI_peak_113
chr1,58555214,58555464,251,58555324,28,7.88543,3.15678,4.68234,negER_meDIP2x_TIvsCI_peak_114
chr1,58670006,58670265,260,58670111,34,7.42491,2.72745,4.31348,negER_meDIP2x_TIvsCI_peak_115
chr1,58733915,58734198,284,58734084,17,9.43531,5.01749,5.98127,negER_meDIP2x_TIvsCI_peak_116
chr1,58773259,58773506,248,58773394,20,11.95243,5.77257,8.20789,negER_meDIP2x_TIvsCI_peak_117
chr10,336744,337207,464,336842,41,12.20138,3.5336,8.42295,negER_meDIP2x_TIvsCI_peak_118
chr10,458784,459028,245,458851,16,8.00469,4.42731,4.78671,negER_meDIP2x_TIvsCI_peak_119
chr10,761823,762081,259,761921,19,8.89526,4.42011,5.52539,negER_meDIP2x_TIvsCI_peak_120
chr10,1191948,1192210,263,1192107,29,9.2145,3.49944,5.8129,negER_meDIP2x_TIvsCI_peak_121
chr10,1660853,1661126,274,1660977,45,15.34692,4.03063,11.29984,negER_meDIP2x_TIvsCI_peak_122
chr10,2257737,2258632,896,2258430,32,14.18616,4.85378,10.22344,negER_meDIP2x_TIvsCI_peak_123
chr10,3959822,3960110,289,3960080,26,6.46098,2.83631,3.52443,negER_meDIP2x_TIvsCI_peak_124
chr10,4068236,4068553,318,4068459,23,5.82559,2.79955,3.02968,negER_meDIP2x_TIvsCI_peak_125
chr10,4200809,4201202,394,4200876,27,5.69613,2.55958,2.92902,negER_meDIP2x_TIvsCI_peak_126
chr10,4437446,4437688,243,4437491,19,9.34639,4.63703,5.92281,negER_meDIP2x_TIvsCI_peak_127
chr10,4449225,4449551,327,4449462,24,4.70569,2.38869,2.21365,negER_meDIP2x_TIvsCI_peak_128
chr10,5019860,5020183,324,5020171,15,5.60583,3.3428,2.86554,negER_meDIP2x_TIvsCI_peak_129
chr10,5313035,5313278,244,5313246,30,6.72473,2.71629,3.75687,negER_meDIP2x_TIvsCI_peak_130
chr10,6700443,6700725,283,6700625,21,8.15438,3.83743,4.90238,negER_meDIP2x_TIvsCI_peak_131
chr10,7253678,7254072,395,7254039,38,5.44757,2.16201,2.76069,negER_meDIP2x_TIvsCI_peak_132
chr10,7302778,7303092,315,7302989,21,10.21653,4.74293,6.67504,negER_meDIP2x_TIvsCI_peak_133
chr10,7306353,7306668,316,7306586,18,10.30452,5.29624,6.73654,negER_meDIP2x_TIvsCI_peak_134
chr10,7771595,7771834,240,7771644,21,6.80106,3.29361,3.82288,negER_meDIP2x_TIvsCI_peak_135
chr10,8903296,8903683,388,8903425,18,10.30452,5.29624,6.73654,negER_meDIP2x_TIvsCI_peak_136
chr10,8941366,8941656,291,8941451,21,12.25486,5.72946,8.46809,negER_meDIP2x_TIvsCI_peak_137
chr10,8956471,8956787,317,8956606,68,6.18768,1.86634,3.33016,negER_meDIP2x_TIvsCI_peak_138
chr10,10491566,10491828,263,10491730,14,6.97144,4.18124,3.92367,negER_meDIP2x_TIvsCI_peak_139
chr10,10798602,10798951,350,10798721,66,14.26203,2.94931,10.2948,negER_meDIP2x_TIvsCI_peak_140
chr10,11182083,11182401,319,11182117,24,5.06864,2.50183,2.45615,negER_meDIP2x_TIvsCI_peak_141
chr10,11187121,11187479,359,11187249,18,4.6088,2.65626,2.13316,negER_meDIP2x_TIvsCI_peak_142
chr10,11915108,11915472,365,11915192,123,28.72279,3.27026,24.00049,negER_meDIP2x_TIvsCI_peak_143
chr10,11994641,11995010,370,11994944,38,4.92568,2.05421,2.37173,negER_meDIP2x_TIvsCI_peak_144
chr10,13216275,13216578,304,13216304,23,4.61597,2.40175,2.13797,negER_meDIP2x_TIvsCI_peak_145
chr10,13717335,13717598,264,13717405,21,8.15438,3.83743,4.90238,negER_meDIP2x_TIvsCI_peak_146
chr10,13787061,13787305,245,13787186,18,5.60354,3.0614,2.86554,negER_meDIP2x_TIvsCI_peak_147
chr10,14216140,14216381,242,14216328,43,5.42912,2.06071,2.75936,negER_meDIP2x_TIvsCI_peak_148
chr10,14905309,14905798,490,14905776,13,5.73793,3.64602,2.95513,negER_meDIP2x_TIvsCI_peak_149
chr10,14958270,14958532,263,14958356,15,7.76742,4.45999,4.57903,negER_meDIP2x_TIvsCI_peak_150
chr10,16406435,16406851,417,16406564,45,6.41369,2.20321,3.48481,negER_meDIP2x_TIvsCI_peak_151
chr10,17174519,17174795,277,17174668,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_152
chr10,17497258,17497613,356,17497579,26,5.61593,2.57978,2.87364,negER_meDIP2x_TIvsCI_peak_153
chr10,18193376,18193678,303,18193567,32,8.19436,3.01664,4.93955,negER_meDIP2x_TIvsCI_peak_154
chr10,18786178,18786478,301,18786464,100,5.47096,1.60312,2.76798,negER_meDIP2x_TIvsCI_peak_155
chr10,19210907,19211487,581,19211129,20,8.24893,3.99262,4.98479,negER_meDIP2x_TIvsCI_peak_156
chr10,20348449,20349113,665,20348981,41,21.87165,6.2878,17.43267,negER_meDIP2x_TIvsCI_peak_157
chr10,20524179,20524531,353,20524442,14,6.97144,4.18124,3.92367,negER_meDIP2x_TIvsCI_peak_158
chr10,21155817,21156165,349,21155953,27,17.9808,7.29204,13.74736,negER_meDIP2x_TIvsCI_peak_159
chr10,21510849,21511260,412,21510979,19,6.82958,3.48857,3.83544,negER_meDIP2x_TIvsCI_peak_160
chr10,21830906,21831275,370,21831082,31,23.29661,8.91998,18.78186,negER_meDIP2x_TIvsCI_peak_161
chr10,22319418,22319866,449,22319806,48,8.21985,2.45836,4.96265,negER_meDIP2x_TIvsCI_peak_162
chr10,22320282,22320535,254,22320340,42,11.64286,3.35087,7.92468,negER_meDIP2x_TIvsCI_peak_163
chr10,22321380,22321664,285,22321438,72,12.01697,2.52379,8.26797,negER_meDIP2x_TIvsCI_peak_164
chr10,22404816,22405313,498,22405115,59,12.06798,2.81005,8.3145,negER_meDIP2x_TIvsCI_peak_165
chr10,22459644,22459891,248,22459648,37,6.23583,2.35358,3.34744,negER_meDIP2x_TIvsCI_peak_166
chr10,22466013,22466445,433,22466378,15,6.34292,3.70963,3.42428,negER_meDIP2x_TIvsCI_peak_167
chr10,22548085,22548345,261,22548202,31,15.80443,5.58172,11.72951,negER_meDIP2x_TIvsCI_peak_168
chr10,23080865,23081109,245,23081027,49,10.54842,2.84649,6.95118,negER_meDIP2x_TIvsCI_peak_169
chr10,23527040,23527385,346,23527251,24,13.56478,5.79629,9.65991,negER_meDIP2x_TIvsCI_peak_170
chr10,23527969,23528431,463,23528330,29,14.59547,5.40726,10.60847,negER_meDIP2x_TIvsCI_peak_171
chr10,23528839,23529689,851,23529129,36,16.53864,5.17272,12.40959,negER_meDIP2x_TIvsCI_peak_172
chr10,23653825,23654108,284,23653973,30,21.05617,8.07333,16.66246,negER_meDIP2x_TIvsCI_peak_173
chr10,24133529,24133795,267,24133643,25,8.00973,3.4093,4.78925,negER_meDIP2x_TIvsCI_peak_174
chr10,24209075,24209330,256,24209198,33,14.23018,4.75331,10.26415,negER_meDIP2x_TIvsCI_peak_175
chr10,24360038,24360297,260,24360052,70,4.97018,1.70248,2.4059,negER_meDIP2x_TIvsCI_peak_176
chr10,24995249,24995596,348,24995391,31,10.46066,3.73273,6.87587,negER_meDIP2x_TIvsCI_peak_177
chr10,24997073,24997481,409,24997210,22,10.68372,4.80528,7.07218,negER_meDIP2x_TIvsCI_peak_178
chr10,24997891,24999039,1149,24998610,27,13.64291,5.3235,9.73243,negER_meDIP2x_TIvsCI_peak_179
chr10,25048196,25048451,256,25048227,45,5.38871,2.02004,2.72301,negER_meDIP2x_TIvsCI_peak_180
chr10,25358643,25359055,413,25358662,21,6.80106,3.29361,3.82288,negER_meDIP2x_TIvsCI_peak_181
chr10,25386787,25387105,319,25386993,18,9.63997,4.94817,6.1619,negER_meDIP2x_TIvsCI_peak_182
chr10,25505735,25506017,283,25505934,25,9.35846,3.89245,5.93088,negER_meDIP2x_TIvsCI_peak_183
chr10,25791151,25791427,277,25791314,22,7.41411,3.44332,4.30507,negER_meDIP2x_TIvsCI_peak_184
chr10,26008867,26009107,241,26009039,24,11.22902,4.75312,7.54908,negER_meDIP2x_TIvsCI_peak_185
chr10,26772595,26772837,243,26772825,19,6.82958,3.48857,3.83544,negER_meDIP2x_TIvsCI_peak_186
chr10,26887558,26887971,414,26887823,152,46.08388,4.08609,40.90948,negER_meDIP2x_TIvsCI_peak_187
chr10,26890057,26890319,263,26890264,61,9.1078,2.33449,5.7193,negER_meDIP2x_TIvsCI_peak_188
chr10,27192784,27193278,495,27192918,17,5.03366,2.90028,2.43032,negER_meDIP2x_TIvsCI_peak_189
chr10,27419357,27419611,255,27419469,29,21.12348,8.36249,16.7136,negER_meDIP2x_TIvsCI_peak_190
chr10,27985576,27986050,475,27985672,38,11.60634,3.56513,7.8926,negER_meDIP2x_TIvsCI_peak_191
chr10,29121770,29122060,291,29121948,22,13.99086,6.41124,10.04586,negER_meDIP2x_TIvsCI_peak_192
chr10,29770151,29770970,820,29770824,27,12.55898,4.884,8.74736,negER_meDIP2x_TIvsCI_peak_193
chr10,30494787,30495080,294,30494850,36,6.47223,2.43437,3.52919,negER_meDIP2x_TIvsCI_peak_194
chr10,31712514,31713137,624,31713040,27,13.227,5.15237,9.347,negER_meDIP2x_TIvsCI_peak_195
chr10,31726507,31727367,861,31726679,68,19.92399,3.72729,15.59011,negER_meDIP2x_TIvsCI_peak_196
chr10,31937345,31937780,436,31937363,28,7.03686,2.90212,3.98024,negER_meDIP2x_TIvsCI_peak_197
chr10,32547862,32548105,244,32547928,24,7.41077,3.27817,4.30477,negER_meDIP2x_TIvsCI_peak_198
chr10,33015602,33015843,242,33015776,25,8.65068,3.63489,5.31564,negER_meDIP2x_TIvsCI_peak_199
chr10,33201452,33201739,288,33201645,31,6.40231,2.58916,3.47599,negER_meDIP2x_TIvsCI_peak_200
chr10,35395800,35396118,319,35395904,25,8.65068,3.63489,5.31564,negER_meDIP2x_TIvsCI_peak_201
chr10,35593039,35593588,550,35593546,16,6.68726,3.75709,3.7227,negER_meDIP2x_TIvsCI_peak_202
chr10,36137745,36137984,240,36137919,16,7.0587,3.94148,3.99466,negER_meDIP2x_TIvsCI_peak_203
chr10,36426994,36427254,261,36427038,22,5.31717,2.6829,2.66191,negER_meDIP2x_TIvsCI_peak_204
chr10,36596813,36597068,256,36596849,26,7.66099,3.21786,4.50636,negER_meDIP2x_TIvsCI_peak_205
chr10,36812198,36812481,284,36812382,47,15.25668,3.88374,11.21535,negER_meDIP2x_TIvsCI_peak_206
chr10,37022631,37022890,260,37022718,16,8.33282,4.60113,5.06252,negER_meDIP2x_TIvsCI_peak_207
chr10,37077322,37077569,248,37077457,21,13.03975,6.13249,9.17546,negER_meDIP2x_TIvsCI_peak_208
chr10,37479886,37480184,299,37480173,24,5.16846,2.53324,2.53613,negER_meDIP2x_TIvsCI_peak_209
chr10,37576756,37577269,514,37577069,30,16.65931,6.08644,12.52437,negER_meDIP2x_TIvsCI_peak_210
chr10,37779156,37779401,246,37779362,30,9.21189,3.42689,5.81173,negER_meDIP2x_TIvsCI_peak_211
chr10,37932635,37932883,249,37932716,39,6.74419,2.4069,3.77423,negER_meDIP2x_TIvsCI_peak_212
chr10,38427787,38428120,334,38427870,27,9.95951,3.91449,6.44314,negER_meDIP2x_TIvsCI_peak_213
chr10,38448775,38449020,246,38448880,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_214
chr10,38800024,38800323,300,38800080,40,10.53294,3.19687,6.93677,negER_meDIP2x_TIvsCI_peak_215
chr10,38867626,38867867,242,38867811,31,8.6647,3.20234,5.32795,negER_meDIP2x_TIvsCI_peak_216
chr10,39855998,39856471,474,39856100,38,14.38924,4.31125,10.41545,negER_meDIP2x_TIvsCI_peak_217
chr10,41112082,41112434,353,41112228,17,7.79869,4.17333,4.60184,negER_meDIP2x_TIvsCI_peak_218
chr10,41131919,41132264,346,41131971,103,6.44238,1.67591,3.51165,negER_meDIP2x_TIvsCI_peak_219
chr10,41412869,41413397,529,41413299,20,5.1871,2.75366,2.54948,negER_meDIP2x_TIvsCI_peak_220
chr10,41501509,41501887,379,41501747,40,9.55209,2.97552,6.08671,negER_meDIP2x_TIvsCI_peak_221
chr10,41777916,41778175,260,41778106,32,11.83056,4.07432,8.09383,negER_meDIP2x_TIvsCI_peak_222
chr10,42039226,42039517,292,42039365,22,11.82187,5.33259,8.08635,negER_meDIP2x_TIvsCI_peak_223
chr10,42346464,42347050,587,42346804,84,94.46614,23.69371,88.6451,negER_meDIP2x_TIvsCI_peak_224
chr10,42462053,42462425,373,42462239,37,24.70945,8.09315,20.13856,negER_meDIP2x_TIvsCI_peak_225
chr10,42757251,42757618,368,42757536,57,9.68948,2.49515,6.20855,negER_meDIP2x_TIvsCI_peak_226
chr10,42784919,42785587,669,42785413,35,23.36124,7.95619,18.84425,negER_meDIP2x_TIvsCI_peak_227
chr10,42804753,42805203,451,42805085,23,10.08848,4.40709,6.56152,negER_meDIP2x_TIvsCI_peak_228
chr10,42871720,42871968,249,42871761,104,7.47921,1.75911,4.35468,negER_meDIP2x_TIvsCI_peak_229
chr10,43037029,43037288,260,43037203,23,11.25354,4.90936,7.57091,negER_meDIP2x_TIvsCI_peak_230
chr10,43143390,43143630,241,43143508,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_231
chr10,43159997,43160290,294,43160179,53,5.7352,1.96329,2.95513,negER_meDIP2x_TIvsCI_peak_232
chr10,43172039,43172425,387,43172203,41,17.42403,4.89921,13.2339,negER_meDIP2x_TIvsCI_peak_233
chr10,43189189,43189583,395,43189449,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_234
chr10,43220789,43221098,310,43220953,54,14.62963,3.4065,10.64,negER_meDIP2x_TIvsCI_peak_235
chr10,43280853,43281175,323,43280987,51,7.86252,2.33199,4.66118,negER_meDIP2x_TIvsCI_peak_236
chr10,43284187,43284523,337,43284364,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_237
chr10,43309164,43309456,293,43309348,19,11.19568,5.57499,7.51991,negER_meDIP2x_TIvsCI_peak_238
chr10,43339942,43340206,265,43340078,21,8.96634,4.18275,5.58846,negER_meDIP2x_TIvsCI_peak_239
chr10,43482364,43482636,273,43482582,47,8.13044,2.46676,4.88543,negER_meDIP2x_TIvsCI_peak_240
chr10,43507449,43507795,347,43507527,21,12.62498,5.91797,8.80878,negER_meDIP2x_TIvsCI_peak_241
chr10,43581924,43582266,343,43582152,61,30.19548,6.20453,25.4149,negER_meDIP2x_TIvsCI_peak_242
chr10,43585197,43585468,272,43585307,20,6.20674,3.1439,3.33016,negER_meDIP2x_TIvsCI_peak_243
chr10,43664538,43664872,335,43664613,58,6.23378,1.97514,3.34596,negER_meDIP2x_TIvsCI_peak_244
